Data,Mandante,Placar_Bruto,Visitante,Fase
1979-09-26,Santa Cruz,1-2,Internacional,G
1979-09-27,Náutico,0-1,Uberaba,E
1979-09-27,Central,1-1,Tiradentes-PI,E
1979-09-27,Maranhão,3-0,Sampaio Corrêa,E
1979-09-27,Dom Bosco,0-1,Goiás,H
1979-09-28,Grêmio Maringá,0-0,Caxias,B
1979-09-29,Desportiva Ferroviária,0-0,Chapecoense,B
1979-09-30,Joinville,3-0,Novo Hamburgo,A
1979-09-30,Colorado,1-1,Confiança,A
1979-09-30,Avaí,1-1,Londrina,A
1979-09-30,Juventude,2-0,Anapolina,A
1979-09-30,Criciúma,4-0,Operário Ferroviário,B
1979-09-30,GE Brasil,0-0,Grêmio Maringá,B
1979-09-30,AA Colatina,0-1,São Paulo-RS,B
1979-09-30,Mixto,1-0,Itumbiara,C
1979-09-30,Comercial-MS,0-1,Operário-MT,C
1979-09-30,Brasília,1-0,CR Guará,C
1979-09-30,Campinense,2-0,Rio Negro-AM,D
1979-09-30,Campo Grande-RJ,1-0,América Mineiro,D
1979-09-30,Botafogo-PB,3-0,Fast Clube,D
1979-09-30,River-PI,1-2,Uberaba,E
1979-09-30,Uberlândia,0-1,Náutico,E
1979-09-30,Potiguar,1-2,Ferroviário,F
1979-09-30,América-RN,2-0,ASA,F
1979-09-30,ABC,1-0,Fortaleza,F
1979-09-30,Itabaiana,2-0,CRB,F
1979-09-30,Internacional,1-0,Figueirense,G
1979-09-30,Santa Cruz,0-0,Coritiba,G
1979-09-30,Rio Branco-ES,0-0,Grêmio,G
1979-09-30,Cruzeiro,1-1,Dom Bosco,H
1979-09-30,Vila Nova,2-1,Remo,H
1979-09-30,Nacional-AM,0-0,Atlético Mineiro,H
1979-10-03,Londrina,1-0,Anapolina,A
1979-10-03,Criciúma,2-0,Caldense,B
1979-10-03,AA Colatina,1-1,Chapecoense,B
1979-10-03,São Paulo-RS,1-1,Grêmio Maringá,B
1979-10-03,Caxias,3-0,Operário Ferroviário,B
1979-10-03,Brasília,2-2,Comercial-MS,C
1979-10-03,Gama,1-0,Itabuna,C
1979-10-03,Atlético Goianiense,2-2,Operário-MT,C
1979-10-03,Fluminense de Feira,1-1,CR Guará,C
1979-10-03,América Mineiro,3-2,Rio Negro-AM,D
1979-10-03,Campo Grande-RJ,2-1,Paysandu,D
1979-10-03,Moto Club,1-0,Tiradentes-PI,E
1979-10-03,ASA,1-1,CRB,F
1979-10-03,Itabaiana,3-1,Fortaleza,F
1979-10-03,Potiguar,1-1,ABC,F
1979-10-03,América-RN,2-1,CSA,F
1979-10-03,Sport,2-2,Figueirense,G
1979-10-03,Operário-MS,0-3,Grêmio,G
1979-10-03,Rio Branco-ES,1-1,Atlético Paranaense,G
1979-10-03,Nacional-AM,0-0,Vitória,H
1979-10-03,Ceará,4-1,Remo,H
1979-10-03,Bahia,2-1,Dom Bosco,H
1979-10-04,Colorado,1-0,Joinville,A
1979-10-04,Fast Clube,0-1,Villa Nova-MG,D
1979-10-04,Uberaba,2-1,Central,E
1979-10-04,Sampaio Corrêa,4-2,Piauí,E
1979-10-04,Atlético Mineiro,0-0,Vila Nova,H
1979-10-04,Goiás,3-1,Cruzeiro,H
1979-10-06,Juventude,0-0,Colorado,A
1979-10-06,Confiança,0-1,Goiânia,A
1979-10-06,Joinville,0-0,Londrina,A
1979-10-06,Sergipe,0-0,Novo Hamburgo,A
1979-10-06,Desportiva Ferroviária,2-0,Operário Ferroviário,B
1979-10-06,Caldense,1-0,São Paulo-RS,B
1979-10-06,Criciúma,0-0,Caxias,B
1979-10-06,Itabuna,0-1,Mixto,C
1979-10-06,CR Guará,0-3,Atlético Goianiense,C
1979-10-06,Itumbiara,1-0,Gama,C
1979-10-06,Comercial-MS,2-0,Fluminense de Feira,C
1979-10-06,Campo Grande-RJ,3-0,Tuna Luso,D
1979-10-06,Botafogo-PB,0-1,Treze,D
1979-10-06,Campinense,3-0,Fast Clube,D
1979-10-06,Rio Negro-AM,0-1,Villa Nova-MG,D
1979-10-06,Maranhão,3-0,Moto Club,E
1979-10-06,Uberaba,3-1,Uberlândia,E
1979-10-06,Sampaio Corrêa,0-0,River-PI,E
1979-10-06,Tiradentes-PI,2-2,Piauí,E
1979-10-06,Náutico,1-1,Central,E
1979-10-06,CSA,2-1,ASA,F
1979-10-06,Fortaleza,0-1,Potiguar,F
1979-10-06,CRB,1-0,Leônico,F
1979-10-06,Ferroviário,1-1,Itabaiana,F
1979-10-06,ABC,1-0,América-RN,F
1979-10-06,Rio Branco-ES,2-0,Sport,G
1979-10-06,Coritiba,1-1,Atlético Paranaense,G
1979-10-06,America-RJ,3-0,Operário-MS,G
1979-10-06,Internacional,1-0,Grêmio,G
1979-10-06,Bahia,1-2,Vitória,H
1979-10-06,Remo,3-0,Nacional-AM,H
1979-10-06,Vila Nova,2-1,Goiás,H
1979-10-06,Dom Bosco,2-5,Ceará,H
1979-10-07,Cruzeiro,1-1,Atlético Mineiro,H
1979-10-10,Londrina,1-0,Novo Hamburgo,A
1979-10-10,Avaí,0-1,Colorado,A
1979-10-10,Grêmio Maringá,2-0,AA Colatina,B
1979-10-10,Caxias,0-0,GE Brasil,B
1979-10-10,Chapecoense,1-2,São Paulo-RS,B
1979-10-10,Operário-MT,1-0,Fluminense de Feira,C
1979-10-10,Botafogo-PB,2-0,Campinense,D
1979-10-10,Fast Clube,1-3,América Mineiro,D
1979-10-10,Náutico,2-0,Sampaio Corrêa,E
1979-10-10,Central,1-0,River-PI,E
1979-10-10,CSA,2-1,Leônico,F
1979-10-10,America-RJ,3-1,Rio Branco-ES,G
1979-10-10,Vitória,0-0,Vila Nova,H
1979-10-10,Cruzeiro,3-0,Remo,H
1979-10-10,Ceará,3-1,Bahia,H
1979-10-11,Anapolina,1-0,Joinville,A
1979-10-11,Goiânia,2-1,Juventude,A
1979-10-11,Gama,2-1,Mixto,C
1979-10-11,Itumbiara,1-1,Itabuna,C
1979-10-11,Uberlândia,2-0,Moto Club,E
1979-10-11,Sport,0-3,Internacional,G
1979-10-11,Goiás,2-0,Nacional-AM,H
1979-10-13,Paysandu,1-0,Tuna Luso,D
1979-10-13,Rio Negro-AM,0-0,Campo Grande-RJ,D
1979-10-13,Campinense,1-0,Treze,D
1979-10-13,Atlético Paranaense,0-1,Santa Cruz,G
1979-10-13,Coritiba,0-3,Internacional,G
1979-10-14,Novo Hamburgo,1-0,Anapolina,A
1979-10-14,Juventude,2-1,Confiança,A
1979-10-14,Londrina,2-2,Sergipe,A
1979-10-14,Caldense,2-0,Chapecoense,B
1979-10-14,Operário Ferroviário,1-0,AA Colatina,B
1979-10-14,GE Brasil,3-0,Criciúma,B
1979-10-14,Gama,2-0,CR Guará,C
1979-10-14,Mixto,4-3,Operário-MT,C
1979-10-14,Fluminense de Feira,1-0,Atlético Goianiense,C
1979-10-14,Itabuna,1-1,Comercial-MS,C
1979-10-14,Itumbiara,2-1,Brasília,C
1979-10-14,Central,2-2,Maranhão,E
1979-10-14,Uberaba,3-0,Piauí,E
1979-10-14,Uberlândia,2-1,River-PI,E
1979-10-14,Tiradentes-PI,0-1,Náutico,E
1979-10-14,ASA,0-2,Ferroviário,F
1979-10-14,CSA,1-0,CRB,F
1979-10-14,Potiguar,1-0,América-RN,F
1979-10-14,ABC,1-1,Itabaiana,F
1979-10-14,Fortaleza,3-1,Leônico,F
1979-10-14,Figueirense,0-0,Operário-MS,G
1979-10-14,Grêmio,1-3,America-RJ,G
1979-10-14,Nacional-AM,1-0,Bahia,H
1979-10-14,Atlético Mineiro,3-1,Ceará,H
1979-10-14,Vitória,2-4,Cruzeiro,H
1979-10-14,Vila Nova,1-1,Dom Bosco,H
1979-10-17,Juventude,2-0,Sergipe,A
1979-10-17,Novo Hamburgo,0-0,Colorado,A
1979-10-17,Joinville,0-0,Goiânia,A
1979-10-17,Avaí,1-1,Confiança,A
1979-10-17,GE Brasil,2-0,Caldense,B
1979-10-17,Desportiva Ferroviária,1-0,Criciúma,B
1979-10-17,AA Colatina,0-1,Caxias,B
1979-10-17,Chapecoense,2-3,Grêmio Maringá,B
1979-10-17,Itabuna,1-0,Atlético Goianiense,C
1979-10-17,Comercial-MS,2-0,Mixto,C
1979-10-17,Operário-MT,0-0,Gama,C
1979-10-17,Fluminense de Feira,1-0,Itumbiara,C
1979-10-17,Treze,3-1,Rio Negro-AM,D
1979-10-17,Villa Nova-MG,0-0,América Mineiro,D
1979-10-17,Campo Grande-RJ,1-0,Campinense,D
1979-10-17,Paysandu,4-2,Botafogo-PB,D
1979-10-17,Fast Clube,3-2,Tuna Luso,D
1979-10-17,Central,2-0,Sampaio Corrêa,E
1979-10-17,Náutico,2-2,Piauí,E
1979-10-17,Moto Club,2-0,Uberaba,E
1979-10-17,CRB,1-0,América-RN,F
1979-10-17,ASA,2-0,Fortaleza,F
1979-10-17,Itabaiana,0-0,Potiguar,F
1979-10-17,Leônico,1-0,ABC,F
1979-10-17,Ferroviário,1-1,CSA,F
1979-10-17,Grêmio,1-0,Santa Cruz,G
1979-10-17,America-RJ,1-0,Figueirense,G
1979-10-17,Operário-MS,2-0,Coritiba,G
1979-10-17,Bahia,1-0,Goiás,H
1979-10-17,Ceará,2-4,Vila Nova,H
1979-10-17,Remo,2-2,Atlético Mineiro,H
1979-10-17,Cruzeiro,4-1,Nacional-AM,H
1979-10-18,Sport,2-2,Atlético Paranaense,G
1979-10-20,Novo Hamburgo,1-0,Goiânia,A
1979-10-20,Juventude,2-2,Avaí,A
1979-10-20,Criciúma,0-1,AA Colatina,B
1979-10-20,GE Brasil,1-1,Desportiva Ferroviária,B
1979-10-20,São Paulo-RS,2-1,Caxias,B
1979-10-20,Brasília,2-1,Mixto,C
1979-10-20,Comercial-MS,3-1,Gama,C
1979-10-20,Atlético Goianiense,3-2,Itumbiara,C
1979-10-20,América Mineiro,3-0,Botafogo-PB,D
1979-10-20,Fast Clube,1-1,Paysandu,D
1979-10-20,Villa Nova-MG,0-0,Campinense,D
1979-10-20,Rio Negro-AM,1-4,Tuna Luso,D
1979-10-20,Tiradentes-PI,3-1,River-PI,E
1979-10-20,Piauí,0-2,Central,E
1979-10-20,Itabaiana,1-0,América-RN,F
1979-10-20,ABC,1-2,ASA,F
1979-10-20,Ferroviário,0-0,CRB,F
1979-10-20,Leônico,2-0,Potiguar,F
1979-10-20,Coritiba,1-1,Rio Branco-ES,G
1979-10-20,Santa Cruz,0-1,Sport,G
1979-10-20,Internacional,1-1,America-RJ,G
1979-10-20,Ceará,0-2,Goiás,H
1979-10-20,Bahia,0-1,Atlético Mineiro,H
1979-10-20,Dom Bosco,2-1,Nacional-AM,H
1979-10-21,Confiança,0-2,Sergipe,A
1979-10-21,Colorado,1-2,Londrina,A
1979-10-21,Operário Ferroviário,1-0,Chapecoense,B
1979-10-21,Operário-MT,1-4,Itabuna,C
1979-10-21,Treze,2-0,Campo Grande-RJ,D
1979-10-21,Uberaba,0-1,Maranhão,E
1979-10-21,CSA,3-0,Fortaleza,F
1979-10-21,Figueirense,2-1,Grêmio,G
1979-10-21,Remo,1-1,Vitória,H
1979-10-23,Colorado,3-2,Anapolina,A
1979-10-23,Criciúma,2-1,São Paulo-RS,B
1979-10-23,Operário Ferroviário,0-2,Grêmio Maringá,B
1979-10-23,Desportiva Ferroviária,2-0,Caldense,B
1979-10-23,Atlético Goianiense,2-1,Brasília,C
1979-10-23,Rio Negro-AM,1-3,Fast Clube,D
1979-10-23,Tuna Luso,0-1,Villa Nova-MG,D
1979-10-23,Botafogo-PB,2-0,Campo Grande-RJ,D
1979-10-23,Náutico,2-3,Maranhão,E
1979-10-23,Moto Club,2-1,Central,E
1979-10-23,Uberlândia,4-0,Tiradentes-PI,E
1979-10-23,Leônico,4-0,América-RN,F
1979-10-23,Rio Branco-ES,1-1,Figueirense,G
1979-10-23,Vitória,4-1,Ceará,H
1979-10-25,Confiança,1-0,Novo Hamburgo,A
1979-10-25,Avaí,0-2,Sergipe,A
1979-10-25,Caxias,5-1,Chapecoense,B
1979-10-25,Itumbiara,1-0,Operário-MT,C
1979-10-25,Itabuna,0-0,CR Guará,C
1979-10-25,Mixto,1-1,Fluminense de Feira,C
1979-10-25,Paysandu,2-2,Treze,D
1979-10-25,Campinense,0-1,América Mineiro,D
1979-10-25,Santa Cruz,1-0,America-RJ,G
1979-10-25,Atlético Paranaense,1-0,Grêmio,G
1979-10-25,Operário-MS,1-0,Sport,G
1979-10-25,Cruzeiro,5-0,Bahia,H
1979-10-27,Tuna Luso,2-1,América Mineiro,D
1979-10-27,Maranhão,1-0,River-PI,E
1979-10-27,Nacional-AM,1-1,Ceará,H
1979-10-28,Novo Hamburgo,1-1,Juventude,A
1979-10-28,Anapolina,2-1,Goiânia,A
1979-10-28,Sergipe,1-1,Colorado,A
1979-10-28,Joinville,3-2,Avaí,A
1979-10-28,AA Colatina,0-0,Desportiva Ferroviária,B
1979-10-28,São Paulo-RS,1-1,GE Brasil,B
1979-10-28,Caldense,1-0,Operário Ferroviário,B
1979-10-28,Chapecoense,0-1,Criciúma,B
1979-10-28,Brasília,1-4,Gama,C
1979-10-28,Itabuna,1-0,Fluminense de Feira,C
1979-10-28,Treze,6-1,Fast Clube,D
1979-10-28,Rio Negro-AM,0-0,Botafogo-PB,D
1979-10-28,Uberaba,2-0,Tiradentes-PI,E
1979-10-28,Sampaio Corrêa,1-0,Moto Club,E
1979-10-28,Central,2-0,Uberlândia,E
1979-10-28,CRB,3-0,Potiguar,F
1979-10-28,ASA,2-1,Leônico,F
1979-10-28,Ferroviário,0-3,ABC,F
1979-10-28,Coritiba,1-0,Figueirense,G
1979-10-28,Sport,0-2,America-RJ,G
1979-10-28,Internacional,5-1,Rio Branco-ES,G
1979-10-28,Operário-MS,0-5,Santa Cruz,G
1979-10-28,Atlético Mineiro,1-1,Vitória,H
1979-10-28,Vila Nova,0-0,Bahia,H
1979-10-30,River-PI,3-1,Náutico,E
1979-10-30,Maranhão,1-1,Piauí,E
1979-10-30,Itabaiana,2-1,CSA,F
1979-10-30,Fortaleza,3-1,América-RN,F
1979-10-30,Coritiba,2-0,Sport,G
1979-10-30,Figueirense,1-1,Santa Cruz,G
1979-10-30,Remo,1-0,Goiás,H
1979-11-01,Goiânia,0-1,Londrina,A
1979-11-01,Confiança,1-3,Joinville,A
1979-11-01,Fluminense de Feira,1-0,Brasília,C
1979-11-01,Paysandu,0-1,Campinense,D
1979-11-01,Villa Nova-MG,1-2,Campo Grande-RJ,D
1979-11-01,Uberlândia,4-1,Sampaio Corrêa,E
1979-11-01,Leônico,1-0,Ferroviário,F
1979-11-01,America-RJ,1-3,Atlético Paranaense,G
1979-11-01,Vitória,0-2,Dom Bosco,H
1979-11-03,Londrina,1-1,Juventude,A
1979-11-03,Sergipe,2-1,Joinville,A
1979-11-03,Colorado,2-0,Goiânia,A
1979-11-03,Anapolina,4-0,Confiança,A
1979-11-03,Novo Hamburgo,1-1,Avaí,A
1979-11-03,Grêmio Maringá,2-0,Criciúma,B
1979-11-03,Chapecoense,1-1,GE Brasil,B
1979-11-03,Desportiva Ferroviária,2-1,Caxias,B
1979-11-03,Caldense,3-0,AA Colatina,B
1979-11-03,São Paulo-RS,WO,Operário Ferroviário,B
1979-11-03,Brasília,3-2,Itabuna,C
1979-11-03,Mixto,2-0,Atlético Goianiense,C
1979-11-03,Fluminense de Feira,0-0,Gama,C
1979-11-03,Comercial-MS,3-1,Itumbiara,C
1979-11-03,CR Guará,0-1,Operário-MT,C
1979-11-03,Botafogo-PB,4-2,Villa Nova-MG,D
1979-11-03,Campinense,1-0,Tuna Luso,D
1979-11-03,Campo Grande-RJ,0-0,Fast Clube,D
1979-11-03,América Mineiro,2-1,Treze,D
1979-11-03,Paysandu,1-2,Rio Negro-AM,D
1979-11-03,Náutico,1-0,Moto Club,E
1979-11-03,Tiradentes-PI,0-3,Maranhão,E
1979-11-03,River-PI,1-1,Piauí,E
1979-11-03,Sampaio Corrêa,0-2,Uberaba,E
1979-11-03,Fortaleza,0-0,CRB,F
1979-11-03,Leônico,1-0,Itabaiana,F
1979-11-03,América-RN,0-0,Ferroviário,F
1979-11-03,Potiguar,1-2,ASA,F
1979-11-03,CSA,3-1,ABC,F
1979-11-03,America-RJ,3-0,Coritiba,G
1979-11-03,Santa Cruz,3-3,Rio Branco-ES,G
1979-11-03,Figueirense,1-0,Atlético Paranaense,G
1979-11-03,Internacional,2-2,Operário-MS,G
1979-11-03,Bahia,1-0,Remo,H
1979-11-03,Nacional-AM,2-4,Vila Nova,H
1979-11-03,Dom Bosco,1-1,Atlético Mineiro,H
1979-11-03,Ceará,1-1,Cruzeiro,H
1979-11-03,Goiás,1-0,Vitória,H
1979-11-07,Colorado,2-1,America-RJ,I
1979-11-07,GE Brasil,0-1,Coritiba,I
1979-11-07,Botafogo,6-1,São Bento,J
1979-11-07,Internacional,1-0,Goytacaz,K
1979-11-07,São Paulo-RS,1-1,Caldense,K
1979-11-07,Santa Cruz,2-0,Gama,L
1979-11-07,Ceará,2-1,Central,M
1979-11-07,CSA,1-0,Villa Nova-MG,O
1979-11-07,Cruzeiro,4-0,Dom Bosco,O
1979-11-07,Comercial,1-0,Uberaba,O
1979-11-08,Campinense,1-1,Atlético Mineiro,I
1979-11-08,Mixto,0-1,Francana,I
1979-11-08,Grêmio Maringá,1-0,Joinville,J
1979-11-08,Operário-MS,2-0,Comercial-MS,J
1979-11-08,Desportiva Ferroviária,2-2,Inter de Limeira,K
1979-11-08,Atlético Paranaense,3-1,Anapolina,K
1979-11-08,Grêmio,1-0,Náutico,L
1979-11-08,Bahia,0-1,Londrina,L
1979-11-08,Flamengo,3-0,XV de Piracicaba,L
1979-11-08,Goiás,4-0,ASA,M
1979-11-08,Vasco,5-1,Operário-MT,M
1979-11-08,América Mineiro,1-0,Botafogo-PB,M
1979-11-08,Vila Nova,2-0,Vitória,N
1979-11-08,Maranhão,1-0,XV de Jaú,N
1979-11-08,Campo Grande-RJ,1-1,Fluminense,N
1979-11-08,Leônico,2-2,Americano,O
1979-11-10,Goytacaz,2-0,Caldense,K
1979-11-10,Vasco,3-0,Ceará,M
1979-11-10,Dom Bosco,2-1,Leônico,O
1979-11-10,Villa Nova-MG,0-1,Comercial,O
1979-11-11,Francana,2-1,GE Brasil,I
1979-11-11,Atlético Mineiro,2-1,Colorado,I
1979-11-11,São Bento,2-2,Operário-MS,J
1979-11-11,Joinville,3-2,ABC,J
1979-11-11,Figueirense,0-0,Grêmio Maringá,J
1979-11-11,Comercial-MS,1-1,Botafogo,J
1979-11-11,Inter de Limeira,0-0,Atlético Paranaense,K
1979-11-11,Desportiva Ferroviária,2-1,Anapolina,K
1979-11-11,Internacional,3-1,São Paulo-RS,K
1979-11-11,Gama,0-2,Londrina,L
1979-11-11,Santa Cruz,1-0,Bahia,L
1979-11-11,Flamengo,2-0,Náutico,L
1979-11-11,XV de Piracicaba,3-0,Grêmio,L
1979-11-11,ASA,2-2,América Mineiro,M
1979-11-11,Operário-MT,2-1,Central,M
1979-11-11,Goiás,3-1,Botafogo-PB,M
1979-11-11,XV de Jaú,2-2,Fluminense,N
1979-11-11,Itabaiana,1-1,Vila Nova,N
1979-11-11,Campo Grande-RJ,5-0,Maranhão,N
1979-11-11,Vitória,3-0,Uberlândia,N
1979-11-11,Uberaba,1-0,CSA,O
1979-11-11,Americano,2-5,Cruzeiro,O
1979-11-12,Coritiba,5-0,Mixto,I
1979-11-12,America-RJ,0-1,Campinense,I
1979-11-14,Atlético Paranaense,1-0,São Paulo-RS,K
1979-11-14,América Mineiro,1-1,Ceará,M
1979-11-15,America-RJ,4-1,Francana,I
1979-11-15,Colorado,1-1,GE Brasil,I
1979-11-15,Mixto,0-2,Atlético Mineiro,I
1979-11-15,Grêmio Maringá,1-4,Operário-MS,J
1979-11-15,Botafogo,0-0,Figueirense,J
1979-11-15,ABC,1-2,Comercial-MS,J
1979-11-15,Joinville,2-1,São Bento,J
1979-11-15,Anapolina,0-2,Inter de Limeira,K
1979-11-15,Caldense,1-1,Internacional,K
1979-11-15,Goytacaz,0-1,Desportiva Ferroviária,K
1979-11-15,Náutico,2-1,XV de Piracicaba,L
1979-11-15,Gama,1-2,Flamengo,L
1979-11-15,Grêmio,2-0,Bahia,L
1979-11-15,Londrina,6-2,Santa Cruz,L
1979-11-15,Central,0-1,Vasco,M
1979-11-15,Botafogo-PB,3-1,ASA,M
1979-11-15,Operário-MT,1-1,Goiás,M
1979-11-15,Vila Nova,2-2,Fluminense,N
1979-11-15,Uberlândia,2-1,Campo Grande-RJ,N
1979-11-15,Vitória,3-1,XV de Jaú,N
1979-11-15,Maranhão,1-0,Itabaiana,N
1979-11-15,Leônico,1-1,Uberaba,O
1979-11-15,Cruzeiro,2-1,Comercial,O
1979-11-15,Dom Bosco,0-1,Villa Nova-MG,O
1979-11-15,CSA,0-0,Americano,O
1979-11-17,Atlético Mineiro,1-0,Coritiba,I
1979-11-17,Mixto,0-0,Campinense,I
1979-11-17,Vila Nova,0-0,XV de Jaú,N
1979-11-17,Fluminense,2-1,Vitória,N
1979-11-18,GE Brasil,1-1,America-RJ,I
1979-11-18,Colorado,2-1,Francana,I
1979-11-18,Figueirense,2-0,Comercial-MS,J
1979-11-18,Operário-MS,4-1,Joinville,J
1979-11-18,Botafogo,1-0,ABC,J
1979-11-18,Grêmio Maringá,2-3,São Bento,J
1979-11-18,Inter de Limeira,1-1,Caldense,K
1979-11-18,Desportiva Ferroviária,1-0,Atlético Paranaense,K
1979-11-18,São Paulo-RS,1-0,Goytacaz,K
1979-11-18,Internacional,0-0,Anapolina,K
1979-11-18,Santa Cruz,2-0,Náutico,L
1979-11-18,XV de Piracicaba,2-1,Londrina,L
1979-11-18,Flamengo,2-0,Grêmio,L
1979-11-18,Bahia,2-1,Gama,L
1979-11-18,ASA,2-1,Central,M
1979-11-18,Vasco,4-0,Botafogo-PB,M
1979-11-18,Ceará,0-0,Operário-MT,M
1979-11-18,Goiás,2-0,América Mineiro,M
1979-11-18,Maranhão,0-1,Uberlândia,N
1979-11-18,Itabaiana,1-2,Campo Grande-RJ,N
1979-11-18,CSA,1-0,Leônico,O
1979-11-18,Comercial,2-3,Dom Bosco,O
1979-11-18,Cruzeiro,4-1,Villa Nova-MG,O
1979-11-18,Americano,1-0,Uberaba,O
1979-11-21,GE Brasil,2-1,Atlético Mineiro,I
1979-11-21,Coritiba,1-0,Colorado,I
1979-11-21,Francana,1-0,Campinense,I
1979-11-21,Joinville,0-0,Botafogo,J
1979-11-21,São Bento,1-0,ABC,J
1979-11-21,Comercial-MS,1-0,Grêmio Maringá,J
1979-11-21,Caldense,1-0,Desportiva Ferroviária,K
1979-11-21,Inter de Limeira,2-0,Goytacaz,K
1979-11-21,Náutico,0-1,Bahia,L
1979-11-21,Grêmio,2-0,Santa Cruz,L
1979-11-21,XV de Piracicaba,5-0,Gama,L
1979-11-21,Londrina,1-1,Flamengo,L
1979-11-21,Central,1-1,Goiás,M
1979-11-21,ASA,2-2,Operário-MT,M
1979-11-21,Botafogo-PB,2-1,Ceará,M
1979-11-21,América Mineiro,0-0,Vasco,M
1979-11-21,Campo Grande-RJ,0-0,Vila Nova,N
1979-11-21,Fluminense,5-0,Itabaiana,N
1979-11-21,Vitória,2-1,Maranhão,N
1979-11-21,XV de Jaú,1-2,Uberlândia,N
1979-11-21,Comercial,1-0,Americano,O
1979-11-21,Dom Bosco,3-1,CSA,O
1979-11-21,Uberaba,2-2,Cruzeiro,O
1979-11-22,America-RJ,6-1,Mixto,I
1979-11-22,Operário-MS,1-1,Figueirense,J
1979-11-22,Atlético Paranaense,0-0,Internacional,K
1979-11-22,Anapolina,1-1,São Paulo-RS,K
1979-11-22,Villa Nova-MG,1-4,Leônico,O
1979-11-23,Uberlândia,3-0,Itabaiana,N
1979-11-24,Botafogo,1-0,Grêmio Maringá,J
1979-11-24,Operário-MT,0-2,América Mineiro,M
1979-11-24,Americano,1-0,Dom Bosco,O
1979-11-25,Coritiba,2-1,Francana,I
1979-11-25,Mixto,3-2,Colorado,I
1979-11-25,Atlético Mineiro,2-1,America-RJ,I
1979-11-25,Campinense,2-0,GE Brasil,I
1979-11-25,Figueirense,1-1,Joinville,J
1979-11-25,ABC,0-1,Operário-MS,J
1979-11-25,Comercial-MS,0-1,São Bento,J
1979-11-25,Caldense,1-0,Anapolina,K
1979-11-25,Internacional,4-0,Desportiva Ferroviária,K
1979-11-25,Goytacaz,0-1,Atlético Paranaense,K
1979-11-25,São Paulo-RS,0-0,Inter de Limeira,K
1979-11-25,Gama,0-3,Grêmio,L
1979-11-25,Bahia,1-2,XV de Piracicaba,L
1979-11-25,Santa Cruz,0-0,Flamengo,L
1979-11-25,Londrina,4-2,Náutico,L
1979-11-25,Vasco,0-0,Goiás,M
1979-11-25,Central,2-1,Botafogo-PB,M
1979-11-25,Ceará,5-0,ASA,M
1979-11-25,Itabaiana,1-2,Vitória,N
1979-11-25,Uberlândia,0-0,Fluminense,N
1979-11-25,Maranhão,0-1,Vila Nova,N
1979-11-25,Campo Grande-RJ,1-2,XV de Jaú,N
1979-11-25,Uberaba,2-0,Villa Nova-MG,O
1979-11-25,CSA,2-1,Cruzeiro,O
1979-11-25,Leônico,1-1,Comercial,O
1979-11-28,Campinense,2-1,Colorado,I
1979-11-28,Francana,0-0,Atlético Mineiro,I
1979-11-28,GE Brasil,3-0,Mixto,I
1979-11-28,America-RJ,1-1,Coritiba,I
1979-11-28,Joinville,1-0,Comercial-MS,J
1979-11-28,São Bento,2-0,Figueirense,J
1979-11-28,Operário-MS,2-0,Botafogo,J
