Data,Mandante,Placar_Bruto,Visitante,Fase
2024-04-13,Internacional,2-1,Bahia,R1
2024-04-13,Criciúma,1-1,Juventude,R1
2024-04-13,Fluminense,2-2,Red Bull Bragantino,R1
2024-04-13,São Paulo,1-2,Fortaleza,R1
2024-04-14,Vasco,2-1,Grêmio,R1
2024-04-14,Corinthians,0-0,Atlético Mineiro,R1
2024-04-14,Athletico Paranaense,4-0,Cuiabá,R1
2024-04-14,Atlético Goianiense,1-2,Flamengo,R1
2024-04-14,Cruzeiro,3-2,Botafogo,R1
2024-04-14,Vitória,0-1,Palmeiras,R1
2024-04-16,Bahia,2-1,Fluminense,R2
2024-04-17,Grêmio,2-0,Athletico Paranaense,R2
2024-04-17,Red Bull Bragantino,2-1,Vasco,R2
2024-04-17,Atlético Mineiro,1-1,Criciúma,R2
2024-04-17,Palmeiras,0-1,Internacional,R2
2024-04-17,Fortaleza,1-1,Cruzeiro,R2
2024-04-17,Juventude,2-0,Corinthians,R2
2024-04-17,Flamengo,2-1,São Paulo,R2
2024-04-18,Botafogo,1-0,Atlético Goianiense,R2
2024-04-20,Fluminense,2-1,Vasco,R3
2024-04-20,Grêmio,1-0,Cuiabá,R3
2024-04-20,Red Bull Bragantino,1-0,Corinthians,R3
2024-04-20,Atlético Mineiro,3-0,Cruzeiro,R3
2024-04-21,Vitória,2-2,Bahia,R3
2024-04-21,Palmeiras,0-0,Flamengo,R3
2024-04-21,Athletico Paranaense,1-0,Internacional,R3
2024-04-21,Botafogo,5-1,Juventude,R3
2024-04-21,Atlético Goianiense,0-3,São Paulo,R3
2024-04-27,Vasco,0-4,Criciúma,R4
2024-04-27,Cuiabá,0-3,Atlético Mineiro,R4
2024-04-27,Bahia,1-0,Grêmio,R4
2024-04-28,Flamengo,0-2,Botafogo,R4
2024-04-28,Cruzeiro,3-1,Vitória,R4
2024-04-28,Corinthians,3-0,Fluminense,R4
2024-04-28,Fortaleza,1-1,Red Bull Bragantino,R4
2024-04-28,Juventude,1-1,Athletico Paranaense,R4
2024-04-28,Internacional,1-1,Atlético Goianiense,R4
2024-04-29,São Paulo,0-0,Palmeiras,R4
2024-05-04,Fluminense,2-2,Atlético Mineiro,R5
2024-05-04,Red Bull Bragantino,1-1,Flamengo,R5
2024-05-04,Corinthians,0-0,Fortaleza,R5
2024-05-05,Vitória,1-3,São Paulo,R5
2024-05-05,Athletico Paranaense,1-0,Vasco,R5
2024-05-05,Botafogo,1-2,Bahia,R5
2024-05-05,Cuiabá,0-2,Palmeiras,R5
2024-05-11,Flamengo,2-0,Corinthians,R6
2024-05-12,Palmeiras,0-2,Athletico Paranaense,R6
2024-05-12,Fortaleza,1-1,Botafogo,R6
2024-05-12,Atlético Goianiense,0-1,Cruzeiro,R6
2024-05-12,Bahia,1-0,Red Bull Bragantino,R6
2024-05-12,Vasco,2-1,Vitória,R6
2024-05-13,São Paulo,2-1,Fluminense,R6
2024-06-01,Grêmio,0-2,Red Bull Bragantino,R7
2024-06-01,Vitória,0-2,Atlético Goianiense,R7
2024-06-01,Fluminense,1-1,Juventude,R7
2024-06-01,Cuiabá,0-1,Internacional,R7
2024-06-01,Corinthians,0-1,Botafogo,R7
2024-06-02,Atlético Mineiro,1-1,Bahia,R7
2024-06-02,Vasco,1-6,Flamengo,R7
2024-06-02,Criciúma,1-2,Palmeiras,R7
2024-06-02,São Paulo,2-0,Cruzeiro,R7
2024-06-02,Fortaleza,1-0,Athletico Paranaense,R7
2024-06-05,Juventude,1-0,Atlético Goianiense,R5
2024-06-05,Cuiabá,0-0,Vitória,R2
2024-06-09,Criciúma,2-5,Cuiabá,R6
2024-06-11,Atlético Goianiense,2-2,Corinthians,R8
2024-06-11,Juventude,1-1,Vitória,R8
2024-06-11,Botafogo,1-0,Fluminense,R8
2024-06-11,Red Bull Bragantino,1-2,Atlético Mineiro,R8
2024-06-13,Cruzeiro,2-1,Cuiabá,R8
2024-06-13,Internacional,0-0,São Paulo,R8
2024-06-13,Flamengo,2-1,Grêmio,R8
2024-06-13,Athletico Paranaense,3-1,Criciúma,R8
2024-06-13,Bahia,1-0,Fortaleza,R8
2024-06-13,Palmeiras,2-0,Vasco,R8
2024-06-15,Red Bull Bragantino,2-1,Juventude,R9
2024-06-15,Fluminense,1-2,Atlético Goianiense,R9
2024-06-16,Vitória,2-1,Internacional,R9
2024-06-16,Corinthians,2-2,São Paulo,R9
2024-06-16,Athletico Paranaense,1-1,Flamengo,R9
2024-06-16,Grêmio,1-2,Botafogo,R9
2024-06-16,Vasco,0-0,Cruzeiro,R9
2024-06-16,Cuiabá,5-0,Fortaleza,R9
2024-06-16,Criciúma,2-2,Bahia,R9
2024-06-17,Atlético Mineiro,0-4,Palmeiras,R9
2024-06-19,Botafogo,1-1,Athletico Paranaense,R10
2024-06-19,Atlético Goianiense,1-2,Criciúma,R10
2024-06-19,São Paulo,0-1,Cuiabá,R10
2024-06-19,Fortaleza,1-0,Grêmio,R10
2024-06-19,Juventude,2-0,Vasco,R10
2024-06-19,Internacional,1-0,Corinthians,R10
2024-06-19,Cruzeiro,2-0,Fluminense,R10
2024-06-20,Vitória,4-2,Atlético Mineiro,R10
2024-06-20,Flamengo,2-1,Bahia,R10
2024-06-20,Palmeiras,2-1,Red Bull Bragantino,R10
2024-06-22,Criciúma,2-1,Botafogo,R11
2024-06-22,Grêmio,0-1,Internacional,R11
2024-06-22,Cuiabá,0-0,Atlético Goianiense,R11
2024-06-22,Vasco,4-1,São Paulo,R11
2024-06-23,Bahia,4-1,Cruzeiro,R11
2024-06-23,Fluminense,0-1,Flamengo,R11
2024-06-23,Athletico Paranaense,1-1,Corinthians,R11
2024-06-23,Atlético Mineiro,1-1,Fortaleza,R11
2024-06-23,Palmeiras,3-1,Juventude,R11
