Data,Mandante,Placar_Bruto,Visitante,Fase
1997-09-14,Vitória,4-2,Vasco,1F
1997-09-14,Flamengo,4-2,América-RN,1F
1997-09-14,Goiás,3-2,Criciúma,1F
1997-09-14,Grêmio,2-2,Bahia,1F
1997-09-14,Cruzeiro,4-0,Paraná,1F
1997-09-14,Atlético Paranaense,3-1,Juventude,1F
1997-09-14,Sport,2-0,Internacional,1F
1997-09-14,Santos,2-1,Coritiba,1F
1997-09-14,Guarani,1-3,Atlético Mineiro,1F
1997-09-17,Guarani,1-1,Flamengo,1F
1997-09-17,Sport,1-2,Portuguesa,1F
1997-09-17,Vitória,2-0,Bragantino,1F
1997-09-17,Paraná,0-0,América-RN,1F
1997-09-17,Santos,2-1,São Paulo,1F
1997-09-17,Vasco,2-1,Internacional,1F
1997-09-17,Cruzeiro,0-1,União São João,1F
1997-09-17,Grêmio,3-1,Atlético Paranaense,1F
1997-09-17,Criciúma,1-1,Juventude,1F
1997-09-18,Palmeiras,1-1,Bahia,1F
1997-09-18,Juventude,0-0,Cruzeiro,1F
1997-09-18,Atlético Mineiro,1-0,Fluminense,1F
1997-09-20,Vasco,4-1,Paraná,1F
1997-09-20,Grêmio,2-0,Corinthians,1F
1997-09-20,Coritiba,3-2,Criciúma,1F
1997-09-20,São Paulo,3-1,Vitória,1F
1997-09-21,Flamengo,0-0,Bragantino,1F
1997-09-21,Fluminense,0-3,Sport,1F
1997-09-21,Botafogo,1-3,Bahia,1F
1997-09-21,América-RN,2-0,Atlético Paranaense,1F
1997-09-21,Internacional,3-1,Goiás,1F
1997-09-21,Atlético Mineiro,1-1,Portuguesa,1F
1997-09-21,Palmeiras,5-0,Santos,1F
1997-09-23,Coritiba,0-0,Cruzeiro,1F
1997-09-24,União São João,1-1,Fluminense,1F
1997-09-24,Botafogo,1-0,Corinthians,1F
1997-09-24,Coritiba,3-1,Guarani,1F
1997-09-27,Santos,1-2,Botafogo,1F
1997-09-27,São Paulo,0-0,Juventude,1F
1997-09-28,Portuguesa,1-2,Vasco,1F
1997-09-28,Atlético Paranaense,0-0,Flamengo,1F
1997-09-28,Fluminense,2-4,América-RN,1F
1997-09-28,Corinthians,2-2,Palmeiras,1F
1997-09-28,Bahia,4-2,União São João,1F
1997-09-28,Goiás,1-2,Vitória,1F
1997-09-28,Bragantino,1-1,Grêmio,1F
1997-09-28,Paraná,0-0,Internacional,1F
1997-09-28,Criciúma,1-1,Atlético Mineiro,1F
1997-09-28,Sport,4-1,Cruzeiro,1F
1997-10-01,Vasco,2-1,Palmeiras,1F
1997-10-01,Juventude,0-1,Flamengo,1F
1997-10-01,Botafogo,1-0,Sport,1F
1997-10-01,Atlético Paranaense,2-0,Portuguesa,1F
1997-10-01,Bahia,3-1,Goiás,1F
1997-10-01,Vitória,1-1,América-RN,1F
1997-10-01,Guarani,0-0,São Paulo,1F
1997-10-01,Corinthians,2-0,Bragantino,1F
1997-10-01,Santos,3-1,União São João,1F
1997-10-01,Grêmio,0-0,Cruzeiro,1F
1997-10-01,Criciúma,0-1,Internacional,1F
1997-10-02,Atlético Mineiro,3-1,Coritiba,1F
1997-10-04,Paraná,1-2,Flamengo,1F
1997-10-04,América-RN,1-1,Corinthians,1F
1997-10-04,Grêmio,1-1,Botafogo,1F
1997-10-04,União São João,2-2,Vitória,1F
1997-10-04,Cruzeiro,4-0,Goiás,1F
1997-10-04,Bahia,0-2,Atlético Mineiro,1F
1997-10-05,São Paulo,4-2,Sport,1F
1997-10-05,Vasco,2-1,Atlético Paranaense,1F
1997-10-05,Guarani,1-1,Internacional,1F
1997-10-05,Portuguesa,1-1,Santos,1F
1997-10-07,Flamengo,3-2,Grêmio,1F
1997-10-07,Santos,3-2,Guarani,1F
1997-10-08,Vitória,3-2,Botafogo,1F
1997-10-08,Coritiba,1-1,Palmeiras,1F
1997-10-08,Cruzeiro,0-0,Vasco,1F
1997-10-08,Flamengo,1-0,São Paulo,1F
1997-10-08,Botafogo,2-1,Fluminense,1F
1997-10-08,União São João,0-2,Goiás,1F
1997-10-08,Sport,1-2,Juventude,1F
1997-10-08,Bragantino,0-0,Cruzeiro,1F
1997-10-08,Internacional,1-0,América-RN,1F
1997-10-08,Atlético Mineiro,2-1,Grêmio,1F
1997-10-11,Coritiba,1-3,Vasco,1F
1997-10-11,Corinthians,0-1,Paraná,1F
1997-10-12,Vitória,3-1,Atlético Paranaense,1F
1997-10-12,Palmeiras,0-0,Portuguesa,1F
1997-10-12,Criciúma,2-0,Bahia,1F
1997-10-14,Bragantino,1-3,Botafogo,1F
1997-10-14,Santos,1-0,Corinthians,1F
1997-10-14,Goiás,2-2,Fluminense,1F
1997-10-18,Cruzeiro,1-0,Corinthians,1F
1997-10-18,Flamengo,0-0,Palmeiras,1F
1997-10-18,Juventude,0-0,Portuguesa,1F
1997-10-19,São Paulo,0-0,Coritiba,1F
1997-10-19,América-RN,3-2,Bragantino,1F
1997-10-19,Paraná,1-2,Vitória,1F
1997-10-19,Guarani,1-1,Sport,1F
1997-10-19,Vasco,1-0,Botafogo,1F
1997-10-19,Grêmio,1-0,Criciúma,1F
1997-10-19,Atlético Paranaense,1-1,Santos,1F
1997-10-19,União São João,3-5,Atlético Mineiro,1F
1997-10-21,Portuguesa,3-2,Cruzeiro,1F
1997-10-22,Fluminense,1-0,Corinthians,1F
1997-10-22,Palmeiras,3-1,Atlético Paranaense,1F
1997-10-22,Bahia,1-4,Internacional,1F
1997-10-25,Portuguesa,1-2,Goiás,1F
1997-10-25,Santos,3-1,Bahia,1F
1997-10-25,Internacional,4-0,Flamengo,1F
1997-10-26,Criciúma,3-4,Vasco,1F
1997-10-26,Botafogo,0-0,Paraná,1F
1997-10-26,Palmeiras,5-1,Grêmio,1F
1997-10-26,São Paulo,7-1,União São João,1F
1997-10-26,Sport,2-1,Bragantino,1F
1997-10-26,Guarani,0-0,Juventude,1F
1997-10-26,Coritiba,0-2,Atlético Paranaense,1F
1997-10-26,Vitória,1-1,Cruzeiro,1F
1997-10-26,Atlético Mineiro,3-2,América-RN,1F
1997-10-29,Fluminense,2-0,Criciúma,1F
1997-10-30,Flamengo,1-0,Vitória,1F
1997-10-30,Juventude,1-1,Fluminense,1F
1997-11-01,Corinthians,0-1,Sport,1F
1997-11-01,Cruzeiro,2-3,Botafogo,1F
1997-11-01,Vitória,2-0,Santos,1F
1997-11-01,Atlético Paranaense,2-1,Internacional,1F
1997-11-02,Palmeiras,3-3,Goiás,1F
1997-11-02,Flamengo,1-0,Coritiba,1F
1997-11-02,Vasco,3-1,Bahia,1F
1997-11-02,Portuguesa,2-2,Criciúma,1F
1997-11-02,América-RN,1-3,São Paulo,1F
1997-11-02,Bragantino,1-0,União São João,1F
1997-11-02,Grêmio,1-4,Guarani,1F
1997-11-02,Paraná,1-0,Atlético Mineiro,1F
1997-11-04,Vasco,2-0,Atlético Mineiro,1F
1997-11-05,União São João,0-1,Guarani,1F
1997-11-05,Corinthians,1-0,Flamengo,1F
1997-11-05,Fluminense,0-2,Grêmio,1F
1997-11-05,Santos,2-2,Cruzeiro,1F
1997-11-05,Juventude,2-1,Bragantino,1F
1997-11-08,Guarani,3-2,Vasco,1F
1997-11-08,Botafogo,3-3,Portuguesa,1F
1997-11-08,Goiás,0-2,Corinthians,1F
1997-11-08,Criciúma,1-1,Atlético Paranaense,1F
1997-11-08,Coritiba,2-0,América-RN,1F
1997-11-08,Santos,2-0,América-RN,1F
1997-11-08,Bahia,0-0,Juventude,1F
1997-11-08,Internacional,7-0,Bragantino,1F
1997-11-08,Atlético Mineiro,3-2,Vitória,1F
1997-11-09,Flamengo,0-0,União São João,1F
1997-11-09,Sport,1-1,Palmeiras,1F
1997-11-09,São Paulo,4-4,Paraná,1F
1997-11-15,Juventude,0-3,Vasco,A
1997-11-15,Flamengo,1-0,Portuguesa,A
1997-11-15,Atlético Mineiro,2-0,Santos,B
1997-11-16,Palmeiras,1-0,Internacional,B
1997-11-22,Internacional,2-0,Atlético Mineiro,B
1997-11-23,Portuguesa,2-0,Juventude,A
1997-11-23,Vasco,1-1,Flamengo,A
1997-11-23,Santos,3-3,Palmeiras,B
1997-11-26,Juventude,3-2,Flamengo,A
1997-11-26,Vasco,2-1,Portuguesa,A
1997-11-26,Atlético Mineiro,0-1,Palmeiras,B
1997-11-26,Santos,4-0,Internacional,B
1997-11-29,Portuguesa,1-3,Vasco,A
1997-11-29,Flamengo,2-0,Juventude,A
1997-11-29,Internacional,4-1,Santos,B
1997-11-30,Palmeiras,3-1,Atlético Mineiro,B
1997-12-03,Flamengo,1-4,Vasco,A
1997-12-03,Palmeiras,1-0,Santos,B
1997-12-03,Atlético Mineiro,3-2,Internacional,B
1997-12-03,Juventude,2-1,Portuguesa,A
1997-12-06,Portuguesa,0-0,Flamengo,A
1997-12-06,Vasco,1-1,Juventude,A
1997-12-06,Santos,1-0,Atlético Mineiro,B
1997-12-06,Internacional,0-1,Palmeiras,B
1997-12-14,Palmeiras,0-0,Vasco,F
1997-12-21,Vasco,0-0,Palmeiras,F
