Data,Mandante,Placar_Bruto,Visitante,Fase
1994-10-26,Internacional,0-0,Corinthians,A
1994-10-26,Vasco,0-2,Grêmio,A
1994-10-26,Guarani,2-2,Paysandu,A
1994-10-26,Criciúma,2-2,Vitória,4F
1994-10-26,Náutico,2-0,Bragantino,4F
1994-10-27,Fluminense,2-1,Portuguesa,A
1994-10-27,Atlético Mineiro,2-1,Remo,4F
1994-10-28,São Paulo,3-0,Flamengo,B
1994-10-28,Cruzeiro,3-2,União São João,4F
1994-10-29,Botafogo,2-5,Sport,B
1994-10-29,Corinthians,2-1,Paysandu,A
1994-10-29,Guarani,2-0,Vasco,A
1994-10-30,São Paulo,2-2,Palmeiras,B
1994-10-30,Flamengo,0-1,Bahia,B
1994-10-30,Santos,1-0,Paraná,B
1994-10-30,Portuguesa,1-0,Internacional,A
1994-10-30,Grêmio,3-1,Fluminense,A
1994-10-30,Bragantino,1-0,Cruzeiro,4F
1994-10-30,Vitória,1-0,Atlético Mineiro,4F
1994-10-30,Criciúma,2-1,Náutico,4F
1994-10-30,União São João,0-0,Remo,4F
1994-11-01,Sport,5-2,São Paulo,B
1994-11-01,Remo,0-0,Cruzeiro,4F
1994-11-02,Paraná,0-0,Corinthians,3F
1994-11-02,Paysandu,0-1,Santos,3F
1994-11-02,Bahia,1-1,Fluminense,3F
1994-11-02,Portuguesa,3-0,Flamengo,3F
1994-11-02,Palmeiras,0-1,Guarani,3F
1994-11-02,Vitória,0-2,Bragantino,4F
1994-11-03,Internacional,1-0,Sport,3F
1994-11-03,Vasco,2-0,São Paulo,3F
1994-11-03,Remo,0-0,União São João,4F
1994-11-03,Náutico,3-1,Criciúma,4F
1994-11-05,Fluminense,4-1,Palmeiras,3F
1994-11-05,Santos,3-0,Vasco,3F
1994-11-05,Grêmio,1-3,Paraná,3F
1994-11-06,São Paulo,4-0,Paysandu,3F
1994-11-06,Corinthians,0-2,Botafogo,3F
1994-11-06,Flamengo,1-2,Internacional,3F
1994-11-06,Guarani,2-0,Bahia,3F
1994-11-06,Sport,0-3,Portuguesa,3F
1994-11-06,Cruzeiro,1-1,Bragantino,4F
1994-11-06,Remo,0-6,Atlético Mineiro,4F
1994-11-06,Vitória,1-0,Criciúma,4F
1994-11-06,Náutico,0-1,União São João,4F
1994-11-08,Grêmio,1-1,Palmeiras,3F
1994-11-09,São Paulo,0-2,Portuguesa,3F
1994-11-09,Sport,0-0,Vasco,3F
1994-11-09,Santos,1-0,Internacional,3F
1994-11-09,Fluminense,2-2,Botafogo,3F
1994-11-09,Corinthians,2-2,Bahia,3F
1994-11-09,Guarani,4-1,Paraná,3F
1994-11-09,Náutico,0-0,Atlético Mineiro,4F
1994-11-09,Criciúma,1-0,Cruzeiro,4F
1994-11-09,Vitória,1-1,União São João,4F
1994-11-10,Flamengo,0-0,Paysandu,3F
1994-11-10,Bragantino,2-0,Remo,4F
1994-11-12,Internacional,0-1,São Paulo,3F
1994-11-12,Portuguesa,0-0,Santos,3F
1994-11-12,Paraná,4-1,Fluminense,3F
1994-11-13,Vasco,1-1,Flamengo,3F
1994-11-13,Palmeiras,4-1,Corinthians,3F
1994-11-13,Botafogo,1-1,Guarani,3F
1994-11-13,Paysandu,1-1,Sport,3F
1994-11-13,Bahia,2-0,Grêmio,3F
1994-11-13,Cruzeiro,1-5,Remo,4F
1994-11-13,Bragantino,2-2,Atlético Mineiro,4F
1994-11-16,Flamengo,0-3,Fluminense,3F
1994-11-16,São Paulo,3-1,Grêmio,3F
1994-11-16,Paysandu,0-1,Botafogo,3F
1994-11-16,Internacional,0-0,Bahia,3F
1994-11-16,Sport,0-2,Guarani,3F
1994-11-16,Santos,1-2,Corinthians,3F
1994-11-16,Criciúma,2-1,Remo,4F
1994-11-16,União São João,0-0,Bragantino,4F
1994-11-16,Atlético Mineiro,2-2,Vitória,4F
1994-11-17,Portuguesa,3-1,Palmeiras,3F
1994-11-17,Cruzeiro,2-0,Náutico,4F
1994-11-19,Grêmio,0-1,Flamengo,3F
1994-11-19,Guarani,1-0,São Paulo,3F
1994-11-20,Botafogo,5-2,Portuguesa,3F
1994-11-20,Fluminense,0-1,Santos,3F
1994-11-20,Corinthians,0-3,Sport,3F
1994-11-20,Palmeiras,3-0,Vasco,3F
1994-11-20,Bahia,3-0,Paysandu,3F
1994-11-20,Paraná,0-0,Internacional,3F
1994-11-20,Remo,0-1,Vitória,4F
1994-11-20,União São João,2-3,Cruzeiro,4F
1994-11-20,Bragantino,1-0,Náutico,4F
1994-11-20,Atlético Mineiro,2-1,Criciúma,4F
1994-11-23,Corinthians,1-2,São Paulo,3F
1994-11-23,Grêmio,1-0,Santos,3F
1994-11-23,Paraná,1-0,Paysandu,3F
1994-11-23,Guarani,0-0,Flamengo,3F
1994-11-23,Fluminense,1-0,Sport,3F
1994-11-23,Palmeiras,1-1,Internacional,3F
1994-11-23,Bahia,2-1,Portuguesa,3F
1994-11-23,Botafogo,0-0,Vasco,3F
1994-11-23,Cruzeiro,0-1,Atlético Mineiro,4F
1994-11-23,Náutico,1-0,Vitória,4F
1994-11-23,Criciúma,3-1,União São João,4F
1994-11-26,Santos,3-0,Guarani,3F
1994-11-26,Internacional,0-1,Botafogo,3F
1994-11-27,Paysandu,1-0,Palmeiras,3F
1994-11-27,Portuguesa,2-0,Paraná,3F
1994-11-27,Vasco,0-0,Bahia,3F
1994-11-27,Sport,1-2,Grêmio,3F
1994-11-27,São Paulo,4-2,Fluminense,3F
1994-11-27,Flamengo,2-0,Corinthians,3F
1994-11-27,Vitória,2-0,Cruzeiro,4F
1994-11-27,Remo,2-0,Náutico,4F
1994-11-27,União São João,3-1,Atlético Mineiro,4F
1994-11-27,Criciúma,2-2,Bragantino,4F
1994-11-28,Botafogo,1-0,Grêmio,3F
1994-11-28,Vasco,1-0,Paraná,3F
1994-11-30,Corinthians,1-1,Bragantino,QF
1994-11-30,São Paulo,1-0,Guarani,QF
1994-11-30,Bahia,1-2,Palmeiras,QF
1994-12-01,Atlético Mineiro,2-0,Botafogo,QF
1994-12-03,Guarani,4-2,São Paulo,QF
1994-12-03,Palmeiras,2-1,Bahia,QF
1994-12-04,Corinthians,0-0,Bragantino,QF
1994-12-04,Botafogo,2-1,Atlético Mineiro,QF
1994-12-07,Atlético Mineiro,3-2,Corinthians,SF
1994-12-08,Palmeiras,3-1,Guarani,SF
1994-12-11,Corinthians,1-0,Atlético Mineiro,SF
1994-12-11,Guarani,1-2,Palmeiras,SF
1994-12-15,Corinthians,1-3,Palmeiras,F
1994-12-18,Palmeiras,1-1,Corinthians,F
