Data,Mandante,Placar_Bruto,Visitante,Fase
1980-03-20,Portuguesa,3-1,Colorado,A
1980-03-20,Cruzeiro,0-0,CRB,A
1980-03-20,Guarani,1-1,América-RN,B
1980-03-20,Flamengo,5-0,Itabaiana,C
1980-03-22,Fluminense,3-1,Desportiva Ferroviária,B
1980-03-23,Ponte Preta,6-2,Botafogo-PB,C
1980-03-23,Santos,4-1,Náutico,C
1980-03-23,Joinville,4-0,Operário-MS,A
1980-03-23,Portuguesa,0-1,Remo,A
1980-03-23,Colorado,1-0,Bahia,A
1980-03-23,CRB,1-2,Corinthians,A
1980-03-23,Cruzeiro,2-1,Botafogo,A
1980-03-23,Flamengo-PI,1-4,Palmeiras,B
1980-03-23,Vitória,8-1,América-RN,B
1980-03-23,Ceará,2-1,Atlético Mineiro,B
1980-03-23,Vila Nova,1-1,Guarani,B
1980-03-23,São Paulo-RS,0-0,Flamengo,C
1980-03-23,Gama,2-2,São Paulo,D
1980-03-23,America-RJ,4-0,Nacional-AM,D
1980-03-23,Grêmio,0-1,Atlético Goianiense,D
1980-03-23,Santa Cruz,2-1,Coritiba,D
1980-03-26,Atlético Goianiense,0-0,São Paulo,D
1980-03-26,Ponte Preta,1-2,Náutico,C
1980-03-26,Maranhão,0-0,Vasco,D
1980-03-27,Santos,1-0,Internacional,C
1980-03-27,Botafogo-PB,2-0,Mixto,C
1980-03-30,Remo,1-0,CRB,A
1980-03-30,Operário-MS,2-1,Portuguesa,A
1980-03-30,Bahia,3-0,Cruzeiro,A
1980-03-30,Corinthians,4-1,Colorado,A
1980-03-30,Botafogo,0-0,Joinville,A
1980-03-30,Palmeiras,3-1,Ceará,B
1980-03-30,América-RN,0-0,Fluminense,B
1980-03-30,Atlético Mineiro,3-1,Vila Nova,B
1980-03-30,Guarani,2-0,Vitória,B
1980-03-30,Desportiva Ferroviária,3-1,Flamengo-PI,B
1980-03-30,Mixto,1-2,Santos,C
1980-03-30,Internacional,2-1,São Paulo-RS,C
1980-03-30,Ferroviário,1-1,Botafogo-PB,C
1980-03-30,Itabaiana,0-5,Náutico,C
1980-03-30,Flamengo,2-2,Ponte Preta,C
1980-03-30,Atlético Goianiense,5-1,Maranhão,D
1980-03-30,São Paulo,3-1,Santa Cruz,D
1980-03-30,Coritiba,1-0,America-RJ,D
1980-03-30,Nacional-AM,0-3,Grêmio,D
1980-03-30,Vasco,5-1,Gama,D
1980-04-03,Vasco,2-0,Vitória,E
1980-04-03,Atlético Goianiense,1-4,Internacional,G
1980-04-05,Sport,2-1,Botafogo-PB,H
1980-04-05,Santos,4-1,Guarani,I
1980-04-05,Grêmio,0-2,Ponte Preta,L
1980-04-05,Colorado,5-0,América-SP,L
1980-04-06,Corinthians,1-1,Vasco,E
1980-04-06,Vitória,1-0,Náutico,E
1980-04-06,Americano,0-1,Ceará,F
1980-04-06,Botafogo,3-3,São Paulo,F
1980-04-06,Internacional,5-0,Bahia,G
1980-04-06,Atlético Goianiense,0-2,Atlético Mineiro,G
1980-04-06,Cruzeiro,3-1,Fluminense,H
1980-04-06,Joinville,1-1,America-RJ,I
1980-04-06,Palmeiras,2-3,Bangu,J
1980-04-06,Santa Cruz,0-0,Flamengo,J
1980-04-06,Remo,0-1,Coritiba,K
1980-04-06,Desportiva Ferroviária,3-1,Ferroviário,K
1980-04-09,Atlético Mineiro,1-2,Internacional,G
1980-04-09,Vasco,2-2,Náutico,E
1980-04-12,Fluminense,2-1,Sport,H
1980-04-12,Ferroviário,0-0,Remo,K
1980-04-13,Náutico,1-2,Corinthians,E
1980-04-13,Ceará,1-3,Botafogo,F
1980-04-13,Americano,0-0,São Paulo,F
1980-04-13,Bahia,2-1,Atlético Goianiense,G
1980-04-13,Botafogo-PB,0-3,Cruzeiro,H
1980-04-13,Santos,0-1,America-RJ,I
1980-04-13,Guarani,2-0,Joinville,I
1980-04-13,Bangu,1-1,Santa Cruz,J
1980-04-13,Flamengo,6-2,Palmeiras,J
1980-04-13,Desportiva Ferroviária,0-0,Coritiba,K
1980-04-13,Colorado,0-1,Ponte Preta,L
1980-04-13,América-SP,1-3,Grêmio,L
1980-04-16,Sport,0-1,Cruzeiro,H
1980-04-16,Flamengo,2-1,Bangu,J
1980-04-16,Palmeiras,1-0,Santa Cruz,J
1980-04-16,Coritiba,7-1,Ferroviário,K
1980-04-16,Remo,5-0,Desportiva Ferroviária,K
1980-04-16,Grêmio,3-2,Colorado,L
1980-04-16,Ponte Preta,3-2,América-SP,L
1980-04-17,São Paulo,2-1,Ceará,F
1980-04-17,Botafogo,2-0,Americano,F
1980-04-17,Botafogo-PB,1-1,Fluminense,H
1980-04-20,Bahia,0-1,Atlético Mineiro,G
1980-04-20,America-RJ,1-0,Guarani,I
1980-04-20,Joinville,2-0,Santos,I
1980-04-20,São Paulo,3-0,Botafogo,F
1980-04-20,Cruzeiro,1-1,Botafogo-PB,H
1980-04-20,Sport,1-1,Fluminense,H
1980-04-20,Bangu,0-1,Palmeiras,J
1980-04-20,Coritiba,1-0,Remo,K
1980-04-20,Ferroviário,0-1,Desportiva Ferroviária,K
1980-04-20,América-SP,2-0,Colorado,L
1980-04-20,Ponte Preta,0-1,Grêmio,L
1980-04-21,Vitória,2-6,Corinthians,E
1980-04-21,Náutico,0-1,Vasco,E
1980-04-21,Ceará,0-0,Americano,F
1980-04-21,Flamengo,2-1,Santa Cruz,J
1980-04-23,Internacional,1-3,Atlético Mineiro,G
1980-04-23,America-RJ,0-2,Santos,I
1980-04-23,Joinville,0-0,Guarani,I
1980-04-26,Corinthians,5-0,Vitória,E
1980-04-26,Ferroviário,1-1,Coritiba,K
1980-04-27,Atlético Goianiense,2-1,Bahia,G
1980-04-27,Americano,1-0,Botafogo,F
1980-04-27,Ceará,3-3,São Paulo,F
1980-04-27,Fluminense,0-0,Cruzeiro,H
1980-04-27,Botafogo-PB,1-1,Sport,H
1980-04-27,Guarani,1-0,America-RJ,I
1980-04-27,Santos,2-0,Joinville,I
1980-04-27,Palmeiras,2-2,Flamengo,J
1980-04-27,Santa Cruz,4-1,Bangu,J
1980-04-27,Desportiva Ferroviária,3-1,Remo,K
1980-04-27,Colorado,0-1,Grêmio,L
1980-04-27,América-SP,1-2,Ponte Preta,L
1980-05-03,Náutico,2-0,Vitória,E
1980-05-03,Cruzeiro,2-0,Sport,H
1980-05-03,Fluminense,4-0,Botafogo-PB,H
1980-05-03,Ponte Preta,0-2,Colorado,L
1980-05-04,Vasco,5-2,Corinthians,E
1980-05-04,Bahia,1-3,Internacional,G
1980-05-04,Atlético Mineiro,3-1,Atlético Goianiense,G
1980-05-04,São Paulo,4-1,Americano,F
1980-05-04,Botafogo,3-1,Ceará,F
1980-05-04,America-RJ,2-2,Joinville,I
1980-05-04,Guarani,1-1,Santos,I
1980-05-04,Santa Cruz,2-2,Palmeiras,J
1980-05-04,Bangu,0-3,Flamengo,J
1980-05-04,Coritiba,7-1,Desportiva Ferroviária,K
1980-05-04,Remo,2-1,Ferroviário,K
1980-05-04,Grêmio,5-0,América-SP,L
1980-05-07,Guarani,3-2,America-RJ,2F
1980-05-07,Vitória,0-5,Vasco,E
1980-05-07,Corinthians,3-0,Náutico,E
1980-05-07,Internacional,4-0,Atlético Goianiense,G
1980-05-07,Atlético Mineiro,5-1,Bahia,G
1980-05-10,Santos,3-0,Ponte Preta,O
1980-05-10,Flamengo,3-0,Desportiva Ferroviária,O
1980-05-11,Vasco,1-1,Fluminense,M
1980-05-11,São Paulo,0-0,Atlético Mineiro,M
1980-05-11,Cruzeiro,0-0,Palmeiras,N
1980-05-11,Guarani,1-2,Internacional,N
1980-05-11,Coritiba,1-0,Corinthians,P
1980-05-11,Grêmio,1-0,Botafogo,P
1980-05-14,Fluminense,0-2,Atlético Mineiro,M
1980-05-14,Internacional,2-1,Palmeiras,N
1980-05-14,Ponte Preta,1-1,Flamengo,O
1980-05-14,Coritiba,1-0,Botafogo,P
1980-05-14,Corinthians,5-0,Grêmio,P
1980-05-15,Vasco,2-1,São Paulo,M
1980-05-15,Cruzeiro,0-2,Guarani,N
1980-05-15,Santos,0-0,Desportiva Ferroviária,O
1980-05-17,Botafogo,1-1,Corinthians,P
1980-05-17,Grêmio,1-0,Coritiba,P
1980-05-18,São Paulo,3-2,Fluminense,M
1980-05-18,Atlético Mineiro,0-0,Vasco,M
1980-05-18,Palmeiras,0-0,Guarani,N
1980-05-18,Internacional,1-0,Cruzeiro,N
1980-05-18,Flamengo,2-0,Santos,O
1980-05-18,Desportiva Ferroviária,2-1,Ponte Preta,O
1980-05-21,Atlético Mineiro,1-1,Internacional,SF
1980-05-21,Coritiba,0-2,Flamengo,SF
1980-05-25,Internacional,0-3,Atlético Mineiro,SF
1980-05-25,Flamengo,4-3,Coritiba,SF
1980-05-28,Atlético Mineiro,1-0,Flamengo,F
1980-06-01,Flamengo,3-2,Atlético Mineiro,F
