Data,Mandante,Placar_Bruto,Visitante,Fase
2014-09-10,Grêmio,1-0,Atlético Paranaense,R20
2014-09-10,Figueirense,1-1,Fluminense,R20
2014-09-10,Sport,3-1,Santos,R20
2014-09-10,Coritiba,3-0,Chapecoense,R20
2014-09-10,Botafogo,2-4,São Paulo,R20
2014-09-10,Vitória,2-0,Internacional,R20
2014-09-10,Goiás,1-0,Flamengo,R20
2014-09-11,Corinthians,1-0,Atlético Mineiro,R20
2014-09-11,Cruzeiro,2-1,Bahia,R20
2014-09-13,Fluminense,3-0,Palmeiras,R21
2014-09-13,Chapecoense,3-1,Sport,R21
2014-09-13,Santos,2-1,Coritiba,R21
2014-09-14,Flamengo,1-0,Corinthians,R21
2014-09-14,São Paulo,2-0,Cruzeiro,R21
2014-09-14,Bahia,3-0,Figueirense,R21
2014-09-14,Internacional,2-0,Botafogo,R21
2014-09-14,Atlético Paranaense,2-0,Vitória,R21
2014-09-14,Atlético Mineiro,0-0,Grêmio,R21
2014-09-14,Criciúma,1-0,Goiás,R21
2014-09-17,Cruzeiro,2-0,Atlético Paranaense,R22
2014-09-17,Vitória,3-1,Fluminense,R22
2014-09-17,Sport,0-0,Internacional,R22
2014-09-17,Figueirense,1-1,Criciúma,R22
2014-09-17,Botafogo,2-3,Bahia,R22
2014-09-17,Palmeiras,2-2,Flamengo,R22
2014-09-17,Coritiba,3-1,São Paulo,R22
2014-09-18,Corinthians,1-1,Chapecoense,R22
2014-09-18,Goiás,2-3,Atlético Mineiro,R22
2014-09-18,Grêmio,0-0,Santos,R22
2014-09-20,Atlético Paranaense,0-1,Internacional,R23
2014-09-20,Criciúma,1-1,Botafogo,R23
2014-09-21,Flamengo,1-1,Fluminense,R23
2014-09-21,Sport,1-0,Coritiba,R23
2014-09-21,Corinthians,3-2,São Paulo,R23
2014-09-21,Cruzeiro,2-3,Atlético Mineiro,R23
2014-09-21,Vitória,2-1,Bahia,R23
2014-09-21,Santos,3-1,Figueirense,R23
2014-09-21,Grêmio,1-0,Chapecoense,R23
2014-09-21,Goiás,6-0,Palmeiras,R23
2014-09-24,Coritiba,1-2,Cruzeiro,R24
2014-09-24,Internacional,3-0,Criciúma,R24
2014-09-24,Bahia,1-0,Sport,R24
2014-09-24,Chapecoense,3-0,Atlético Paranaense,R24
2014-09-24,Fluminense,0-0,Grêmio,R24
2014-09-24,São Paulo,2-2,Flamengo,R24
2014-09-24,Figueirense,1-0,Corinthians,R24
2014-09-25,Botafogo,1-0,Goiás,R24
2014-09-25,Palmeiras,2-0,Vitória,R24
2014-09-25,Atlético Mineiro,3-2,Santos,R24
2014-09-27,Sport,0-0,Cruzeiro,R25
2014-09-27,Chapecoense,1-1,Criciúma,R25
2014-09-27,São Paulo,1-3,Fluminense,R25
2014-09-28,Botafogo,0-2,Grêmio,R25
2014-09-28,Atlético Paranaense,1-0,Corinthians,R25
2014-09-28,Atlético Mineiro,2-0,Vitória,R25
2014-09-28,Bahia,2-1,Flamengo,R25
2014-09-28,Santos,2-0,Goiás,R25
2014-09-28,Internacional,4-2,Coritiba,R25
2014-09-28,Figueirense,3-1,Palmeiras,R25
2014-10-02,Palmeiras,4-2,Chapecoense,R26
2014-10-04,Flamengo,0-1,Santos,R26
2014-10-04,Fluminense,1-1,Bahia,R26
2014-10-04,Coritiba,1-0,Atlético Paranaense,R26
2014-10-04,Vitória,2-1,Botafogo,R26
2014-10-04,Grêmio,0-1,São Paulo,R26
2014-10-04,Corinthians,3-0,Sport,R26
2014-10-04,Cruzeiro,2-1,Internacional,R26
2014-10-04,Criciúma,3-1,Atlético Mineiro,R26
2014-10-04,Goiás,1-0,Figueirense,R26
2014-10-08,Botafogo,0-1,Palmeiras,R27
2014-10-08,São Paulo,1-0,Atlético Paranaense,R27
2014-10-08,Coritiba,1-0,Criciúma,R27
2014-10-08,Vitória,2-2,Goiás,R27
2014-10-08,Cruzeiro,0-1,Corinthians,R27
2014-10-08,Grêmio,2-0,Sport,R27
2014-10-08,Figueirense,1-2,Flamengo,R27
2014-10-09,Fluminense,0-0,Atlético Mineiro,R27
2014-10-09,Santos,1-0,Bahia,R27
2014-10-09,Chapecoense,5-0,Internacional,R27
2014-10-11,Botafogo,1-0,Corinthians,R28
2014-10-11,Goiás,3-0,Coritiba,R28
2014-10-11,Palmeiras,2-1,Grêmio,R28
2014-10-12,Flamengo,3-0,Cruzeiro,R28
2014-10-12,Atlético Mineiro,1-0,São Paulo,R28
2014-10-12,Bahia,0-1,Chapecoense,R28
2014-10-12,Internacional,2-1,Fluminense,R28
2014-10-12,Sport,1-2,Vitória,R28
2014-10-12,Atlético Paranaense,3-0,Figueirense,R28
2014-10-12,Criciúma,3-0,Santos,R28
2014-10-18,Fluminense,4-2,Criciúma,R29
2014-10-18,São Paulo,2-1,Bahia,R29
2014-10-18,Goiás,0-0,Grêmio,R29
2014-10-18,Atlético Mineiro,1-0,Chapecoense,R29
2014-10-19,Palmeiras,1-3,Santos,R29
2014-10-19,Atlético Paranaense,2-1,Flamengo,R29
2014-10-19,Internacional,1-2,Corinthians,R29
2014-10-19,Figueirense,4-0,Coritiba,R29
2014-10-19,Botafogo,1-1,Sport,R29
2014-10-19,Vitória,0-1,Cruzeiro,R29
2014-10-21,Bahia,1-1,Atlético Mineiro,R30
2014-10-22,Flamengo,2-0,Internacional,R30
2014-10-22,Corinthians,2-1,Vitória,R30
2014-10-22,Cruzeiro,1-1,Palmeiras,R30
2014-10-22,Criciúma,0-1,Atlético Paranaense,R30
2014-10-22,Coritiba,2-0,Botafogo,R30
2014-10-22,Grêmio,1-0,Figueirense,R30
2014-10-22,Santos,0-1,Fluminense,R30
2014-10-22,Chapecoense,0-0,São Paulo,R30
2014-10-22,Sport,0-1,Goiás,R30
2014-10-25,Fluminense,2-1,Atlético Paranaense,R31
2014-10-25,Palmeiras,1-1,Corinthians,R31
2014-10-25,Figueirense,1-1,Cruzeiro,R31
2014-10-25,Coritiba,1-1,Grêmio,R31
2014-10-25,Atlético Mineiro,3-2,Sport,R31
2014-10-25,Vitória,3-1,Criciúma,R31
2014-10-25,Chapecoense,1-1,Santos,R31
2014-10-25,Botafogo,2-1,Flamengo,R31
2014-10-25,Internacional,2-0,Bahia,R31
2014-10-27,São Paulo,3-0,Goiás,R31
2014-11-01,Grêmio,1-0,Vitória,R32
2014-11-01,Goiás,0-2,Fluminense,R32
2014-11-01,Corinthians,2-2,Coritiba,R32
2014-11-02,Sport,1-0,Figueirense,R32
2014-11-02,Santos,1-2,Internacional,R32
2014-11-02,Cruzeiro,2-1,Botafogo,R32
2014-11-02,Criciúma,1-2,São Paulo,R32
2014-11-02,Flamengo,3-0,Chapecoense,R32
2014-11-02,Atlético Paranaense,1-0,Atlético Mineiro,R32
2014-11-02,Bahia,0-1,Palmeiras,R32
2014-11-08,Palmeiras,0-2,Atlético Mineiro,R33
2014-11-08,Coritiba,1-0,Fluminense,R33
2014-11-08,Botafogo,0-2,Atlético Paranaense,R33
2014-11-09,Sport,2-2,Flamengo,R33
2014-11-09,Vitória,1-2,São Paulo,R33
2014-11-09,Grêmio,4-1,Internacional,R33
2014-11-09,Figueirense,1-0,Chapecoense,R33
2014-11-09,Corinthians,1-0,Santos,R33
2014-11-09,Cruzeiro,3-1,Criciúma,R33
2014-11-09,Goiás,3-0,Bahia,R33
2014-11-12,São Paulo,1-1,Internacional,R35
2014-11-15,Fluminense,1-0,Botafogo,R34
2014-11-15,Criciúma,0-3,Grêmio,R34
2014-11-16,Flamengo,3-2,Coritiba,R34
2014-11-16,Santos,0-1,Cruzeiro,R34
2014-11-16,Atlético Paranaense,0-1,Sport,R34
2014-11-16,Bahia,1-2,Corinthians,R34
2014-11-16,Internacional,1-0,Goiás,R34
2014-11-16,São Paulo,2-0,Palmeiras,R34
2014-11-16,Atlético Mineiro,1-1,Figueirense,R34
2014-11-16,Chapecoense,0-1,Vitória,R34
2014-11-19,Botafogo,0-1,Figueirense,R35
2014-11-19,Atlético Paranaense,1-1,Santos,R35
2014-11-19,Vitória,1-1,Coritiba,R35
2014-11-19,Criciúma,0-1,Bahia,R35
2014-11-19,Goiás,0-1,Corinthians,R35
2014-11-19,Palmeiras,0-2,Sport,R35
2014-11-19,Atlético Mineiro,4-0,Flamengo,R35
2014-11-20,Fluminense,1-4,Chapecoense,R35
2014-11-20,Grêmio,1-2,Cruzeiro,R35
2014-11-22,Internacional,2-1,Atlético Mineiro,R36
2014-11-22,Bahia,1-2,Atlético Paranaense,R36
2014-11-23,Flamengo,1-1,Criciúma,R36
2014-11-23,Sport,2-2,Fluminense,R36
2014-11-23,Santos,0-1,São Paulo,R36
2014-11-23,Cruzeiro,2-1,Goiás,R36
2014-11-23,Figueirense,2-0,Vitória,R36
2014-11-23,Corinthians,1-0,Grêmio,R36
2014-11-23,Coritiba,2-0,Palmeiras,R36
2014-11-23,Chapecoense,2-0,Botafogo,R36
2014-11-29,Internacional,3-1,Palmeiras,R37
2014-11-29,Criciúma,2-2,Sport,R37
2014-11-29,Flamengo,4-0,Vitória,R37
2014-11-30,Fluminense,5-2,Corinthians,R37
2014-11-30,São Paulo,1-1,Figueirense,R37
2014-11-30,Santos,2-0,Botafogo,R37
2014-11-30,Chapecoense,1-1,Cruzeiro,R37
2014-11-30,Atlético Paranaense,1-0,Goiás,R37
2014-11-30,Atlético Mineiro,1-2,Coritiba,R37
2014-11-30,Bahia,1-0,Grêmio,R37
2014-12-06,Corinthians,2-1,Criciúma,R38
2014-12-06,Figueirense,1-2,Internacional,R38
2014-12-07,Botafogo,0-0,Atlético Mineiro,R38
2014-12-07,Sport,1-0,São Paulo,R38
2014-12-07,Palmeiras,1-1,Atlético Paranaense,R38
2014-12-07,Coritiba,3-2,Bahia,R38
2014-12-07,Cruzeiro,2-1,Fluminense,R38
2014-12-07,Vitória,0-1,Santos,R38
2014-12-07,Grêmio,1-1,Flamengo,R38
2014-12-07,Goiás,4-2,Chapecoense,R38
