Data,Mandante,Placar_Bruto,Visitante,Fase
1971-08-25,Grêmio,2-0,Sport,1R
1971-08-25,Santa Cruz,2-2,Fluminense,1R
1971-08-25,Coritiba,0-1,Internacional,1R
1971-08-25,Palmeiras,1-1,Cruzeiro,1R
1971-08-26,Corinthians,4-1,Portuguesa,1R
1971-08-26,Flamengo,1-1,America-RJ,1R
1971-08-28,Sport,1-1,Atlético Mineiro,1R
1971-08-29,Santa Cruz,2-2,Palmeiras,1R
1971-08-29,Internacional,0-1,Portuguesa,1R
1971-08-29,Fluminense,0-1,Corinthians,1R
1971-08-29,Cruzeiro,6-0,Ceará,1R
1971-08-29,Coritiba,0-2,Vasco,1R
1971-08-29,Bahia,0-0,América Mineiro,1R
1971-08-29,São Paulo,0-0,Flamengo,1R
1971-09-01,Portuguesa,1-0,Fluminense,1R
1971-09-01,Santa Cruz,1-0,Cruzeiro,1R
1971-09-01,Ceará,0-3,Palmeiras,1R
1971-09-01,Vasco,1-1,Internacional,1R
1971-09-01,Bahia,1-3,America-RJ,1R
1971-09-01,Atlético Mineiro,2-0,São Paulo,1R
1971-09-01,Grêmio,1-0,Santos,1R
1971-09-02,América Mineiro,1-1,Flamengo,1R
1971-09-02,Sport,0-1,Botafogo,1R
1971-09-04,Palmeiras,1-0,Fluminense,1R
1971-09-04,Cruzeiro,0-0,Vasco,1R
1971-09-05,Internacional,2-2,Corinthians,1R
1971-09-05,Coritiba,2-1,Ceará,1R
1971-09-05,São Paulo,1-1,América Mineiro,1R
1971-09-05,Flamengo,1-1,Grêmio,1R
1971-09-05,Atlético Mineiro,2-1,Santos,1R
1971-09-05,Bahia,0-1,Botafogo,1R
1971-09-05,Sport,0-3,America-RJ,1R
1971-09-07,Vasco,1-0,Palmeiras,1R
1971-09-08,Santa Cruz,3-2,Portuguesa,1R
1971-09-08,Corinthians,2-3,Coritiba,1R
1971-09-08,Ceará,0-0,Internacional,1R
1971-09-08,America-RJ,2-0,Atlético Mineiro,1R
1971-09-09,Santos,3-0,América Mineiro,1R
1971-09-09,Botafogo,2-1,São Paulo,1R
1971-09-11,Coritiba,0-1,Palmeiras,1R
1971-09-11,Santa Cruz,2-2,Internacional,1R
1971-09-11,Fluminense,0-1,Cruzeiro,1R
1971-09-11,Ceará,0-0,Portuguesa,1R
1971-09-11,Corinthians,1-0,Vasco,1R
1971-09-12,Atlético Mineiro,2-2,Botafogo,1R
1971-09-12,São Paulo,2-1,America-RJ,1R
1971-09-12,Flamengo,1-0,Santos,1R
1971-09-12,Grêmio,0-0,Bahia,1R
1971-09-12,Sport,1-0,América Mineiro,1R
1971-09-18,Vasco,0-0,São Paulo,1R
1971-09-18,Sport,0-1,Corinthians,1R
1971-09-18,Santos,0-0,Portuguesa,1R
1971-09-19,Fluminense,0-0,America-RJ,1R
1971-09-19,Ceará,0-2,Atlético Mineiro,1R
1971-09-19,Cruzeiro,0-0,Bahia,1R
1971-09-19,Internacional,1-0,América Mineiro,1R
1971-09-19,Coritiba,2-0,Grêmio,1R
1971-09-19,Palmeiras,1-2,Flamengo,1R
1971-09-19,Santa Cruz,0-0,Botafogo,1R
1971-09-22,Corinthians,0-0,Atlético Mineiro,1R
1971-09-25,Portuguesa,0-3,America-RJ,1R
1971-09-25,Grêmio,1-0,Ceará,1R
1971-09-25,Atlético Mineiro,2-2,Santa Cruz,1R
1971-09-25,Flamengo,1-1,Coritiba,1R
1971-09-26,Bahia,1-2,Corinthians,1R
1971-09-26,São Paulo,1-1,Cruzeiro,1R
1971-09-26,Fluminense,0-0,Botafogo,1R
1971-09-26,América Mineiro,1-2,Palmeiras,1R
1971-09-26,Sport,0-1,Vasco,1R
1971-09-26,Internacional,1-1,Santos,1R
1971-09-29,America-RJ,2-1,Cruzeiro,1R
1971-10-02,Corinthians,3-1,América Mineiro,1R
1971-10-02,Internacional,2-0,America-RJ,1R
1971-10-03,Grêmio,1-0,Portuguesa,1R
1971-10-03,Sport,0-1,Fluminense,1R
1971-10-03,Bahia,2-0,Santa Cruz,1R
1971-10-03,Coritiba,1-0,Atlético Mineiro,1R
1971-10-03,Flamengo,0-0,Vasco,1R
1971-10-03,Ceará,0-1,São Paulo,1R
1971-10-03,Cruzeiro,0-1,Santos,1R
1971-10-03,Palmeiras,3-1,Botafogo,1R
1971-10-06,Vasco,2-0,América Mineiro,1R
1971-10-06,São Paulo,1-1,Internacional,1R
1971-10-06,Santa Cruz,1-1,Grêmio,1R
1971-10-09,Botafogo,1-0,Corinthians,1R
1971-10-09,América Mineiro,0-0,Santa Cruz,1R
1971-10-10,Coritiba,2-1,America-RJ,1R
1971-10-10,Grêmio,1-0,Vasco,1R
1971-10-10,Bahia,1-1,Internacional,1R
1971-10-10,São Paulo,0-1,Portuguesa,1R
1971-10-10,Atlético Mineiro,1-1,Cruzeiro,1R
1971-10-10,Ceará,0-0,Santos,1R
1971-10-10,Sport,0-2,Palmeiras,1R
1971-10-10,Fluminense,1-0,Flamengo,1R
1971-10-13,Flamengo,1-0,Portuguesa,1R
1971-10-13,América Mineiro,2-0,Coritiba,1R
1971-10-16,Palmeiras,0-1,Santos,1R
1971-10-16,Fluminense,2-0,Atlético Mineiro,1R
1971-10-17,Coritiba,2-0,Bahia,1R
1971-10-17,Cruzeiro,5-1,Sport,1R
1971-10-17,Ceará,1-0,Botafogo,1R
1971-10-17,Vasco,2-2,America-RJ,1R
1971-10-17,Santa Cruz,1-1,Flamengo,1R
1971-10-17,São Paulo,2-0,Corinthians,1R
1971-10-17,Internacional,1-0,Grêmio,1R
1971-10-20,Bahia,3-1,Ceará,1R
1971-10-20,Sport,2-1,Coritiba,1R
1971-10-23,São Paulo,1-1,Palmeiras,1R
1971-10-23,Botafogo,0-0,Internacional,1R
1971-10-23,Atlético Mineiro,5-1,Portuguesa,1R
1971-10-24,Ceará,0-1,America-RJ,1R
1971-10-24,Cruzeiro,0-0,América Mineiro,1R
1971-10-24,Santos,2-0,Vasco,1R
1971-10-24,Sport,1-1,Santa Cruz,1R
1971-10-24,Grêmio,1-0,Fluminense,1R
1971-10-24,Flamengo,1-3,Corinthians,1R
1971-10-27,Coritiba,1-0,Santos,1R
1971-10-27,Fluminense,0-0,América Mineiro,1R
1971-10-27,Portuguesa,3-1,Botafogo,1R
1971-10-30,Cruzeiro,2-1,Grêmio,1R
1971-10-30,Corinthians,1-1,Santos,1R
1971-10-30,Santa Cruz,0-2,São Paulo,1R
1971-10-30,America-RJ,2-0,Palmeiras,1R
1971-10-31,Atlético Mineiro,3-1,Internacional,1R
1971-10-31,Sport,0-0,Portuguesa,1R
1971-10-31,Bahia,0-0,Fluminense,1R
1971-10-31,Ceará,0-1,Flamengo,1R
1971-10-31,Vasco,1-0,Botafogo,1R
1971-11-06,São Paulo,2-1,Fluminense,1R
1971-11-06,Vasco,0-0,Atlético Mineiro,1R
1971-11-06,Internacional,2-1,Sport,1R
1971-11-07,Coritiba,0-0,Botafogo,1R
1971-11-07,Grêmio,0-1,Palmeiras,1R
1971-11-07,América Mineiro,2-0,Ceará,1R
1971-11-07,Bahia,1-0,Portuguesa,1R
1971-11-07,Santa Cruz,0-1,Santos,1R
1971-11-07,Corinthians,3-1,America-RJ,1R
1971-11-07,Flamengo,0-0,Cruzeiro,1R
1971-11-10,Palmeiras,0-0,Bahia,1R
1971-11-13,Portuguesa,1-0,América Mineiro,1R
1971-11-13,Fluminense,3-1,Santos,1R
1971-11-14,Ceará,1-2,Sport,1R
1971-11-14,Botafogo,2-2,Cruzeiro,1R
1971-11-14,Santa Cruz,0-0,America-RJ,1R
1971-11-14,Bahia,1-0,Vasco,1R
1971-11-14,Corinthians,1-1,Grêmio,1R
1971-11-14,Atlético Mineiro,0-0,Palmeiras,1R
1971-11-14,Internacional,3-0,Flamengo,1R
1971-11-14,Coritiba,2-0,São Paulo,1R
1971-11-20,Palmeiras,1-1,Coritiba,C
1971-11-20,Internacional,1-1,Santos,B
1971-11-21,São Paulo,1-0,Corinthians,A
1971-11-21,America-RJ,0-0,Cruzeiro,A
1971-11-21,Grêmio,1-1,Botafogo,C
1971-11-21,Atlético Mineiro,2-1,Vasco,B
1971-11-24,Corinthians,1-0,America-RJ,A
1971-11-24,Cruzeiro,0-2,São Paulo,A
1971-11-24,Botafogo,3-3,Palmeiras,C
1971-11-24,Coritiba,0-1,Grêmio,C
1971-11-25,Santos,2-1,Atlético Mineiro,B
1971-11-25,Vasco,2-0,Internacional,B
1971-11-27,São Paulo,1-0,America-RJ,A
1971-11-28,Cruzeiro,1-0,Corinthians,A
1971-11-28,Coritiba,1-0,Botafogo,C
1971-11-28,Palmeiras,3-1,Grêmio,C
1971-11-28,Vasco,0-0,Santos,B
1971-11-28,Internacional,1-4,Atlético Mineiro,B
1971-12-01,America-RJ,3-1,Corinthians,A
1971-12-01,São Paulo,1-1,Cruzeiro,A
1971-12-01,Atlético Mineiro,2-0,Santos,B
1971-12-01,Internacional,3-0,Vasco,B
1971-12-02,Palmeiras,0-1,Botafogo,C
1971-12-02,Grêmio,2-0,Coritiba,C
1971-12-04,Corinthians,0-0,São Paulo,A
1971-12-04,Vasco,1-1,Atlético Mineiro,B
1971-12-05,Cruzeiro,0-0,America-RJ,A
1971-12-05,Coritiba,0-0,Palmeiras,C
1971-12-05,Botafogo,3-1,Grêmio,C
1971-12-05,Santos,0-1,Internacional,B
1971-12-08,Corinthians,2-0,Cruzeiro,A
1971-12-08,São Paulo,1-1,America-RJ,A
1971-12-09,Botafogo,3-0,Coritiba,C
1971-12-09,Grêmio,0-0,Palmeiras,C
1971-12-09,Santos,4-0,Vasco,B
1971-12-09,Atlético Mineiro,0-1,Internacional,B
1971-12-12,Atlético Mineiro,1-0,São Paulo,A
1971-12-15,São Paulo,4-1,Botafogo,A
1971-12-19,Botafogo,0-1,Atlético Mineiro,A
