Data,Mandante,Placar_Bruto,Visitante,Fase
1993-09-26,Atlético Paranaense,1-3,Coritiba,D
1993-09-26,Portuguesa,3-1,Desportiva Ferroviária,D
1993-09-29,Flamengo,3-0,Internacional,A
1993-09-29,Bahia,1-3,Corinthians,A
1993-09-29,Guarani,3-1,Fluminense,B
1993-09-29,Grêmio,0-1,Santos,B
1993-09-29,Vasco,0-1,Sport,B
1993-09-29,Remo,6-0,Fortaleza,C
1993-09-29,Ceará,2-0,Paysandu,C
1993-09-29,Náutico,0-0,Goiás,C
1993-09-29,União São João,0-0,Paraná,D
1993-09-29,Coritiba,2-2,Portuguesa,D
1993-09-29,Criciúma,3-0,Atlético Paranaense,D
1993-09-29,Desportiva Ferroviária,1-4,América Mineiro,D
1993-09-30,Palmeiras,1-0,Atlético Mineiro,B
1993-09-30,Vitória,2-1,Santa Cruz,C
1993-10-02,Santos,1-1,Vasco,B
1993-10-03,Corinthians,1-0,Flamengo,A
1993-10-03,Botafogo,0-4,São Paulo,A
1993-10-03,Internacional,3-0,Cruzeiro,A
1993-10-03,Bahia,1-0,Bragantino,A
1993-10-03,Fluminense,2-4,Palmeiras,B
1993-10-03,Atlético Mineiro,0-0,Grêmio,B
1993-10-04,Sport,0-0,Guarani,B
1993-10-06,Fluminense,1-3,Vasco,B
1993-10-06,Bragantino,1-0,Cruzeiro,A
1993-10-06,Santa Cruz,1-2,Náutico,C
1993-10-06,Paysandu,1-1,Remo,C
1993-10-06,Fortaleza,0-1,Ceará,C
1993-10-06,União São João,0-1,Atlético Paranaense,D
1993-10-06,Coritiba,0-0,Desportiva Ferroviária,D
1993-10-06,Criciúma,1-2,Portuguesa,D
1993-10-06,América Mineiro,2-2,Paraná,D
1993-10-07,Vitória,3-1,Goiás,C
1993-10-09,Palmeiras,2-0,Vasco,B
1993-10-09,Cruzeiro,3-0,Botafogo,A
1993-10-09,Santos,3-0,Sport,B
1993-10-09,Fluminense,0-1,Grêmio,B
1993-10-09,Portuguesa,2-1,União São João,D
1993-10-09,Flamengo,1-1,Bahia,A
1993-10-09,Corinthians,2-0,Internacional,A
1993-10-10,São Paulo,3-3,Bragantino,A
1993-10-10,Palmeiras,3-1,Guarani,B
1993-10-10,Fortaleza,3-1,Vitória,C
1993-10-10,Náutico,1-0,Remo,C
1993-10-10,Goiás,2-2,Ceará,C
1993-10-10,Coritiba,1-1,Criciúma,D
1993-10-10,Atlético Paranaense,5-1,América Mineiro,D
1993-10-10,Desportiva Ferroviária,0-0,Paraná,D
1993-10-11,Paysandu,2-1,Santa Cruz,C
1993-10-12,Corinthians,5-1,Bahia,A
1993-10-12,Atlético Mineiro,1-3,Vasco,B
1993-10-13,Bragantino,3-3,Internacional,A
1993-10-13,Fortaleza,2-1,Remo,C
1993-10-13,Goiás,3-0,Náutico,C
1993-10-13,América Mineiro,4-1,Portuguesa,D
1993-10-13,Paraná,0-4,Atlético Paranaense,D
1993-10-13,União São João,3-1,Coritiba,D
1993-10-13,Desportiva Ferroviária,1-2,Criciúma,D
1993-10-14,Paysandu,1-0,Ceará,C
1993-10-14,Santa Cruz,0-0,Vitória,C
1993-10-16,Bragantino,5-1,Flamengo,A
1993-10-16,Corinthians,1-0,São Paulo,A
1993-10-16,Sport,1-2,Palmeiras,B
1993-10-16,Portuguesa,1-0,Paraná,D
1993-10-16,Atlético Paranaense,2-2,Desportiva Ferroviária,D
1993-10-17,Bahia,0-1,Internacional,A
1993-10-17,Botafogo,0-1,Cruzeiro,A
1993-10-17,Vasco,2-0,Fluminense,B
1993-10-17,Grêmio,0-1,Guarani,B
1993-10-17,Goiás,0-0,Paysandu,C
1993-10-17,Remo,2-0,Vitória,C
1993-10-17,Santa Cruz,3-0,Ceará,C
1993-10-17,Náutico,3-1,Fortaleza,C
1993-10-17,Criciúma,1-1,União São João,D
1993-10-17,Coritiba,1-0,América Mineiro,D
1993-10-18,Santos,1-0,Atlético Mineiro,B
1993-10-20,Guarani,2-0,Vasco,B
1993-10-20,Vitória,2-1,Ceará,C
1993-10-20,Náutico,0-0,Paysandu,C
1993-10-20,Santa Cruz,1-1,Fortaleza,C
1993-10-20,União São João,2-0,Desportiva Ferroviária,D
1993-10-20,Paraná,3-0,Coritiba,D
1993-10-20,Atlético Paranaense,0-0,Portuguesa,D
1993-10-20,América Mineiro,0-0,Criciúma,D
1993-10-21,Remo,4-0,Goiás,C
1993-10-23,Vasco,0-1,Palmeiras,B
1993-10-23,Atlético Mineiro,1-2,Fluminense,B
1993-10-23,Bragantino,0-0,São Paulo,A
1993-10-24,Flamengo,2-1,Cruzeiro,A
1993-10-24,Santos,3-3,Guarani,B
1993-10-24,Grêmio,2-1,Sport,B
1993-10-24,Vitória,4-1,Náutico,C
1993-10-24,Paysandu,1-0,Fortaleza,C
1993-10-24,Ceará,2-1,Remo,C
1993-10-24,Santa Cruz,3-1,Goiás,C
1993-10-24,União São João,0-0,América Mineiro,D
1993-10-24,Desportiva Ferroviária,0-0,Portuguesa,D
1993-10-24,Criciúma,0-1,Paraná,D
1993-10-24,Coritiba,0-0,Atlético Paranaense,D
1993-10-25,Internacional,1-1,Corinthians,A
1993-10-27,Vitória,5-2,Paysandu,C
1993-10-27,Remo,3-1,Santa Cruz,C
1993-10-27,Goiás,0-0,Fortaleza,C
1993-10-27,Náutico,2-1,Ceará,C
1993-10-27,Portuguesa,3-0,Coritiba,D
1993-10-27,Paraná,1-0,União São João,D
1993-10-27,Atlético Paranaense,0-1,Criciúma,D
1993-10-27,América Mineiro,0-0,Desportiva Ferroviária,D
1993-10-28,Sport,2-1,Atlético Mineiro,B
1993-10-28,Botafogo,1-1,Bragantino,A
1993-10-30,Internacional,2-0,Flamengo,A
1993-10-30,Palmeiras,3-1,Grêmio,B
1993-10-30,Bahia,1-1,São Paulo,A
1993-10-31,Corinthians,5-1,Botafogo,A
1993-10-31,Cruzeiro,1-0,Bragantino,A
1993-10-31,Fluminense,3-4,Santos,B
1993-11-02,Sport,2-5,Vasco,B
1993-11-02,Guarani,2-0,Atlético Mineiro,B
1993-11-03,Botafogo,2-0,Internacional,A
1993-11-05,Cruzeiro,1-1,São Paulo,A
1993-11-05,Botafogo,3-0,Bahia,A
1993-11-06,Atlético Mineiro,2-3,Palmeiras,B
1993-11-07,Paraná,1-1,Vitória,POff
1993-11-07,Remo,5-2,Portuguesa,POff
1993-11-07,Corinthians,2-1,Bragantino,A
1993-11-07,São Paulo,2-0,Flamengo,A
1993-11-07,Cruzeiro,6-0,Bahia,A
1993-11-07,Santos,2-0,Grêmio,B
1993-11-08,Fluminense,1-2,Guarani,B
1993-11-10,Corinthians,2-1,Cruzeiro,A
1993-11-10,Palmeiras,0-1,Santos,B
1993-11-11,Grêmio,4-1,Vasco,B
1993-11-11,Fluminense,0-0,Sport,B
1993-11-12,Flamengo,2-0,Botafogo,A
1993-11-12,Internacional,1-1,São Paulo,A
1993-11-13,Guarani,2-0,Sport,B
1993-11-14,Vitória,0-0,Paraná,POff
1993-11-14,Portuguesa,2-0,Remo,POff
1993-11-14,Flamengo,1-1,Corinthians,A
1993-11-14,São Paulo,1-0,Botafogo,A
1993-11-14,Cruzeiro,4-1,Internacional,A
1993-11-14,Bragantino,2-2,Bahia,A
1993-11-14,Palmeiras,2-1,Fluminense,B
1993-11-14,Grêmio,2-0,Atlético Mineiro,B
1993-11-14,Vasco,1-1,Santos,B
1993-11-19,Guarani,0-1,São Paulo,B
1993-11-20,Corinthians,3-2,Santos,A
1993-11-20,Vitória,1-0,Flamengo,A
1993-11-21,Palmeiras,1-1,São Paulo,B
1993-11-22,Remo,1-1,Guarani,B
1993-11-24,Vitória,2-1,Corinthians,A
1993-11-25,Guarani,1-2,Palmeiras,B
1993-11-26,Flamengo,1-1,Santos,A
1993-11-26,São Paulo,2-0,Remo,B
1993-11-28,Santos,3-3,Vitória,A
1993-11-28,Flamengo,1-1,Corinthians,A
1993-11-28,São Paulo,3-2,Guarani,B
1993-11-28,Remo,1-2,Palmeiras,B
1993-12-01,Vitória,2-2,Santos,A
1993-12-01,Corinthians,2-2,Flamengo,A
1993-12-01,Palmeiras,3-0,Guarani,B
1993-12-01,Remo,0-1,São Paulo,B
1993-12-04,Santos,2-1,Flamengo,A
1993-12-04,São Paulo,0-2,Palmeiras,B
1993-12-05,Corinthians,2-2,Vitória,A
1993-12-05,Guarani,8-2,Remo,B
1993-12-08,Flamengo,1-1,Vitória,A
1993-12-08,Santos,1-2,Corinthians,A
1993-12-08,Palmeiras,0-0,Remo,B
1993-12-12,Vitória,0-1,Palmeiras,F
1993-12-19,Palmeiras,2-0,Vitória,F
