Data,Mandante,Placar_Bruto,Visitante,Fase
1978-03-29,Anapolina,1-1,Dom Bosco,C
1978-03-29,Santos,1-1,Mixto,C
1978-03-29,Brasília,0-1,Corinthians,C
1978-03-29,Desportiva Ferroviária,0-0,Goiás,C
1978-03-29,CRB,2-0,Volta Redonda,D
1978-03-29,Itabuna,0-4,Ponte Preta,D
1978-03-29,Botafogo-SP,3-0,Flamengo-PI,E
1978-03-29,América-SP,2-1,Sampaio Corrêa,E
1978-03-29,XV de Piracicaba,1-3,America-RJ,F
1978-03-29,Fluminense,0-0,Americano,F
1978-03-29,Remo,3-0,Bangu,F
1978-03-29,Fast Clube,0-1,Flamengo,F
1978-03-30,Chapecoense,2-0,Atlético Paranaense,A
1978-03-30,Coritiba,2-0,GE Brasil,A
1978-03-30,Vasco,4-0,CSA,D
1978-03-30,Vitória,2-0,Sergipe,D
1978-03-30,Guarani,2-1,Bahia,D
1978-03-30,São Paulo,2-0,Fortaleza,E
1978-04-01,Villa Nova-MG,1-0,América-RN,B
1978-04-01,Palmeiras,3-0,Flamengo-PI,E
1978-04-02,Colorado,1-2,Caxias,A
1978-04-02,Grêmio Maringá,3-1,Chapecoense,A
1978-04-02,Internacional,3-1,Joinville,A
1978-04-02,Juventude,0-1,Grêmio,A
1978-04-02,Figueirense,1-1,Atlético Paranaense,A
1978-04-02,Cruzeiro,4-1,América Mineiro,B
1978-04-02,Botafogo-PB,0-0,ABC,B
1978-04-02,Santa Cruz,3-0,Atlético Mineiro,B
1978-04-02,Uberlândia,1-0,Uberaba,B
1978-04-02,Campinense,0-0,Sport,B
1978-04-02,Desportiva Ferroviária,0-0,Rio Branco-ES,C
1978-04-02,Dom Bosco,0-3,Santos,C
1978-04-02,Anapolina,1-1,Operário-MS,C
1978-04-02,Comercial-MS,2-2,Mixto,C
1978-04-02,Goiás,0-0,Corinthians,C
1978-04-02,Volta Redonda,0-0,CSA,D
1978-04-02,Vitória,2-2,Itabuna,D
1978-04-02,Ponte Preta,2-0,Sergipe,D
1978-04-02,Botafogo,1-1,Bahia,D
1978-04-02,Confiança,2-2,CRB,D
1978-04-02,River-PI,1-2,Botafogo-SP,E
1978-04-02,Moto Club,2-0,Sampaio Corrêa,E
1978-04-02,Comercial,0-1,São Paulo,E
1978-04-02,Noroeste,3-1,Fortaleza,E
1978-04-02,Bangu,3-2,XV de Piracicaba,F
1978-04-02,Remo,0-1,Flamengo,F
1978-04-02,Nacional-AM,0-1,Goytacaz,F
1978-04-02,Portuguesa,2-0,Fluminense,F
1978-04-05,Uberaba,1-1,América-RN,B
1978-04-05,Campinense,1-3,Náutico,B
1978-04-05,Comercial-MS,1-0,Santos,C
1978-04-05,Fast Clube,0-3,Remo,F
1978-04-05,Portuguesa,3-0,Bangu,F
1978-04-06,Londrina,0-1,Atlético Paranaense,A
1978-04-06,Grêmio Maringá,0-0,Caxias,A
1978-04-06,Colorado,1-0,Chapecoense,A
1978-04-06,GE Brasil,1-3,Grêmio,A
1978-04-06,Figueirense,2-4,Coritiba,A
1978-04-06,Botafogo-PB,0-3,Atlético Mineiro,B
1978-04-06,ABC,2-2,Sport,B
1978-04-06,Santa Cruz,1-1,Villa Nova-MG,B
1978-04-06,Cruzeiro,6-0,Uberlândia,B
1978-04-06,Vila Nova,0-1,Operário-MS,C
1978-04-06,Dom Bosco,3-1,Brasília,C
1978-04-06,Rio Branco-ES,1-0,Anapolina,C
1978-04-06,Botafogo,5-1,Sergipe,D
1978-04-06,Bahia,2-1,CRB,D
1978-04-06,Guarani,2-0,CSA,D
1978-04-06,Confiança,1-0,Itabuna,D
1978-04-06,Comercial,0-0,Fortaleza,E
1978-04-06,Ceará,2-0,América-SP,E
1978-04-06,Moto Club,2-2,Botafogo-SP,E
1978-04-06,São Paulo,6-1,River-PI,E
1978-04-06,Nacional-AM,1-2,America-RJ,F
1978-04-06,XV de Piracicaba,1-1,Fluminense,F
1978-04-06,Paysandu,2-0,Goytacaz,F
1978-04-08,América Mineiro,5-1,América-RN,B
1978-04-08,Náutico,2-0,Uberaba,B
1978-04-08,Corinthians,0-0,Santos,C
1978-04-08,Americano,1-0,Bangu,F
1978-04-09,Londrina,1-0,Grêmio,A
1978-04-09,Joinville,1-1,Coritiba,A
1978-04-09,Internacional,4-1,Juventude,A
1978-04-09,Figueirense,1-0,Chapecoense,A
1978-04-09,Atlético Paranaense,1-0,Colorado,A
1978-04-09,Santa Cruz,2-2,Cruzeiro,B
1978-04-09,Brasília,2-2,Comercial-MS,C
1978-04-09,Rio Branco-ES,0-3,Dom Bosco,C
1978-04-09,Vila Nova,1-0,Anapolina,C
1978-04-09,Desportiva Ferroviária,1-0,Operário-MS,C
1978-04-09,Volta Redonda,0-1,Botafogo,D
1978-04-09,Vasco,3-1,Ponte Preta,D
1978-04-09,Vitória,0-0,Guarani,D
1978-04-09,CSA,0-2,Bahia,D
1978-04-09,Itabuna,1-3,CRB,D
1978-04-09,Flamengo-PI,0-1,Ceará,E
1978-04-09,Fortaleza,1-2,Botafogo-SP,E
1978-04-09,Noroeste,0-0,Palmeiras,E
1978-04-09,Moto Club,1-0,América-SP,E
1978-04-09,Comercial,3-0,River-PI,E
1978-04-09,Remo,2-0,America-RJ,F
1978-04-09,Goytacaz,0-1,Flamengo,F
1978-04-09,Nacional-AM,0-2,Fluminense,F
1978-04-09,XV de Piracicaba,0-2,Portuguesa,F
1978-04-10,ABC,0-2,Villa Nova-MG,B
1978-04-12,Grêmio Maringá,3-1,Colorado,A
1978-04-12,Internacional,2-0,Chapecoense,A
1978-04-12,Atlético Paranaense,0-0,Grêmio,A
1978-04-12,Joinville,1-1,Londrina,A
1978-04-12,Uberlândia,0-1,Atlético Mineiro,B
1978-04-12,América-RN,0-1,Náutico,B
1978-04-12,América Mineiro,1-2,Santa Cruz,B
1978-04-12,Campinense,0-3,Cruzeiro,B
1978-04-12,Sport,0-1,Villa Nova-MG,B
1978-04-12,Goiás,1-0,Comercial-MS,C
1978-04-12,Operário-MS,3-0,Rio Branco-ES,C
1978-04-12,Vasco,4-1,Confiança,D
1978-04-12,Sergipe,0-1,Bahia,D
1978-04-12,CRB,1-1,Guarani,D
1978-04-12,Ponte Preta,3-0,Volta Redonda,D
1978-04-12,Flamengo-PI,0-0,Moto Club,E
1978-04-12,América-SP,1-0,São Paulo,E
1978-04-12,Ceará,1-2,Comercial,E
1978-04-12,Noroeste,2-0,River-PI,E
1978-04-12,Paysandu,1-2,Fluminense,F
1978-04-12,Portuguesa,1-1,Goytacaz,F
1978-04-12,Fast Clube,0-0,Americano,F
1978-04-13,ABC,1-1,Uberaba,B
1978-04-13,Fortaleza,2-0,Sampaio Corrêa,E
1978-04-15,América Mineiro,2-2,Campinense,B
1978-04-15,Palmeiras,4-0,Ceará,E
1978-04-16,Londrina,2-3,Grêmio Maringá,A
1978-04-16,Coritiba,0-1,Colorado,A
1978-04-16,Joinville,0-0,Grêmio,A
1978-04-16,Internacional,3-0,Atlético Paranaense,A
1978-04-16,Caxias,1-0,GE Brasil,A
1978-04-16,Chapecoense,0-3,Juventude,A
1978-04-16,Uberaba,0-1,Santa Cruz,B
1978-04-16,Náutico,1-0,Sport,B
1978-04-16,ABC,1-2,Cruzeiro,B
1978-04-16,Botafogo-PB,1-1,Villa Nova-MG,B
1978-04-16,Desportiva Ferroviária,0-1,Corinthians,C
1978-04-16,Comercial-MS,0-0,Vila Nova,C
1978-04-16,Brasília,1-0,Rio Branco-ES,C
1978-04-16,Anapolina,0-2,Goiás,C
1978-04-16,Dom Bosco,1-1,Mixto,C
1978-04-16,Ponte Preta,0-1,Botafogo,D
1978-04-16,CSA,1-3,CRB,D
1978-04-16,Bahia,1-1,Vasco,D
1978-04-16,Volta Redonda,0-0,Confiança,D
1978-04-16,Sergipe,0-0,Guarani,D
1978-04-16,América-SP,1-0,Botafogo-SP,E
1978-04-16,Moto Club,0-0,River-PI,E
1978-04-16,Flamengo-PI,1-1,Comercial,E
1978-04-16,Flamengo,2-3,America-RJ,F
1978-04-16,XV de Piracicaba,0-0,Goytacaz,F
1978-04-16,Bangu,0-1,Fluminense,F
1978-04-16,Remo,1-1,Americano,F
1978-04-16,Nacional-AM,0-2,Paysandu,F
1978-04-19,GE Brasil,0-2,Internacional,A
1978-04-19,Caxias,2-0,Atlético Paranaense,A
1978-04-19,Chapecoense,0-3,Grêmio,A
1978-04-19,Villa Nova-MG,0-1,Náutico,B
1978-04-19,Flamengo-PI,0-0,Noroeste,E
1978-04-19,Paysandu,1-1,XV de Piracicaba,F
1978-04-20,Colorado,2-0,Figueirense,A
1978-04-20,Joinville,1-1,Juventude,A
1978-04-20,Botafogo-PB,1-3,Santa Cruz,B
1978-04-20,Sport,2-0,América Mineiro,B
1978-04-20,Uberlândia,2-0,Campinense,B
1978-04-20,Brasília,1-0,Anapolina,C
1978-04-20,Desportiva Ferroviária,2-0,Dom Bosco,C
1978-04-20,Goiás,2-0,Rio Branco-ES,C
1978-04-20,Santos,1-2,Operário-MS,C
1978-04-20,Mixto,2-0,Vila Nova,C
1978-04-20,Sergipe,1-0,Volta Redonda,D
1978-04-20,Vitória,3-1,CSA,D
1978-04-20,Itabuna,0-1,Vasco,D
1978-04-20,Guarani,5-0,Confiança,D
1978-04-20,América-SP,0-1,Palmeiras,E
1978-04-20,River-PI,1-0,Fortaleza,E
1978-04-20,Sampaio Corrêa,1-2,Comercial,E
1978-04-20,Botafogo-SP,1-2,Ceará,E
1978-04-20,Nacional-AM,1-3,Portuguesa,F
1978-04-20,America-RJ,1-1,Goytacaz,F
1978-04-20,Americano,0-1,Flamengo,F
1978-04-22,Brasília,1-2,Mixto,C
1978-04-22,Remo,2-0,XV de Piracicaba,F
1978-04-23,Coritiba,1-0,Atlético Paranaense,A
1978-04-23,Londrina,2-1,Figueirense,A
1978-04-23,Grêmio Maringá,1-1,Joinville,A
1978-04-23,Internacional,2-3,Grêmio,A
1978-04-23,Caxias,0-0,Juventude,A
1978-04-23,GE Brasil,2-0,Colorado,A
1978-04-23,Uberlândia,1-1,Náutico,B
1978-04-23,Botafogo-PB,1-0,América Mineiro,B
1978-04-23,Uberaba,1-1,Campinense,B
1978-04-23,Atlético Mineiro,0-2,Cruzeiro,B
1978-04-23,América-RN,1-1,ABC,B
1978-04-23,Santa Cruz,1-0,Sport,B
1978-04-23,Corinthians,4-0,Dom Bosco,C
1978-04-23,Operário-MS,1-1,Comercial-MS,C
1978-04-23,Rio Branco-ES,2-2,Santos,C
1978-04-23,Vila Nova,0-1,Goiás,C
1978-04-23,Bahia,0-1,Vitória,D
1978-04-23,Vasco,0-0,Botafogo,D
1978-04-23,Sergipe,1-2,CSA,D
1978-04-23,Guarani,2-1,Ponte Preta,D
1978-04-23,Itabuna,1-1,Volta Redonda,D
1978-04-23,São Paulo,0-0,Palmeiras,E
1978-04-23,River-PI,1-1,Flamengo-PI,E
1978-04-23,Comercial,1-1,Botafogo-SP,E
1978-04-23,Sampaio Corrêa,1-0,Noroeste,E
1978-04-23,Ceará,1-1,Fortaleza,E
1978-04-23,Bangu,1-4,Flamengo,F
1978-04-23,Americano,0-0,America-RJ,F
1978-04-23,Nacional-AM,0-2,Fast Clube,F
1978-04-23,Paysandu,0-0,Portuguesa,F
1978-04-26,Atlético Paranaense,0-2,Joinville,A
1978-04-26,Grêmio Maringá,0-1,Coritiba,A
1978-04-26,Juventude,2-0,Colorado,A
1978-04-26,Chapecoense,1-0,Caxias,A
1978-04-26,ABC,2-0,América Mineiro,B
1978-04-26,Uberaba,1-3,Cruzeiro,B
1978-04-26,Atlético Mineiro,2-0,Náutico,B
1978-04-26,Botafogo-PB,1-3,Sport,B
1978-04-26,Operário-MS,2-1,Dom Bosco,C
1978-04-26,Santos,1-1,Desportiva Ferroviária,C
1978-04-26,Rio Branco-ES,0-1,Comercial-MS,C
1978-04-26,Goiás,1-1,Mixto,C
1978-04-26,Bahia,5-0,Volta Redonda,D
1978-04-26,CRB,2-0,Vitória,D
1978-04-26,Ceará,0-0,Noroeste,E
1978-04-26,Fast Clube,1-0,XV de Piracicaba,F
1978-04-27,Figueirense,4-2,GE Brasil,A
1978-04-27,Santa Cruz,3-0,Uberlândia,B
1978-04-27,Villa Nova-MG,2-3,Campinense,B
1978-04-27,Vila Nova,0-0,Brasília,C
1978-04-27,Confiança,1-2,Ponte Preta,D
1978-04-27,Palmeiras,6-0,Sampaio Corrêa,E
1978-04-27,Moto Club,0-0,Fortaleza,E
1978-04-27,Flamengo-PI,0-3,São Paulo,E
1978-04-27,Flamengo,2-1,Nacional-AM,F
1978-04-29,Náutico,4-0,América Mineiro,B
1978-04-29,Corinthians,2-0,Comercial-MS,C
1978-04-30,Grêmio,3-1,Coritiba,A
1978-04-30,Caxias,2-0,Internacional,A
1978-04-30,Joinville,1-0,Figueirense,A
1978-04-30,Londrina,4-0,GE Brasil,A
1978-04-30,Atlético Paranaense,3-1,Grêmio Maringá,A
1978-04-30,Sport,0-0,Atlético Mineiro,B
1978-04-30,América-RN,0-0,Santa Cruz,B
1978-04-30,Campinense,0-1,ABC,B
1978-04-30,Cruzeiro,1-0,Villa Nova-MG,B
1978-04-30,Operário-MS,1-0,Goiás,C
1978-04-30,Desportiva Ferroviária,0-0,Brasília,C
1978-04-30,Mixto,2-1,Anapolina,C
1978-04-30,Volta Redonda,0-2,Vasco,D
1978-04-30,CSA,1-2,Ponte Preta,D
1978-04-30,Vitória,0-3,Botafogo,D
1978-04-30,Guarani,7-0,Itabuna,D
1978-04-30,Confiança,1-1,Sergipe,D
1978-04-30,Palmeiras,2-1,Comercial,E
1978-04-30,Botafogo-SP,4-1,Sampaio Corrêa,E
1978-04-30,América-SP,2-0,Noroeste,E
1978-04-30,Ceará,2-1,São Paulo,E
1978-04-30,Goytacaz,0-2,Remo,F
1978-04-30,Flamengo,2-1,Portuguesa,F
1978-04-30,Paysandu,0-0,Fast Clube,F
1978-04-30,XV de Piracicaba,2-0,Nacional-AM,F
1978-04-30,Bangu,2-0,America-RJ,F
1978-05-01,Botafogo-PB,6-3,Uberlândia,B
1978-05-03,Atlético Paranaense,0-0,GE Brasil,A
1978-05-03,Juventude,0-0,Coritiba,A
1978-05-03,Chapecoense,1-1,Joinville,A
1978-05-03,América-RN,4-2,Uberlândia,B
1978-05-03,América Mineiro,0-1,Villa Nova-MG,B
1978-05-03,Campinense,0-3,Atlético Mineiro,B
1978-05-03,Comercial-MS,1-1,Anapolina,C
1978-05-03,Dom Bosco,0-2,Goiás,C
1978-05-03,Vila Nova,2-0,Desportiva Ferroviária,C
1978-05-03,Confiança,0-1,Botafogo,D
1978-05-03,Sampaio Corrêa,2-2,São Paulo,E
1978-05-03,Botafogo-SP,6-1,Noroeste,E
1978-05-03,America-RJ,2-1,Fast Clube,F
1978-05-03,Americano,0-0,Nacional-AM,F
1978-05-03,Portuguesa,1-0,Remo,F
1978-05-04,Colorado,0-1,Londrina,A
1978-05-04,Figueirense,1-1,Grêmio Maringá,A
1978-05-04,Uberaba,1-3,Botafogo-PB,B
1978-05-04,Náutico,4-2,ABC,B
1978-05-04,Corinthians,4-1,Rio Branco-ES,C
1978-05-04,Mixto,0-0,Operário-MS,C
1978-05-04,CSA,2-0,Itabuna,D
1978-05-04,Ceará,2-0,River-PI,E
1978-05-04,Moto Club,1-0,Palmeiras,E
1978-05-04,Flamengo,2-0,Paysandu,F
1978-05-04,Goytacaz,0-1,Fluminense,F
1978-05-06,América-RN,0-0,Atlético Mineiro,B
1978-05-06,Villa Nova-MG,1-0,Uberaba,B
1978-05-07,Chapecoense,1-0,Londrina,A
1978-05-07,Figueirense,1-1,Caxias,A
1978-05-07,Grêmio,3-2,Grêmio Maringá,A
1978-05-07,GE Brasil,0-0,Juventude,A
1978-05-07,Coritiba,1-1,Internacional,A
1978-05-07,Cruzeiro,4-3,Botafogo-PB,B
1978-05-07,Sport,2-0,Uberlândia,B
1978-05-07,Santa Cruz,6-0,Campinense,B
1978-05-07,Anapolina,2-1,Desportiva Ferroviária,C
1978-05-07,Vila Nova,1-3,Santos,C
1978-05-07,Operário-MS,0-0,Corinthians,C
1978-05-07,Dom Bosco,1-1,Comercial-MS,C
1978-05-07,Bahia,3-1,Itabuna,D
1978-05-07,Ponte Preta,2-2,CRB,D
1978-05-07,Vasco,1-1,Vitória,D
1978-05-07,CSA,0-0,Botafogo,D
1978-05-07,São Paulo,6-2,Botafogo-SP,E
1978-05-07,Comercial,0-1,América-SP,E
1978-05-07,Sampaio Corrêa,1-0,Flamengo-PI,E
1978-05-07,Fortaleza,1-1,Palmeiras,E
1978-05-07,Noroeste,2-0,Moto Club,E
1978-05-07,Portuguesa,6-0,Fast Clube,F
1978-05-07,XV de Piracicaba,1-2,Flamengo,F
1978-05-07,Fluminense,0-2,America-RJ,F
1978-05-07,Americano,2-0,Paysandu,F
1978-05-07,Bangu,0-1,Nacional-AM,F
1978-05-09,Campinense,3-0,Botafogo-PB,B
1978-05-09,Atlético Mineiro,2-0,América Mineiro,B
1978-05-09,Fluminense,1-0,Remo,F
1978-05-10,Coritiba,2-1,Chapecoense,A
1978-05-10,Náutico,2-1,Cruzeiro,B
1978-05-10,Sport,2-0,América-RN,B
1978-05-10,Mixto,0-0,Corinthians,C
1978-05-10,Rio Branco-ES,1-4,Vila Nova,C
1978-05-10,Brasília,2-1,Santos,C
1978-05-10,Botafogo,1-0,CRB,D
1978-05-10,Volta Redonda,2-0,Guarani,D
1978-05-10,Fortaleza,1-0,América-SP,E
1978-05-10,Noroeste,1-0,São Paulo,E
1978-05-10,River-PI,1-3,Palmeiras,E
1978-05-10,Portuguesa,0-0,Americano,F
1978-05-10,America-RJ,0-0,Paysandu,F
1978-05-10,Goytacaz,3-0,Bangu,F
1978-05-11,Grêmio,2-0,Colorado,A
1978-05-11,Caxias,2-1,Londrina,A
1978-05-11,Atlético Paranaense,1-3,Juventude,A
1978-05-11,Figueirense,1-1,Internacional,A
1978-05-11,GE Brasil,0-4,Grêmio Maringá,A
1978-05-11,Atlético Mineiro,0-0,Uberaba,B
1978-05-11,Uberlândia,0-1,ABC,B
1978-05-11,Comercial-MS,0-0,Desportiva Ferroviária,C
1978-05-11,Sergipe,0-5,Vasco,D
1978-05-11,Ponte Preta,2-0,Vitória,D
1978-05-11,CSA,3-1,Confiança,D
1978-05-11,Comercial,0-0,Moto Club,E
1978-05-11,Fluminense,1-2,Fast Clube,F
1978-05-14,Coritiba,2-0,Caxias,A
1978-05-14,Internacional,5-2,Londrina,A
1978-05-14,Juventude,1-0,Grêmio Maringá,A
1978-05-14,GE Brasil,1-2,Chapecoense,A
1978-05-14,Joinville,0-1,Colorado,A
1978-05-14,Atlético Mineiro,5-0,ABC,B
1978-05-14,América-RN,1-1,Cruzeiro,B
1978-05-14,Corinthians,3-0,Vila Nova,C
1978-05-14,Anapolina,1-1,Santos,C
1978-05-14,Goiás,4-0,Brasília,C
1978-05-14,Mixto,3-0,Desportiva Ferroviária,C
1978-05-14,CRB,0-2,Vasco,D
1978-05-14,Botafogo,1-1,Guarani,D
1978-05-14,Volta Redonda,0-1,Vitória,D
1978-05-14,Bahia,1-0,Confiança,D
1978-05-14,Itabuna,2-1,Sergipe,D
1978-05-14,São Paulo,2-0,Moto Club,E
1978-05-14,River-PI,3-2,América-SP,E
1978-05-14,Sampaio Corrêa,1-1,Ceará,E
1978-05-14,Fortaleza,3-0,Flamengo-PI,E
1978-05-14,Bangu,4-0,Paysandu,F
1978-05-14,Goytacaz,1-0,Fast Clube,F
1978-05-14,Remo,2-0,Nacional-AM,F
1978-05-14,XV de Piracicaba,1-1,Americano,F
1978-05-21,Cruzeiro,0-0,Atlético Mineiro,G
1978-05-21,Vitória,2-1,Mixto,G
1978-05-21,América-SP,0-1,Ponte Preta,G
1978-05-21,Fluminense,1-0,Santos,H
1978-05-21,Goiás,3-0,Bahia,H
1978-05-21,Santa Cruz,1-0,Náutico,H
1978-05-21,Corinthians,1-1,Flamengo,I
1978-05-21,Sport,0-0,Comercial,I
1978-05-21,Botafogo,2-0,America-RJ,I
1978-05-21,Botafogo-SP,3-0,Operário-MS,I
1978-05-21,Coritiba,0-2,Portuguesa,J
1978-05-21,Vasco,2-0,Villa Nova-MG,J
1978-05-21,Guarani,1-1,São Paulo,J
1978-05-21,Remo,2-0,Brasília,J
1978-05-21,Colorado,3-2,Grêmio Maringá,K
1978-05-21,Londrina,1-0,Atlético Paranaense,K
1978-05-21,ABC,1-1,América-RN,L
1978-05-21,Uberaba,1-1,Uberlândia,L
1978-05-21,Botafogo-PB,4-0,Campinense,L
1978-05-21,Desportiva Ferroviária,2-0,Vila Nova,M
1978-05-21,Dom Bosco,3-0,Anapolina,M
1978-05-21,CSA,0-0,CRB,N
1978-05-21,Confiança,2-1,Sergipe,N
1978-05-21,Volta Redonda,1-0,Itabuna,N
1978-05-21,River-PI,0-1,Flamengo-PI,O
1978-05-21,Fortaleza,2-1,Moto Club,O
1978-05-21,Noroeste,2-0,Sampaio Corrêa,O
1978-05-21,Fast Clube,1-0,Nacional-AM,P
1978-05-21,XV de Piracicaba,2-1,Paysandu,P
1978-05-21,Bangu,0-0,Americano,P
1978-05-24,Atlético Mineiro,2-2,América-SP,G
1978-05-24,Mixto,0-1,Cruzeiro,G
1978-05-24,Ceará,1-1,Náutico,H
1978-05-24,Joinville,0-0,Santa Cruz,H
1978-05-24,Goiás,0-0,Santos,H
1978-05-24,Corinthians,1-0,Botafogo-SP,I
1978-05-24,Flamengo,0-0,Sport,I
1978-05-24,America-RJ,2-0,Comercial,I
1978-05-24,Brasília,0-3,Guarani,J
1978-05-24,São Paulo,4-1,Coritiba,J
1978-05-24,Chapecoense,0-0,Grêmio Maringá,K
1978-05-24,Figueirense,0-1,Londrina,K
1978-05-24,Uberlândia,2-0,América-RN,L
1978-05-24,CRB,1-0,Confiança,N
1978-05-24,Itabuna,1-1,CSA,N
1978-05-24,River-PI,1-2,Noroeste,O
1978-05-25,Americano,4-0,Nacional-AM,P
1978-05-27,Villa Nova-MG,2-1,Portuguesa,J
1978-05-27,Atlético Paranaense,0-1,Colorado,K
1978-05-27,Uberaba,0-0,ABC,L
1978-05-27,Uberlândia,0-1,América Mineiro,L
1978-05-27,Paysandu,0-0,Americano,P
1978-05-28,Cruzeiro,1-1,Internacional,G
1978-05-28,Ponte Preta,0-0,Atlético Mineiro,G
1978-05-28,Bahia,1-1,Fluminense,H
1978-05-28,Grêmio,1-1,Santa Cruz,H
1978-05-28,Náutico,2-0,Santos,H
1978-05-28,Corinthians,0-1,America-RJ,I
1978-05-28,Flamengo,1-1,Botafogo,I
1978-05-28,Botafogo-SP,1-0,Sport,I
1978-05-28,Juventude,1-3,Operário-MS,I
1978-05-28,Brasília,0-1,Caxias,J
1978-05-28,Remo,5-1,Guarani,J
1978-05-28,Coritiba,0-2,Vasco,J
1978-05-28,Grêmio Maringá,2-0,Figueirense,K
1978-05-28,GE Brasil,2-3,Londrina,K
1978-05-28,América-RN,2-2,Campinense,L
1978-05-28,Desportiva Ferroviária,2-1,Rio Branco-ES,M
1978-05-28,Vila Nova,1-0,Anapolina,M
1978-05-28,Comercial-MS,3-1,Dom Bosco,M
1978-05-28,Volta Redonda,1-0,Sergipe,N
1978-05-28,Confiança,3-1,CSA,N
1978-05-28,CRB,1-0,Itabuna,N
1978-05-28,Fortaleza,2-0,Flamengo-PI,O
1978-05-28,Moto Club,1-0,Noroeste,O
1978-05-28,Bangu,1-0,Nacional-AM,P
1978-05-28,XV de Piracicaba,3-0,Fast Clube,P
1978-05-30,Flamengo,2-0,Juventude,I
1978-05-30,Operário-MS,1-3,Sport,I
1978-05-30,Botafogo-SP,3-1,America-RJ,I
1978-05-30,São Paulo,4-1,Villa Nova-MG,J
1978-05-30,Brasília,1-2,Portuguesa,J
1978-05-30,Vasco,4-1,Caxias,J
1978-05-30,América Mineiro,1-1,ABC,L
1978-05-30,Sergipe,0-2,Itabuna,N
1978-05-31,Internacional,2-0,Vitória,G
1978-05-31,Atlético Mineiro,1-1,Mixto,G
1978-05-31,Palmeiras,1-0,América-SP,G
1978-05-31,Ponte Preta,1-1,Goytacaz,G
1978-05-31,Santos,1-1,Santa Cruz,H
1978-05-31,Ceará,3-0,Grêmio,H
1978-05-31,Bahia,1-0,Náutico,H
1978-05-31,GE Brasil,2-0,Atlético Paranaense,K
1978-05-31,Chapecoense,0-0,Colorado,K
1978-05-31,CSA,3-1,Volta Redonda,N
1978-05-31,Moto Club,0-1,Flamengo-PI,O
1978-05-31,Americano,1-0,Fast Clube,P
1978-06-01,Fluminense,1-1,Joinville,H
1978-06-04,Palmeiras,1-1,Cruzeiro,G
1978-06-04,Internacional,2-1,Atlético Mineiro,G
1978-06-04,Goytacaz,0-1,Vitória,G
1978-06-04,América-SP,5-0,Mixto,G
1978-06-04,Goiás,2-1,Fluminense,H
1978-06-04,Náutico,1-1,Grêmio,H
1978-06-04,Joinville,1-0,Ceará,H
1978-06-04,Bahia,3-0,Santos,H
1978-06-04,Juventude,1-1,America-RJ,I
1978-06-04,Operário-MS,1-0,Flamengo,I
1978-06-04,Botafogo-SP,2-2,Botafogo,I
1978-06-04,Coritiba,2-0,Villa Nova-MG,J
1978-06-04,Guarani,3-0,Caxias,J
1978-06-04,Vasco,1-2,São Paulo,J
1978-06-04,Remo,3-3,Portuguesa,J
1978-06-04,Londrina,0-0,Colorado,K
1978-06-04,GE Brasil,0-2,Figueirense,K
1978-06-04,Grêmio Maringá,2-1,Atlético Paranaense,K
1978-06-04,América Mineiro,1-1,Uberaba,L
1978-06-04,ABC,2-0,Campinense,L
1978-06-04,Uberlândia,0-0,Botafogo-PB,L
