Data,Mandante,Placar_Bruto,Visitante,Fase
2016-08-21,Santa Cruz,0-1,Fluminense,R21
2016-08-21,Internacional,1-1,São Paulo,R21
2016-08-21,Palmeiras,2-2,Ponte Preta,R21
2016-08-21,Coritiba,2-1,Santos,R21
2016-08-21,Figueirense,1-2,Cruzeiro,R21
2016-08-22,Corinthians,2-1,Vitória,R21
2016-08-27,Ponte Preta,2-0,Corinthians,R22
2016-08-28,Santos,0-1,Figueirense,R22
2016-08-28,Cruzeiro,2-0,Santa Cruz,R22
2016-08-28,Chapecoense,1-3,Flamengo,R22
2016-08-28,Fluminense,0-2,Palmeiras,R22
2016-08-28,Grêmio,1-1,Atlético Mineiro,R22
2016-08-28,São Paulo,0-0,Coritiba,R22
2016-08-28,Sport,1-1,Internacional,R22
2016-08-28,Vitória,2-1,América Mineiro,R22
2016-08-29,Atlético Paranaense,1-0,Botafogo,R22
2016-09-03,Fluminense,3-2,Figueirense,R18
2016-09-04,Botafogo,2-1,Grêmio,R19
2016-09-07,Botafogo,1-0,Fluminense,R23
2016-09-07,Figueirense,1-0,Atlético Paranaense,R23
2016-09-07,Santa Cruz,2-2,Chapecoense,R23
2016-09-07,Atlético Mineiro,2-1,Vitória,R23
2016-09-07,Palmeiras,2-1,São Paulo,R23
2016-09-07,Coritiba,4-0,Grêmio,R23
2016-09-07,Flamengo,2-1,Ponte Preta,R23
2016-09-08,Corinthians,3-0,Sport,R23
2016-09-08,Internacional,2-1,Santos,R23
2016-09-08,América Mineiro,0-2,Cruzeiro,R23
2016-09-10,Vitória,1-2,Flamengo,R24
2016-09-11,Chapecoense,1-0,Coritiba,R24
2016-09-11,São Paulo,3-1,Figueirense,R24
2016-09-11,Cruzeiro,0-2,Botafogo,R24
2016-09-11,Santos,2-1,Corinthians,R24
2016-09-11,Atlético Paranaense,2-1,Internacional,R24
2016-09-11,Sport,5-3,Santa Cruz,R24
2016-09-11,Grêmio,0-0,Palmeiras,R24
2016-09-11,Ponte Preta,1-1,América Mineiro,R24
2016-09-12,Fluminense,4-2,Atlético Mineiro,R24
2016-09-14,Botafogo,0-1,Santos,R25
2016-09-14,Figueirense,2-2,América Mineiro,R25
2016-09-14,Ponte Preta,3-0,Grêmio,R25
2016-09-14,Santa Cruz,1-0,Atlético Paranaense,R25
2016-09-14,Palmeiras,1-1,Flamengo,R25
2016-09-14,Coritiba,1-1,Corinthians,R25
2016-09-15,Fluminense,1-2,Chapecoense,R25
2016-09-15,Atlético Mineiro,1-0,Sport,R25
2016-09-15,Internacional,0-1,Vitória,R25
2016-09-15,São Paulo,1-0,Cruzeiro,R25
2016-09-17,Corinthians,0-2,Palmeiras,R26
2016-09-18,Flamengo,2-0,Figueirense,R26
2016-09-18,Grêmio,0-1,Fluminense,R26
2016-09-18,Atlético Paranaense,1-0,São Paulo,R26
2016-09-18,Cruzeiro,1-1,Atlético Mineiro,R26
2016-09-18,Sport,0-1,Coritiba,R26
2016-09-18,Chapecoense,2-2,Ponte Preta,R26
2016-09-18,Vitória,0-1,Botafogo,R26
2016-09-18,Santos,3-2,Santa Cruz,R26
2016-09-19,América Mineiro,1-0,Internacional,R26
2016-09-24,Palmeiras,2-1,Coritiba,R27
2016-09-24,Sport,1-0,Santos,R27
2016-09-24,América Mineiro,1-0,Botafogo,R27
2016-09-25,Atlético Paranaense,3-0,Ponte Preta,R27
2016-09-25,Figueirense,3-1,Santa Cruz,R27
2016-09-25,Corinthians,0-1,Fluminense,R27
2016-09-25,Vitória,2-0,São Paulo,R27
2016-09-25,Flamengo,2-1,Cruzeiro,R27
2016-09-25,Grêmio,1-0,Chapecoense,R27
2016-09-25,Atlético Mineiro,3-1,Internacional,R27
2016-10-01,Fluminense,3-1,Sport,R28
2016-10-01,Chapecoense,1-4,Vitória,R28
2016-10-01,São Paulo,0-0,Flamengo,R28
2016-10-01,Santos,2-0,Atlético Paranaense,R28
2016-10-01,Botafogo,2-0,Corinthians,R28
2016-10-01,Ponte Preta,1-2,Atlético Mineiro,R28
2016-10-01,Cruzeiro,1-0,Grêmio,R28
2016-10-01,Internacional,1-0,Figueirense,R28
2016-10-03,Santa Cruz,2-3,Palmeiras,R28
2016-10-03,Coritiba,3-0,América Mineiro,R28
2016-10-05,Vitória,0-1,Grêmio,R29
2016-10-05,Atlético Paranaense,3-1,Chapecoense,R29
2016-10-05,Santos,2-1,Fluminense,R29
2016-10-05,Corinthians,0-0,Atlético Mineiro,R29
2016-10-05,Sport,1-1,São Paulo,R29
2016-10-06,Internacional,1-0,Coritiba,R29
2016-10-08,Cruzeiro,2-0,Ponte Preta,R29
2016-10-09,Figueirense,0-1,Botafogo,R29
2016-10-09,América Mineiro,0-2,Palmeiras,R29
2016-10-09,Flamengo,3-0,Santa Cruz,R29
2016-10-12,Chapecoense,3-0,Sport,R30
2016-10-12,Coritiba,0-0,Figueirense,R30
2016-10-12,Santa Cruz,2-4,Corinthians,R30
2016-10-12,Botafogo,1-0,Internacional,R30
2016-10-13,Ponte Preta,2-0,Vitória,R30
2016-10-13,Palmeiras,0-0,Cruzeiro,R30
2016-10-13,Atlético Mineiro,3-0,América Mineiro,R30
2016-10-13,Fluminense,1-2,Flamengo,R30
2016-10-13,São Paulo,0-1,Santos,R30
2016-10-13,Grêmio,1-0,Atlético Paranaense,R30
2016-10-16,Internacional,2-1,Flamengo,R31
2016-10-16,Figueirense,1-2,Palmeiras,R31
2016-10-16,Botafogo,3-2,Atlético Mineiro,R31
2016-10-16,Atlético Paranaense,2-0,Coritiba,R31
2016-10-16,Cruzeiro,0-0,Chapecoense,R31
2016-10-16,Corinthians,2-0,América Mineiro,R31
2016-10-16,Ponte Preta,3-0,Santa Cruz,R31
2016-10-16,Sport,1-0,Vitória,R31
2016-10-16,Santos,1-1,Grêmio,R31
2016-10-17,Fluminense,1-2,São Paulo,R31
2016-10-19,Santa Cruz,0-1,Botafogo,R32
2016-10-22,São Paulo,2-0,Ponte Preta,R32
2016-10-23,Flamengo,2-2,Corinthians,R32
2016-10-23,Vitória,0-1,Cruzeiro,R32
2016-10-23,Grêmio,0-0,Internacional,R32
2016-10-23,Palmeiras,2-1,Sport,R32
2016-10-23,Coritiba,1-1,Fluminense,R32
2016-10-23,Chapecoense,0-1,Santos,R32
2016-10-23,Atlético Mineiro,3-0,Figueirense,R32
2016-10-24,América Mineiro,1-0,Atlético Paranaense,R32
2016-10-27,Sport,1-0,Ponte Preta,R33
2016-10-28,Fluminense,2-2,Vitória,R33
2016-10-29,Atlético Mineiro,2-2,Flamengo,R33
2016-10-29,Atlético Paranaense,1-0,Cruzeiro,R33
2016-10-29,Corinthians,1-1,Chapecoense,R33
2016-10-29,Botafogo,0-0,Coritiba,R33
2016-10-29,Internacional,1-1,Santa Cruz,R33
2016-10-29,Santos,1-0,Palmeiras,R33
2016-10-29,Figueirense,0-0,Grêmio,R33
2016-10-31,América Mineiro,1-0,São Paulo,R33
2016-11-05,Flamengo,0-0,Botafogo,R34
2016-11-05,São Paulo,4-0,Corinthians,R34
2016-11-06,Ponte Preta,1-2,Santos,R34
2016-11-06,Cruzeiro,4-2,Fluminense,R34
2016-11-06,Vitória,3-2,Atlético Paranaense,R34
2016-11-06,Santa Cruz,1-0,América Mineiro,R34
2016-11-06,Palmeiras,1-0,Internacional,R34
2016-11-06,Coritiba,2-0,Atlético Mineiro,R34
2016-11-06,Chapecoense,1-0,Figueirense,R34
2016-11-07,Grêmio,0-3,Sport,R34
2016-11-15,Fluminense,1-1,Atlético Paranaense,R35
2016-11-16,Botafogo,0-2,Chapecoense,R35
2016-11-16,Coritiba,1-0,Santa Cruz,R35
2016-11-16,América Mineiro,0-1,Flamengo,R35
2016-11-16,Figueirense,1-1,Corinthians,R35
2016-11-16,Sport,0-1,Cruzeiro,R35
2016-11-17,Santos,3-2,Vitória,R35
2016-11-17,São Paulo,1-1,Grêmio,R35
2016-11-17,Atlético Mineiro,1-1,Palmeiras,R35
2016-11-17,Internacional,1-1,Ponte Preta,R35
2016-11-20,Palmeiras,1-0,Botafogo,R36
2016-11-20,Ponte Preta,1-0,Fluminense,R36
2016-11-20,Cruzeiro,2-2,Santos,R36
2016-11-20,Vitória,4-0,Figueirense,R36
2016-11-20,Grêmio,3-0,América Mineiro,R36
2016-11-20,Atlético Paranaense,2-0,Sport,R36
2016-11-20,Chapecoense,2-0,São Paulo,R36
2016-11-20,Santa Cruz,3-3,Atlético Mineiro,R36
2016-11-20,Flamengo,2-2,Coritiba,R36
2016-11-21,Corinthians,1-0,Internacional,R36
2016-11-26,Botafogo,1-1,Ponte Preta,R37
2016-11-26,América Mineiro,2-2,Sport,R37
2016-11-26,Corinthians,0-0,Atlético Paranaense,R37
2016-11-27,Atlético Mineiro,1-2,São Paulo,R37
2016-11-27,Flamengo,2-0,Santos,R37
2016-11-27,Internacional,1-0,Cruzeiro,R37
2016-11-27,Palmeiras,1-0,Chapecoense,R37
2016-11-27,Figueirense,1-0,Fluminense,R37
2016-11-27,Santa Cruz,5-1,Grêmio,R37
2016-11-28,Coritiba,0-1,Vitória,R37
2016-12-11,Grêmio,0-1,Botafogo,R38
2016-12-11,Atlético Paranaense,0-0,Flamengo,R38
2016-12-11,Cruzeiro,3-2,Corinthians,R38
2016-12-11,Vitória,1-2,Palmeiras,R38
2016-12-11,Chapecoense,WO,Atlético Mineiro,R38
2016-12-11,Fluminense,1-1,Internacional,R38
2016-12-11,Ponte Preta,2-0,Coritiba,R38
2016-12-11,Sport,2-0,Figueirense,R38
2016-12-11,Santos,1-0,América Mineiro,R38
2016-12-11,São Paulo,5-0,Santa Cruz,R38
