Data,Mandante,Placar_Bruto,Visitante,Fase
1981-01-28,Bangu,3-2,Vasco,A
1981-01-28,Internacional,1-0,Londrina,A
1981-01-28,Corinthians,2-2,Desportiva Ferroviária,B
1981-01-28,Pinheiros-PR,1-1,Grêmio,B
1981-01-28,Brasília,0-2,Botafogo,B
1981-01-28,Goiás,2-0,Operário-MS,B
1981-01-28,Portuguesa,2-1,Galícia,B
1981-01-28,Atlético Mineiro,1-1,Sport,C
1981-01-28,Ferroviário,4-1,Fluminense,C
1981-01-28,River-PI,0-2,São Paulo,C
1981-01-28,Mixto,4-2,América-RN,C
1981-01-28,CRB,3-1,Santa Cruz,D
1981-01-28,Santos,4-0,Paysandu,D
1981-01-28,Flamengo,2-0,Sampaio Corrêa,D
1981-01-29,Colorado,1-0,Joinville,A
1981-01-29,Vitória,1-0,Vila Nova,A
1981-01-29,Campinense,0-1,CSA,C
1981-01-29,Cruzeiro,1-0,Fortaleza,D
1981-01-29,Nacional-AM,1-0,Itabaiana,D
1981-01-31,Botafogo,0-1,Portuguesa,B
1981-01-31,Grêmio,1-0,Corinthians,B
1981-01-31,Galícia,3-2,Goiás,B
1981-02-01,Inter de Limeira,0-2,Vasco,A
1981-02-01,Joinville,1-0,Internacional,A
1981-02-01,Vila Nova,2-1,Colorado,A
1981-02-01,Londrina,0-1,Ponte Preta,A
1981-02-01,Desportiva Ferroviária,0-2,Operário-MS,B
1981-02-01,Brasília,3-2,Pinheiros-PR,B
1981-02-01,Mixto,1-0,Campinense,C
1981-02-01,América-RN,3-2,Ferroviário,C
1981-02-01,CSA,2-2,São Paulo,C
1981-02-01,Sport,1-1,River-PI,C
1981-02-01,Fluminense,2-1,Atlético Mineiro,C
1981-02-01,Santos,0-0,Cruzeiro,D
1981-02-01,Sampaio Corrêa,1-1,CRB,D
1981-02-01,Itabaiana,0-2,Flamengo,D
1981-02-01,Fortaleza,1-1,Paysandu,D
1981-02-01,Nacional-AM,1-1,Santa Cruz,D
1981-02-01,Vitória,2-0,Bangu,A
1981-02-04,Ponte Preta,2-0,Joinville,A
1981-02-04,Colorado,0-0,Internacional,A
1981-02-04,Inter de Limeira,1-0,Vitória,A
1981-02-04,Pinheiros-PR,2-2,Botafogo,B
1981-02-04,Desportiva Ferroviária,2-2,Brasília,B
1981-02-04,Operário-MS,1-0,Galícia,B
1981-02-04,Portuguesa,1-0,Grêmio,B
1981-02-04,São Paulo,0-0,Ferroviário,C
1981-02-04,Mixto,3-0,CSA,C
1981-02-04,América-RN,1-1,Sport,C
1981-02-04,River-PI,1-0,Atlético Mineiro,C
1981-02-04,Fluminense,4-1,Campinense,C
1981-02-04,Paysandu,0-0,Nacional-AM,D
1981-02-04,Flamengo,8-0,Fortaleza,D
1981-02-04,CRB,0-1,Cruzeiro,D
1981-02-04,Sampaio Corrêa,0-1,Santos,D
1981-02-04,Santa Cruz,2-0,Itabaiana,D
1981-02-04,Bangu,5-1,Vila Nova,A
1981-02-07,Ponte Preta,1-1,Vasco,A
1981-02-07,Vitória,1-1,Joinville,A
1981-02-07,Internacional,0-0,Bangu,A
1981-02-07,Londrina,0-2,Colorado,A
1981-02-07,Botafogo,2-3,Grêmio,B
1981-02-07,Goiás,2-0,Desportiva Ferroviária,B
1981-02-07,Portuguesa,1-0,Corinthians,B
1981-02-07,Brasília,1-3,Operário-MS,B
1981-02-07,Pinheiros-PR,0-0,Galícia,B
1981-02-07,Campinense,0-0,São Paulo,C
1981-02-07,River-PI,3-1,Fluminense,C
1981-02-07,CSA,0-0,Ferroviário,C
1981-02-07,Santa Cruz,2-1,Fortaleza,D
1981-02-07,Cruzeiro,0-0,Flamengo,D
1981-02-07,Nacional-AM,1-0,CRB,D
1981-02-07,Paysandu,4-0,Sampaio Corrêa,D
1981-02-07,Itabaiana,0-3,Santos,D
1981-02-11,Corinthians,1-1,Goiás,B
1981-02-11,Vila Nova,2-0,Inter de Limeira,A
1981-02-11,Sport,1-0,Mixto,C
1981-02-11,Atlético Mineiro,2-1,América-RN,C
1981-02-12,Vasco,6-1,Londrina,A
1981-02-14,Joinville,2-0,Londrina,A
1981-02-14,Inter de Limeira,1-1,Bangu,A
1981-02-14,Colorado,1-0,Vasco,A
1981-02-14,Vila Nova,2-3,Ponte Preta,A
1981-02-14,Vitória,0-0,Internacional,A
1981-02-14,Portuguesa,2-2,Pinheiros-PR,B
1981-02-14,Operário-MS,0-1,Corinthians,B
1981-02-14,Grêmio,1-2,Brasília,B
1981-02-14,Botafogo,0-2,Goiás,B
1981-02-14,Galícia,1-0,Desportiva Ferroviária,B
1981-02-14,CSA,3-2,América-RN,C
1981-02-14,São Paulo,2-1,Atlético Mineiro,C
1981-02-14,Fluminense,0-1,Sport,C
1981-02-14,Ferroviário,3-2,Mixto,C
1981-02-14,Campinense,4-0,River-PI,C
1981-02-14,Santos,3-0,Nacional-AM,D
1981-02-14,Fortaleza,3-0,Sampaio Corrêa,D
1981-02-14,CRB,2-3,Flamengo,D
1981-02-14,Cruzeiro,0-3,Santa Cruz,D
1981-02-14,Paysandu,3-0,Itabaiana,D
1981-02-19,Vasco,4-2,Vitória,A
1981-02-19,Corinthians,2-0,Pinheiros-PR,B
1981-02-21,Londrina,1-0,Vila Nova,A
1981-02-21,Colorado,0-0,Ponte Preta,A
1981-02-21,Internacional,1-1,Inter de Limeira,A
1981-02-21,Goiás,1-0,Brasília,B
1981-02-21,Galícia,3-1,Botafogo,B
1981-02-21,Desportiva Ferroviária,0-1,Portuguesa,B
1981-02-21,Operário-MS,2-1,Grêmio,B
1981-02-21,São Paulo,2-1,Fluminense,C
1981-02-21,Itabaiana,1-5,Cruzeiro,D
1981-02-21,Fortaleza,1-2,Santos,D
1981-02-21,Flamengo,2-2,Santa Cruz,D
1981-02-21,Sampaio Corrêa,0-2,Nacional-AM,D
1981-02-21,CRB,1-0,Paysandu,D
1981-02-21,Bangu,3-0,Joinville,A
1981-02-26,América-RN,2-0,Campinense,C
1981-02-26,Sport,2-1,CSA,C
1981-02-26,Mixto,0-4,Atlético Mineiro,C
1981-02-26,Ferroviário,2-1,River-PI,C
1981-03-07,Nacional-AM,0-1,Galícia,E
1981-03-07,CSA,1-1,Vasco,E
1981-03-07,Santa Cruz,1-1,Ponte Preta,F
1981-03-07,Bahia,3-0,Corinthians,F
1981-03-07,Vitória,1-1,Paysandu,G
1981-03-07,Portuguesa,2-2,Fluminense,G
1981-03-07,Cruzeiro,2-1,Ferroviário,H
1981-03-07,Operário-MS,2-1,Náutico,H
1981-03-07,Fortaleza,2-2,Inter de Limeira,I
1981-03-07,São Paulo,3-0,Grêmio,I
1981-03-07,Internacional,1-0,Goiás,J
1981-03-07,Palmeiras,1-0,Sport,J
1981-03-07,Mixto,1-1,Santos,K
1981-03-07,Flamengo,2-1,Atlético Mineiro,L
1981-03-07,Colorado,1-1,Uberaba,L
1981-03-08,Bangu,0-1,Botafogo,K
1981-03-11,Bahia,1-1,Ponte Preta,F
1981-03-11,Fluminense,1-2,Vitória,G
1981-03-11,Paysandu,1-1,Portuguesa,G
1981-03-11,Palmeiras,0-1,Internacional,J
1981-03-11,Sport,4-0,Goiás,J
1981-03-11,Atlético Mineiro,1-1,Colorado,L
1981-03-11,Uberaba,1-1,Flamengo,L
1981-03-12,CSA,4-0,Galícia,E
1981-03-12,Vasco,3-0,Nacional-AM,E
1981-03-12,Corinthians,1-4,Santa Cruz,F
1981-03-12,Ferroviário,1-3,Operário-MS,H
1981-03-12,Náutico,3-0,Cruzeiro,H
1981-03-12,Inter de Limeira,1-1,São Paulo,I
1981-03-12,Grêmio,2-0,Fortaleza,I
1981-03-12,Santos,2-0,Bangu,K
1981-03-12,Botafogo,0-0,Mixto,K
1981-03-15,Nacional-AM,2-1,CSA,E
1981-03-15,Galícia,0-3,Vasco,E
1981-03-15,Ponte Preta,2-1,Corinthians,F
1981-03-15,Santa Cruz,4-0,Bahia,F
1981-03-15,Portuguesa,2-1,Vitória,G
1981-03-15,Paysandu,0-4,Fluminense,G
1981-03-15,Operário-MS,5-1,Cruzeiro,H
1981-03-15,Ferroviário,0-3,Náutico,H
1981-03-15,São Paulo,1-0,Fortaleza,I
1981-03-15,Inter de Limeira,3-1,Grêmio,I
1981-03-15,Goiás,1-3,Palmeiras,J
1981-03-15,Internacional,2-2,Sport,J
1981-03-15,Bangu,2-0,Mixto,K
1981-03-15,Botafogo,2-1,Santos,K
1981-03-15,Colorado,4-0,Flamengo,L
1981-03-15,Uberaba,1-1,Atlético Mineiro,L
1981-03-18,Botafogo,5-1,Bangu,K
1981-03-19,Vasco,1-1,CSA,E
1981-03-19,Náutico,1-0,Operário-MS,H
1981-03-21,Galícia,1-4,Nacional-AM,E
1981-03-21,Ponte Preta,3-1,Santa Cruz,F
1981-03-21,Corinthians,0-1,Bahia,F
1981-03-21,Paysandu,0-1,Vitória,G
1981-03-21,Fluminense,1-1,Portuguesa,G
1981-03-21,Ferroviário,1-2,Cruzeiro,H
1981-03-21,Inter de Limeira,5-0,Fortaleza,I
1981-03-21,Grêmio,1-0,São Paulo,I
1981-03-21,Goiás,0-0,Internacional,J
1981-03-21,Sport,3-1,Palmeiras,J
1981-03-21,Santos,2-0,Mixto,K
1981-03-21,Uberaba,0-0,Colorado,L
1981-03-25,Atlético Mineiro,0-0,Flamengo,L
1981-03-26,Galícia,1-3,CSA,E
1981-03-28,Nacional-AM,1-2,Vasco,E
1981-03-28,Santa Cruz,2-0,Corinthians,F
1981-03-28,Ponte Preta,1-0,Bahia,F
1981-03-28,Portuguesa,0-0,Paysandu,G
1981-03-28,Vitória,0-0,Fluminense,G
1981-03-28,Operário-MS,3-0,Ferroviário,H
1981-03-28,Cruzeiro,3-0,Náutico,H
1981-03-28,Fortaleza,0-4,Grêmio,I
1981-03-28,Internacional,6-0,Palmeiras,J
1981-03-28,Goiás,0-0,Sport,J
1981-03-28,Bangu,1-1,Santos,K
1981-03-28,Mixto,2-2,Botafogo,K
1981-04-01,São Paulo,2-1,Inter de Limeira,I
1981-04-01,Colorado,1-3,Atlético Mineiro,L
1981-04-01,Flamengo,4-2,Uberaba,L
1981-04-02,Vasco,3-2,Galícia,E
1981-04-03,Santos,0-0,Botafogo,K
1981-04-04,CSA,3-0,Nacional-AM,E
1981-04-04,Bahia,5-0,Santa Cruz,F
1981-04-04,Corinthians,2-2,Ponte Preta,F
1981-04-04,Vitória,1-0,Portuguesa,G
1981-04-04,Fluminense,4-1,Paysandu,G
1981-04-04,Náutico,3-0,Ferroviário,H
1981-04-04,Cruzeiro,1-3,Operário-MS,H
1981-04-04,Fortaleza,0-1,São Paulo,I
1981-04-04,Grêmio,1-0,Inter de Limeira,I
1981-04-04,Sport,0-0,Internacional,J
1981-04-04,Palmeiras,2-0,Goiás,J
1981-04-04,Mixto,1-2,Bangu,K
1981-04-04,Atlético Mineiro,2-0,Uberaba,L
1981-04-04,Flamengo,2-1,Colorado,L
1981-04-08,Bahia,0-0,Flamengo,1/8
1981-04-08,Sport,0-0,Operário-MS,1/8
1981-04-08,Santos,0-2,São Paulo,1/8
1981-04-09,Náutico,0-0,Ponte Preta,1/8
1981-04-09,Fluminense,0-2,Vasco,1/8
1981-04-09,Vitória,2-1,Grêmio,1/8
1981-04-09,Atlético Mineiro,0-1,Internacional,1/8
1981-04-09,CSA,0-0,Botafogo,1/8
1981-04-11,Flamengo,2-0,Bahia,1/8
1981-04-11,Operário-MS,3-1,Sport,1/8
1981-04-11,São Paulo,2-1,Santos,1/8
1981-04-11,Ponte Preta,2-1,Náutico,1/8
1981-04-11,Vasco,2-3,Fluminense,1/8
1981-04-11,Grêmio,2-0,Vitória,1/8
1981-04-11,Internacional,1-1,Atlético Mineiro,1/8
1981-04-11,Botafogo,2-0,CSA,1/8
1981-04-15,Vasco,0-0,Ponte Preta,QF
1981-04-15,Grêmio,2-0,Operário-MS,QF
1981-04-16,Internacional,0-1,São Paulo,QF
1981-04-16,Flamengo,0-0,Botafogo,QF
1981-04-19,Operário-MS,0-1,Grêmio,QF
1981-04-19,São Paulo,2-0,Internacional,QF
1981-04-19,Botafogo,3-1,Flamengo,QF
1981-04-20,Ponte Preta,0-0,Vasco,QF
1981-04-22,Botafogo,1-0,São Paulo,SF
1981-04-23,Ponte Preta,2-3,Grêmio,SF
1981-04-26,São Paulo,3-2,Botafogo,SF
1981-04-26,Grêmio,0-1,Ponte Preta,SF
1981-04-30,Grêmio,2-1,São Paulo,F
1981-05-03,São Paulo,0-1,Grêmio,F
