Data,Mandante,Placar_Bruto,Visitante,Fase
1988-12-08,Palmeiras,2-1,Internacional,A
1988-12-08,Portuguesa,0-2,Flamengo,A
1988-12-08,Atlético Paranaense,1-1,São Paulo,A
1988-12-08,Bangu,1-1,Vitória,A
1988-12-08,Goiás,1-1,Atlético Mineiro,A
1988-12-10,Santa Cruz,0-0,Santos,B
1988-12-10,Criciúma,0-2,Botafogo,B
1988-12-11,Guarani,0-0,Vasco,B
1988-12-11,Bahia,3-1,Grêmio,B
1988-12-11,Cruzeiro,1-1,Corinthians,B
1988-12-11,America-RJ,0-1,Coritiba,B
1988-12-11,Portuguesa,1-0,Sport,A
1988-12-11,Palmeiras,1-0,Vitória,A
1988-12-11,São Paulo,2-2,Atlético Mineiro,A
1988-12-11,Atlético Paranaense,1-1,Goiás,A
1988-12-11,Flamengo,2-0,Bangu,A
1988-12-11,Fluminense,2-2,Internacional,A
1988-12-14,Corinthians,1-2,Santos,B
1988-12-14,Botafogo,3-0,Guarani,B
1988-12-15,America-RJ,0-1,Vasco,B
1988-12-15,Criciúma,1-1,Grêmio,B
1988-12-15,Coritiba,0-2,Cruzeiro,B
1988-12-15,Santa Cruz,2-1,Bahia,B
1988-12-15,Fluminense,1-0,São Paulo,A
1988-12-15,Internacional,3-3,Sport,A
1988-12-15,Goiás,0-0,Flamengo,A
1988-12-15,Vitória,3-2,Portuguesa,A
1988-12-15,Bangu,1-1,Palmeiras,A
1988-12-15,Atlético Mineiro,0-0,Atlético Paranaense,A
1988-12-18,Guarani,2-2,Corinthians,B
1988-12-18,Santos,0-0,Botafogo,B
1988-12-18,Cruzeiro,2-0,Santa Cruz,B
1988-12-18,Grêmio,1-1,Coritiba,B
1988-12-18,Vasco,3-2,Criciúma,B
1988-12-18,Bahia,2-1,America-RJ,B
1988-12-18,Atlético Paranaense,0-1,Internacional,A
1988-12-18,Palmeiras,0-0,Fluminense,A
1988-12-18,Portuguesa,1-0,Bangu,A
1988-12-18,Flamengo,2-0,Atlético Mineiro,A
1988-12-18,Sport,1-0,Vitória,A
1988-12-18,São Paulo,1-1,Goiás,A
1989-01-28,Grêmio,0-0,Flamengo,QF
1989-01-29,Sport,1-1,Bahia,QF
1989-01-29,Vasco,0-1,Fluminense,QF
1989-01-29,Cruzeiro,0-0,Internacional,QF
1989-02-01,Bahia,0-0,Sport,QF
1989-02-01,Fluminense,3-2,Vasco,QF
1989-02-01,Internacional,2-0,Cruzeiro,QF
1989-02-02,Flamengo,0-1,Grêmio,QF
1989-02-09,Grêmio,0-0,Internacional,SF
1989-02-09,Fluminense,0-0,Bahia,SF
1989-02-12,Internacional,2-1,Grêmio,SF
1989-02-12,Bahia,2-1,Fluminense,SF
1989-02-15,Bahia,2-1,Internacional,F
1989-02-19,Internacional,0-0,Bahia,F
