Data,Mandante,Placar_Bruto,Visitante,Fase
1999-08-29,Paraná,2-1,Guarani,1F
1999-08-29,Internacional,0-0,Juventude,1F
1999-09-01,Grêmio,3-4,Botafogo-SP,1F
1999-09-01,Guarani,2-3,São Paulo,1F
1999-09-01,Corinthians,1-2,Flamengo,1F
1999-09-02,Atlético Paranaense,1-0,Gama,1F
1999-09-04,Sport,1-0,Santos,1F
1999-09-04,Botafogo-SP,1-4,Flamengo,1F
1999-09-04,Botafogo,2-3,Internacional,1F
1999-09-05,Grêmio,0-4,São Paulo,1F
1999-09-05,Vasco,1-0,Atlético Mineiro,1F
1999-09-05,Portuguesa,1-3,Vitória,1F
1999-09-05,Palmeiras,2-2,Cruzeiro,1F
1999-09-05,Juventude,1-2,Ponte Preta,1F
1999-09-05,Paraná,1-1,Coritiba,1F
1999-09-08,Cruzeiro,1-3,Corinthians,1F
1999-09-08,Botafogo-SP,1-4,Atlético Mineiro,1F
1999-09-08,Vitória,1-0,Gama,1F
1999-09-08,Internacional,1-0,Portuguesa,1F
1999-09-11,Santos,2-0,Botafogo-SP,1F
1999-09-11,São Paulo,2-1,Coritiba,1F
1999-09-11,Vasco,3-1,Ponte Preta,1F
1999-09-11,Gama,1-1,Flamengo,1F
1999-09-12,Botafogo,0-1,Atlético Paranaense,1F
1999-09-12,Juventude,2-1,Vitória,1F
1999-09-12,Sport,3-2,Guarani,1F
1999-09-12,Corinthians,1-4,Palmeiras,1F
1999-09-12,Grêmio,1-0,Internacional,1F
1999-09-15,Flamengo,1-0,São Paulo,1F
1999-09-15,Guarani,1-0,Vasco,1F
1999-09-15,Atlético Mineiro,1-2,Vitória,1F
1999-09-15,Juventude,1-1,Botafogo-SP,1F
1999-09-15,Palmeiras,1-0,Sport,1F
1999-09-15,Portuguesa,1-2,Santos,1F
1999-09-15,Atlético Paranaense,1-1,Paraná,1F
1999-09-16,Ponte Preta,2-0,Coritiba,1F
1999-09-18,Portuguesa,1-1,Grêmio,1F
1999-09-19,Coritiba,0-3,Guarani,1F
1999-09-19,Internacional,0-1,Gama,1F
1999-09-19,Cruzeiro,1-0,Sport,1F
1999-09-22,Gama,2-1,Grêmio,1F
1999-09-22,Paraná,0-1,Palmeiras,1F
1999-09-22,Corinthians,2-4,Vasco,1F
1999-09-22,Botafogo,0-1,Juventude,1F
1999-09-25,Sport,0-0,Corinthians,1F
1999-09-25,Coritiba,3-2,Botafogo,1F
1999-09-25,São Paulo,1-2,Gama,1F
1999-09-25,Ponte Preta,2-2,Cruzeiro,1F
1999-09-26,Flamengo,5-2,Vitória,1F
1999-09-26,Vasco,2-0,Internacional,1F
1999-09-26,Palmeiras,1-1,Santos,1F
1999-09-26,Atlético Mineiro,2-2,Portuguesa,1F
1999-09-26,Botafogo-SP,2-0,Paraná,1F
1999-09-26,Grêmio,2-3,Guarani,1F
1999-09-26,Juventude,1-3,Atlético Paranaense,1F
1999-09-29,Vasco,1-2,São Paulo,1F
1999-09-29,Atlético Mineiro,3-0,Flamengo,1F
1999-09-29,Gama,0-0,Juventude,1F
1999-09-29,Vitória,4-1,Cruzeiro,1F
1999-09-29,Sport,0-0,Internacional,1F
1999-09-29,Palmeiras,3-2,Portuguesa,1F
1999-09-29,Santos,1-1,Coritiba,1F
1999-09-29,Atlético Paranaense,1-0,Ponte Preta,1F
1999-09-29,Grêmio,1-1,Paraná,1F
1999-09-30,Botafogo,1-0,Botafogo-SP,1F
1999-10-02,Internacional,1-2,Santos,1F
1999-10-02,Guarani,1-2,Atlético Paranaense,1F
1999-10-02,Portuguesa,0-1,Corinthians,1F
1999-10-03,Flamengo,0-1,Vasco,1F
1999-10-03,Ponte Preta,2-0,Sport,1F
1999-10-03,São Paulo,0-0,Palmeiras,1F
1999-10-03,Coritiba,4-0,Grêmio,1F
1999-10-03,Cruzeiro,3-0,Atlético Mineiro,1F
1999-10-06,Juventude,0-5,Portuguesa,1F
1999-10-06,Paraná,2-3,Botafogo,1F
1999-10-06,Atlético Mineiro,2-0,Santos,1F
1999-10-09,Ponte Preta,2-0,Santos,1F
1999-10-09,Coritiba,3-1,Vasco,1F
1999-10-09,Corinthians,1-0,Paraná,1F
1999-10-10,Gama,3-2,Sport,1F
1999-10-10,Vitória,3-2,Atlético Paranaense,1F
1999-10-10,São Paulo,0-1,Internacional,1F
1999-10-10,Portuguesa,1-1,Cruzeiro,1F
1999-10-10,Atlético Mineiro,2-0,Juventude,1F
1999-10-10,Guarani,1-1,Botafogo-SP,1F
1999-10-10,Botafogo,2-1,Flamengo,1F
1999-10-13,Santos,1-4,Corinthians,1F
1999-10-13,Vasco,5-2,Gama,1F
1999-10-13,Sport,1-1,Coritiba,1F
1999-10-13,Palmeiras,6-0,Grêmio,1F
1999-10-13,Cruzeiro,1-3,Guarani,1F
1999-10-14,Internacional,1-1,Vitória,1F
1999-10-14,Atlético Paranaense,4-1,São Paulo,1F
1999-10-16,Vasco,2-1,Palmeiras,1F
1999-10-16,Guarani,3-0,Flamengo,1F
1999-10-16,Paraná,1-0,Gama,1F
1999-10-16,Botafogo,1-0,Portuguesa,1F
1999-10-17,Coritiba,2-1,Atlético Paranaense,1F
1999-10-17,Santos,3-0,Juventude,1F
1999-10-17,São Paulo,4-1,Sport,1F
1999-10-17,Vitória,3-2,Botafogo-SP,1F
1999-10-17,Atlético Mineiro,1-2,Ponte Preta,1F
1999-10-17,Corinthians,4-2,Internacional,1F
1999-10-17,Grêmio,2-3,Cruzeiro,1F
1999-10-20,Grêmio,1-0,Botafogo,1F
1999-10-20,Portuguesa,1-1,Vasco,1F
1999-10-20,Flamengo,1-1,Palmeiras,1F
1999-10-23,Atlético Paranaense,2-2,Corinthians,1F
1999-10-23,Juventude,2-1,Vasco,1F
1999-10-23,Grêmio,2-1,Sport,1F
1999-10-23,Botafogo-SP,2-1,Internacional,1F
1999-10-24,Flamengo,0-2,Cruzeiro,1F
1999-10-24,Gama,1-1,Coritiba,1F
1999-10-24,Vitória,2-0,Paraná,1F
1999-10-24,Ponte Preta,2-1,Portuguesa,1F
1999-10-27,Paraná,4-1,Atlético Mineiro,1F
1999-10-27,Coritiba,2-1,Palmeiras,1F
1999-10-27,Portuguesa,2-3,Flamengo,1F
1999-10-30,Paraná,1-2,São Paulo,1F
1999-10-30,Botafogo,3-1,Gama,1F
1999-10-30,Santos,2-1,Grêmio,1F
1999-10-31,Vasco,2-1,Atlético Paranaense,1F
1999-10-31,Guarani,1-2,Vitória,1F
1999-10-31,Sport,0-1,Juventude,1F
1999-10-31,Corinthians,0-4,Atlético Mineiro,1F
1999-10-31,Cruzeiro,2-1,Botafogo-SP,1F
1999-10-31,Internacional,1-0,Ponte Preta,1F
1999-11-03,Palmeiras,0-0,Guarani,1F
1999-11-03,Grêmio,0-3,Corinthians,1F
1999-11-03,Cruzeiro,2-1,Vasco,1F
1999-11-03,São Paulo,1-0,Ponte Preta,1F
1999-11-04,Paraná,1-0,Internacional,1F
1999-11-06,Botafogo-SP,2-1,Atlético Paranaense,1F
1999-11-06,Guarani,4-0,Atlético Mineiro,1F
1999-11-06,Palmeiras,6-0,Botafogo,1F
1999-11-07,Corinthians,1-2,Ponte Preta,1F
1999-11-07,Flamengo,0-1,Santos,1F
1999-11-07,Cruzeiro,5-2,Paraná,1F
1999-11-07,Gama,2-1,Portuguesa,1F
1999-11-07,Sport,1-1,Vitória,1F
1999-11-07,Coritiba,1-1,Juventude,1F
1999-11-10,Juventude,3-1,Flamengo,1F
1999-11-10,Botafogo,1-0,Guarani,1F
1999-11-10,Vasco,1-1,Botafogo-SP,1F
1999-11-10,Ponte Preta,0-0,Gama,1F
1999-11-10,Internacional,1-0,Palmeiras,1F
1999-11-10,Corinthians,3-2,Coritiba,1F
1999-11-10,Vitória,0-3,São Paulo,1F
1999-11-10,Portuguesa,2-2,Paraná,1F
1999-11-10,Santos,3-3,Cruzeiro,1F
1999-11-10,Atlético Paranaense,3-1,Sport,1F
1999-11-10,Atlético Mineiro,2-0,Grêmio,1F
1999-11-14,Guarani,0-0,Corinthians,QF
1999-11-14,Atlético Mineiro,4-2,Cruzeiro,QF
1999-11-14,Vitória,5-4,Vasco,QF
1999-11-14,São Paulo,3-2,Ponte Preta,QF
1999-11-21,Corinthians,2-0,Guarani,QF
1999-11-21,Cruzeiro,2-3,Atlético Mineiro,QF
1999-11-21,Vasco,2-2,Vitória,QF
1999-11-21,Ponte Preta,2-1,São Paulo,QF
1999-11-24,Corinthians,1-1,Guarani,QF
1999-11-24,Vasco,1-1,Vitória,QF
1999-11-24,Ponte Preta,2-3,São Paulo,QF
1999-11-28,São Paulo,2-3,Corinthians,SF
1999-11-28,Atlético Mineiro,3-0,Vitória,SF
1999-12-05,Corinthians,2-1,São Paulo,SF
1999-12-05,Vitória,2-1,Atlético Mineiro,SF
1999-12-08,Vitória,0-3,Atlético Mineiro,SF
1999-12-12,Atlético Mineiro,3-2,Corinthians,F
1999-12-19,Corinthians,2-0,Atlético Mineiro,F
1999-12-22,Corinthians,0-0,Atlético Mineiro,F
