Data,Mandante,Placar_Bruto,Visitante,Fase
1972-10-14,Flamengo,0-0,Corinthians,1F
1972-10-14,Santos,3-2,Grêmio,1F
1972-10-14,Vitória,1-0,CRB,1F
1972-10-15,Atlético Mineiro,2-0,Fluminense,1F
1972-10-15,Palmeiras,1-0,Portuguesa,1F
1972-10-15,Bahia,1-1,Santa Cruz,1F
1972-10-15,Ceará,1-0,Nacional-AM,1F
1972-10-15,Náutico,3-0,Sergipe,1F
1972-10-15,Internacional,0-0,América Mineiro,1F
1972-10-15,Vasco,0-0,Botafogo,1F
1972-10-15,ABC,0-1,Remo,1F
1972-10-15,Coritiba,4-0,São Paulo,1F
1972-10-18,Grêmio,1-1,Cruzeiro,1F
1972-10-18,CRB,0-0,Bahia,1F
1972-10-18,Vitória,0-1,Náutico,1F
1972-10-18,Coritiba,2-1,Flamengo,1F
1972-10-18,Sergipe,0-1,ABC,1F
1972-10-18,Remo,1-1,Ceará,1F
1972-10-18,Atlético Mineiro,0-3,Palmeiras,1F
1972-10-18,Santa Cruz,2-1,Nacional-AM,1F
1972-10-18,Fluminense,2-2,Portuguesa,1F
1972-10-18,São Paulo,3-1,Corinthians,1F
1972-10-19,América Mineiro,0-0,Vasco,1F
1972-10-19,Internacional,0-0,Botafogo,1F
1972-10-19,America-RJ,0-2,Santos,1F
1972-10-21,Atlético Mineiro,1-0,Portuguesa,1F
1972-10-21,São Paulo,0-3,Fluminense,1F
1972-10-21,Flamengo,0-1,Palmeiras,1F
1972-10-21,Coritiba,3-3,America-RJ,1F
1972-10-21,Cruzeiro,1-1,Internacional,1F
1972-10-21,Sergipe,0-2,Vitória,1F
1972-10-21,CRB,1-2,Nacional-AM,1F
1972-10-21,Ceará,1-0,ABC,1F
1972-10-22,Corinthians,0-0,Botafogo,1F
1972-10-22,Grêmio,1-0,América Mineiro,1F
1972-10-22,Remo,4-0,Santa Cruz,1F
1972-10-22,Vasco,1-1,Santos,1F
1972-10-22,Náutico,0-0,Bahia,1F
1972-10-25,Internacional,0-0,Flamengo,1F
1972-10-25,Remo,0-0,Coritiba,1F
1972-10-25,Nacional-AM,1-1,América Mineiro,1F
1972-10-25,Santa Cruz,2-2,São Paulo,1F
1972-10-25,Palmeiras,0-1,Santos,1F
1972-10-25,Vasco,1-0,Cruzeiro,1F
1972-10-25,Vitória,1-0,Botafogo,1F
1972-10-25,ABC,0-1,America-RJ,1F
1972-10-25,CRB,0-2,Grêmio,1F
1972-10-25,Sergipe,1-3,Corinthians,1F
1972-10-25,Ceará,1-4,Portuguesa,1F
1972-10-26,Bahia,1-0,Fluminense,1F
1972-10-26,Náutico,3-0,Atlético Mineiro,1F
1972-10-28,Náutico,1-1,Grêmio,1F
1972-10-28,Vasco,0-0,Palmeiras,1F
1972-10-28,Vitória,1-2,Corinthians,1F
1972-10-29,Nacional-AM,1-2,Coritiba,1F
1972-10-29,Sergipe,0-1,Botafogo,1F
1972-10-29,Santa Cruz,2-3,Internacional,1F
1972-10-29,Flamengo,0-1,Fluminense,1F
1972-10-29,ABC,2-1,Portuguesa,1F
1972-10-29,São Paulo,2-1,Cruzeiro,1F
1972-10-29,Ceará,1-1,America-RJ,1F
1972-10-29,Bahia,0-2,Santos,1F
1972-10-29,Remo,0-0,América Mineiro,1F
1972-10-29,CRB,1-1,Atlético Mineiro,1F
1972-11-01,Palmeiras,0-1,Corinthians,1F
1972-11-01,Coritiba,2-0,Fluminense,1F
1972-11-01,Botafogo,1-1,Cruzeiro,1F
1972-11-01,Internacional,0-1,America-RJ,1F
1972-11-01,América Mineiro,1-1,Santos,1F
1972-11-01,Santa Cruz,1-1,CRB,1F
1972-11-01,ABC,0-1,Bahia,1F
1972-11-01,Vitória,0-0,Nacional-AM,1F
1972-11-01,Sergipe,3-0,Remo,1F
1972-11-01,Ceará,2-1,Náutico,1F
1972-11-02,Grêmio,0-1,Vasco,1F
1972-11-02,Portuguesa,0-1,Flamengo,1F
1972-11-02,Atlético Mineiro,1-2,São Paulo,1F
1972-11-05,Flamengo,1-0,Vitória,1F
1972-11-05,Coritiba,0-1,Corinthians,1F
1972-11-05,Ceará,1-1,Cruzeiro,1F
1972-11-05,Atlético Mineiro,2-0,Botafogo,1F
1972-11-05,ABC,0-1,Fluminense,1F
1972-11-05,Náutico,0-6,São Paulo,1F
1972-11-05,Grêmio,0-1,Santa Cruz,1F
1972-11-05,Portuguesa,1-0,America-RJ,1F
1972-11-05,Sergipe,0-2,Vasco,1F
1972-11-05,Nacional-AM,0-0,Palmeiras,1F
1972-11-05,Remo,1-1,Santos,1F
1972-11-05,CRB,2-3,Internacional,1F
1972-11-05,Bahia,2-1,América Mineiro,1F
1972-11-08,Corinthians,1-0,Grêmio,1F
1972-11-08,Coritiba,1-1,Portuguesa,1F
1972-11-08,Bahia,1-3,Atlético Mineiro,1F
1972-11-08,Nacional-AM,0-0,Santos,1F
1972-11-08,ABC,0-2,Cruzeiro,1F
1972-11-08,Santa Cruz,3-2,Botafogo,1F
1972-11-08,America-RJ,3-0,América Mineiro,1F
1972-11-08,CRB,2-6,São Paulo,1F
1972-11-08,Sergipe,0-2,Flamengo,1F
1972-11-08,Remo,0-2,Palmeiras,1F
1972-11-08,Ceará,3-0,Fluminense,1F
1972-11-09,Náutico,0-1,Internacional,1F
1972-11-09,Vitória,2-0,Vasco,1F
1972-11-11,América Mineiro,2-0,Flamengo,1F
1972-11-11,Botafogo,3-2,São Paulo,1F
1972-11-12,Corinthians,1-1,Vasco,1F
1972-11-12,Portuguesa,2-0,Santos,1F
1972-11-12,ABC,2-0,Santa Cruz,1F
1972-11-12,Coritiba,1-1,Internacional,1F
1972-11-12,Grêmio,0-1,Palmeiras,1F
1972-11-12,Cruzeiro,0-0,Atlético Mineiro,1F
1972-11-12,Bahia,0-0,Vitória,1F
1972-11-12,Fluminense,0-0,America-RJ,1F
1972-11-12,Sergipe,0-0,Nacional-AM,1F
1972-11-12,Náutico,2-2,Remo,1F
1972-11-12,Ceará,2-2,CRB,1F
1972-11-15,Botafogo,6-0,Flamengo,1F
1972-11-16,Internacional,2-0,Corinthians,1F
1972-11-16,Cruzeiro,2-0,Portuguesa,1F
1972-11-16,Atlético Mineiro,0-1,Santos,1F
1972-11-16,Coritiba,1-0,Vasco,1F
1972-11-16,Fluminense,2-0,Grêmio,1F
1972-11-16,ABC,3-4,Náutico,1F
1972-11-16,Santa Cruz,1-1,Vitória,1F
1972-11-16,CRB,0-3,Sergipe,1F
1972-11-16,Remo,1-0,Nacional-AM,1F
1972-11-16,Ceará,0-0,Bahia,1F
1972-11-16,São Paulo,2-1,América Mineiro,1F
1972-11-16,Palmeiras,2-0,America-RJ,1F
1972-11-18,Vasco,3-1,Portuguesa,1F
1972-11-18,Internacional,1-1,Atlético Mineiro,1F
1972-11-19,Grêmio,1-0,Flamengo,1F
1972-11-19,CRB,1-1,Remo,1F
1972-11-19,São Paulo,2-0,America-RJ,1F
1972-11-19,América Mineiro,1-2,Palmeiras,1F
1972-11-19,Coritiba,2-3,Cruzeiro,1F
1972-11-19,Sergipe,1-2,Bahia,1F
1972-11-19,ABC,0-0,Vitória,1F
1972-11-19,Botafogo,2-1,Fluminense,1F
1972-11-19,Ceará,0-1,Corinthians,1F
1972-11-19,Santa Cruz,2-4,Santos,1F
1972-11-19,Nacional-AM,2-3,Náutico,1F
1972-11-21,Internacional,5-1,Portuguesa,1F
1972-11-22,Palmeiras,0-0,São Paulo,1F
1972-11-22,ABC,0-3,Corinthians,1F
1972-11-22,Remo,0-1,Grêmio,1F
1972-11-22,Cruzeiro,1-0,Santa Cruz,1F
1972-11-22,Vasco,0-0,Bahia,1F
1972-11-22,Nacional-AM,2-4,Atlético Mineiro,1F
1972-11-22,Ceará,0-0,Botafogo,1F
1972-11-22,Náutico,3-2,América Mineiro,1F
1972-11-22,Sergipe,0-1,America-RJ,1F
1972-11-22,CRB,0-3,Coritiba,1F
1972-11-23,Fluminense,0-0,Internacional,1F
1972-11-23,Vitória,0-0,Portuguesa,1F
1972-11-23,Santos,0-0,Flamengo,1F
1972-11-24,Palmeiras,4-1,Bahia,1F
1972-11-24,Náutico,1-1,Coritiba,1F
1972-11-25,Santos,4-0,Corinthians,1F
1972-11-25,Internacional,3-1,São Paulo,1F
1972-11-25,Cruzeiro,1-1,Flamengo,1F
1972-11-25,Remo,1-1,Atlético Mineiro,1F
1972-11-25,Nacional-AM,0-2,Grêmio,1F
1972-11-25,CRB,0-0,América Mineiro,1F
1972-11-25,ABC,0-1,Botafogo,1F
1972-11-25,Santa Cruz,1-1,Ceará,1F
1972-11-25,Vitória,2-0,America-RJ,1F
1972-11-25,Vasco,0-0,Fluminense,1F
1972-11-25,Sergipe,1-1,Portuguesa,1F
1972-11-29,Ceará,0-3,Palmeiras,1F
1972-11-29,Internacional,1-0,Vitória,1F
1972-11-29,ABC,0-2,Santos,1F
1972-11-29,Corinthians,3-1,Bahia,1F
1972-11-29,Nacional-AM,2-1,Cruzeiro,1F
1972-11-29,Náutico,0-1,Flamengo,1F
1972-11-29,Remo,0-0,Fluminense,1F
1972-11-29,CRB,0-0,Vasco,1F
1972-11-29,Atlético Mineiro,1-1,América Mineiro,1F
1972-11-29,Sergipe,0-5,São Paulo,1F
1972-11-29,Santa Cruz,1-2,Coritiba,1F
1972-11-29,Grêmio,0-0,America-RJ,1F
1972-11-29,Portuguesa,1-1,Botafogo,1F
1972-12-02,Náutico,1-2,Vasco,1F
1972-12-03,America-RJ,0-0,Corinthians,1F
1972-12-03,América Mineiro,3-1,Botafogo,1F
1972-12-03,ABC,2-2,Palmeiras,1F
1972-12-03,CRB,2-5,Flamengo,1F
1972-12-03,Ceará,2-1,Santos,1F
1972-12-03,Nacional-AM,0-1,Fluminense,1F
1972-12-03,Santa Cruz,2-0,Atlético Mineiro,1F
1972-12-03,Bahia,2-3,Portuguesa,1F
1972-12-03,Coritiba,1-2,Grêmio,1F
1972-12-03,Sergipe,2-4,Internacional,1F
1972-12-03,São Paulo,5-2,Vitória,1F
1972-12-03,Remo,2-2,Cruzeiro,1F
1972-12-09,Fluminense,0-0,Ceará,3
1972-12-09,Santos,2-0,Santa Cruz,4
1972-12-09,Grêmio,0-0,Botafogo,4
1972-12-10,Flamengo,1-1,Vasco,1
1972-12-10,Internacional,3-2,Cruzeiro,1
1972-12-10,Coritiba,2-1,America-RJ,2
1972-12-10,São Paulo,2-0,Palmeiras,2
1972-12-10,Atlético Mineiro,0-0,Corinthians,3
1972-12-13,São Paulo,2-0,Coritiba,2
1972-12-13,Palmeiras,3-1,America-RJ,2
1972-12-13,Fluminense,2-3,Atlético Mineiro,3
1972-12-13,Botafogo,4-1,Santa Cruz,4
1972-12-14,Flamengo,1-3,Internacional,1
1972-12-14,Vasco,3-1,Cruzeiro,1
1972-12-14,Corinthians,1-0,Ceará,3
1972-12-14,Santos,0-1,Grêmio,4
1972-12-16,America-RJ,1-0,São Paulo,2
1972-12-16,Palmeiras,3-0,Coritiba,2
1972-12-16,Botafogo,2-1,Santos,4
1972-12-16,Santa Cruz,2-1,Grêmio,4
1972-12-17,Internacional,1-1,Vasco,1
1972-12-17,Cruzeiro,1-1,Flamengo,1
1972-12-17,Ceará,1-1,Atlético Mineiro,3
1972-12-17,Corinthians,0-0,Fluminense,3
1972-12-20,Palmeiras,1-1,Internacional,SF
1972-12-20,Botafogo,2-1,Corinthians,SF
1972-12-23,Palmeiras,0-0,Botafogo,F
