Data,Mandante,Placar_Bruto,Visitante,Fase
1990-08-18,Inter de Limeira,2-1,Bahia,1F
1990-08-18,Náutico,1-0,Santos,1F
1990-08-18,São Paulo,1-2,Atlético Mineiro,1F
1990-08-19,São José,1-1,Goiás,1F
1990-08-19,Cruzeiro,1-0,Botafogo,1F
1990-08-19,Fluminense,3-0,Portuguesa,1F
1990-08-19,Grêmio,3-0,Corinthians,1F
1990-08-25,Vasco,0-1,Inter de Limeira,1F
1990-08-25,Corinthians,0-1,Cruzeiro,1F
1990-08-25,Portuguesa,0-0,Vitória,1F
1990-08-26,Botafogo,0-1,São José,1F
1990-08-26,Goiás,1-0,Náutico,1F
1990-08-26,Internacional,0-1,Grêmio,1F
1990-08-29,Bahia,1-0,Flamengo,1F
1990-08-29,Atlético Mineiro,4-2,Fluminense,1F
1990-08-29,Santos,1-0,São Paulo,1F
1990-08-30,Palmeiras,1-0,Internacional,1F
1990-09-01,Cruzeiro,1-0,Portuguesa,1F
1990-09-01,Flamengo,2-2,Goiás,1F
1990-09-02,Vitória,0-0,Corinthians,1F
1990-09-02,São Paulo,1-0,Bragantino,1F
1990-09-02,Fluminense,1-1,Internacional,1F
1990-09-02,Náutico,0-0,Bahia,1F
1990-09-02,Inter de Limeira,1-0,Botafogo,1F
1990-09-02,Palmeiras,0-0,Santos,1F
1990-09-02,Grêmio,0-0,Atlético Mineiro,1F
1990-09-05,Flamengo,1-2,Bragantino,1F
1990-09-05,São José,0-0,Vasco,1F
1990-09-07,Goiás,2-2,Cruzeiro,1F
1990-09-08,Botafogo,1-1,Grêmio,1F
1990-09-08,Santos,2-0,São José,1F
1990-09-09,Vasco,0-0,Fluminense,1F
1990-09-09,Portuguesa,1-2,São Paulo,1F
1990-09-09,Corinthians,2-1,Palmeiras,1F
1990-09-09,Internacional,3-3,Flamengo,1F
1990-09-09,Bragantino,2-1,Inter de Limeira,1F
1990-09-09,Atlético Mineiro,1-0,Náutico,1F
1990-09-09,Bahia,0-1,Vitória,1F
1990-09-15,Fluminense,5-2,Santos,1F
1990-09-16,São José,1-2,Corinthians,1F
1990-09-16,São Paulo,0-1,Goiás,1F
1990-09-16,Flamengo,1-0,Vasco,1F
1990-09-16,Grêmio,0-1,Bragantino,1F
1990-09-16,Vitória,1-1,Atlético Mineiro,1F
1990-09-16,Náutico,2-1,Botafogo,1F
1990-09-16,Cruzeiro,2-0,Internacional,1F
1990-09-16,Inter de Limeira,1-1,Portuguesa,1F
1990-09-16,Palmeiras,1-2,Bahia,1F
1990-09-19,Portuguesa,2-2,Grêmio,1F
1990-09-19,Bragantino,0-1,Náutico,1F
1990-09-19,Corinthians,1-0,Fluminense,1F
1990-09-19,Botafogo,0-0,Vitória,1F
1990-09-19,Vasco,1-1,Cruzeiro,1F
1990-09-19,Bahia,3-0,São José,1F
1990-09-19,Goiás,3-0,Inter de Limeira,1F
1990-09-19,Atlético Mineiro,1-0,Palmeiras,1F
1990-09-19,Santos,0-0,Flamengo,1F
1990-09-20,Internacional,1-2,São Paulo,1F
1990-09-22,Palmeiras,1-3,Portuguesa,1F
1990-09-22,Cruzeiro,0-0,Bahia,1F
1990-09-22,Flamengo,1-1,Atlético Mineiro,1F
1990-09-23,São Paulo,1-1,Corinthians,1F
1990-09-23,Náutico,1-1,Internacional,1F
1990-09-23,Fluminense,0-1,Botafogo,1F
1990-09-23,Vitória,1-1,Goiás,1F
1990-09-23,Grêmio,1-1,Vasco,1F
1990-09-23,Inter de Limeira,0-0,Santos,1F
1990-09-23,São José,0-1,Bragantino,1F
1990-09-26,Vitória,2-0,Vasco,1F
1990-09-26,Bragantino,1-1,Palmeiras,1F
1990-09-26,Cruzeiro,1-1,Santos,1F
1990-09-29,Bahia,2-2,São Paulo,1F
1990-09-30,Corinthians,1-0,Inter de Limeira,1F
1990-09-30,Portuguesa,2-2,São José,1F
1990-09-30,Botafogo,1-0,Flamengo,1F
1990-09-30,Fluminense,1-1,Bragantino,1F
1990-09-30,Vasco,1-1,Náutico,1F
1990-09-30,Atlético Mineiro,2-0,Cruzeiro,1F
1990-09-30,Goiás,0-2,Palmeiras,1F
1990-09-30,Internacional,0-0,Vitória,1F
1990-10-01,Santos,0-0,Grêmio,1F
1990-10-04,Flamengo,1-2,Corinthians,1F
1990-10-04,Vitória,1-0,Bragantino,1F
1990-10-04,Grêmio,2-0,Goiás,1F
1990-10-04,Fluminense,1-4,Bahia,1F
1990-10-04,Náutico,2-2,Portuguesa,1F
1990-10-04,Palmeiras,0-1,Botafogo,1F
1990-10-04,São Paulo,0-0,Vasco,1F
1990-10-04,São José,0-0,Atlético Mineiro,1F
1990-10-07,Corinthians,1-0,Náutico,1F
1990-10-07,Portuguesa,0-2,Flamengo,1F
1990-10-07,Bahia,1-2,Grêmio,1F
1990-10-07,Internacional,1-1,São José,1F
1990-10-07,Atlético Mineiro,1-0,Inter de Limeira,1F
1990-10-07,Vasco,2-1,Palmeiras,1F
1990-10-07,Botafogo,1-0,São Paulo,1F
1990-10-07,Santos,3-0,Vitória,1F
1990-10-07,Bragantino,3-0,Cruzeiro,1F
1990-10-07,Goiás,3-0,Fluminense,1F
1990-10-10,São Paulo,1-0,Inter de Limeira,B
1990-10-10,Palmeiras,2-0,São José,B
1990-10-10,Flamengo,2-0,Vitória,B
1990-10-10,Fluminense,0-0,Náutico,B
1990-10-10,Cruzeiro,4-0,Grêmio,B
1990-10-10,Bragantino,2-2,Corinthians,A
1990-10-10,Goiás,1-1,Vasco,A
1990-10-11,Santos,1-0,Portuguesa,A
1990-10-11,Atlético Mineiro,2-1,Internacional,A
1990-10-11,Botafogo,0-1,Bahia,A
1990-10-13,Vitória,1-2,Palmeiras,B
1990-10-13,Náutico,0-0,Flamengo,B
1990-10-14,São José,0-0,São Paulo,B
1990-10-14,Inter de Limeira,0-1,Cruzeiro,B
1990-10-14,Corinthians,0-0,Bahia,A
1990-10-14,Santos,0-0,Atlético Mineiro,A
1990-10-14,Bragantino,1-1,Portuguesa,A
1990-10-14,Vasco,3-0,Internacional,A
1990-10-14,Botafogo,2-0,Goiás,A
1990-10-15,Grêmio,2-1,Fluminense,B
1990-10-17,Inter de Limeira,1-2,Internacional,1F
1990-10-20,Grêmio,5-0,Náutico,B
1990-10-21,São Paulo,1-2,Palmeiras,B
1990-10-21,Vitória,3-0,Inter de Limeira,B
1990-10-21,Cruzeiro,0-0,São José,B
1990-10-21,Flamengo,2-1,Fluminense,B
1990-10-21,Santos,1-0,Bahia,A
1990-10-21,Corinthians,0-0,Portuguesa,A
1990-10-21,Bragantino,1-1,Atlético Mineiro,A
1990-10-21,Internacional,2-0,Goiás,A
1990-10-24,Palmeiras,1-1,Flamengo,B
1990-10-24,Inter de Limeira,1-0,Náutico,B
1990-10-24,São Paulo,4-0,Vitória,B
1990-10-24,São José,1-1,Grêmio,B
1990-10-24,Botafogo,1-0,Corinthians,A
1990-10-24,Atlético Mineiro,0-0,Vasco,A
1990-10-24,Goiás,1-0,Santos,A
1990-10-24,Internacional,0-0,Bragantino,A
1990-10-25,Bahia,0-0,Portuguesa,A
1990-10-27,Internacional,1-1,Santos,A
1990-10-27,Atlético Mineiro,1-3,Goiás,A
1990-10-28,Fluminense,0-1,Palmeiras,B
1990-10-28,São José,2-1,Vitória,B
1990-10-28,Grêmio,3-0,Inter de Limeira,B
1990-10-28,Flamengo,0-1,São Paulo,B
1990-10-28,Náutico,1-0,Cruzeiro,B
1990-10-28,Corinthians,0-0,Vasco,A
1990-10-28,Bahia,1-1,Bragantino,A
1990-10-28,Portuguesa,3-1,Botafogo,A
1990-10-31,Fluminense,0-1,Cruzeiro,B
1990-11-03,Palmeiras,1-0,Inter de Limeira,B
1990-11-03,Vitória,1-2,Fluminense,B
1990-11-03,Vasco,0-0,Bahia,A
1990-11-03,Internacional,1-2,Botafogo,A
1990-11-04,Náutico,0-0,São José,B
1990-11-04,Flamengo,0-1,Grêmio,B
1990-11-04,Cruzeiro,1-2,São Paulo,B
1990-11-04,Corinthians,1-0,Santos,A
1990-11-04,Bragantino,0-0,Goiás,A
1990-11-04,Portuguesa,0-0,Atlético Mineiro,A
1990-11-06,Botafogo,2-2,Vasco,A
1990-11-10,São Paulo,0-0,Fluminense,B
1990-11-10,Santos,3-0,Bragantino,A
1990-11-11,Palmeiras,1-1,Náutico,B
1990-11-11,São José,1-0,Inter de Limeira,B
1990-11-11,Cruzeiro,1-2,Flamengo,B
1990-11-11,Grêmio,1-0,Vitória,B
1990-11-11,Goiás,3-1,Corinthians,A
1990-11-11,Vasco,2-1,Portuguesa,A
1990-11-11,Botafogo,1-1,Atlético Mineiro,A
1990-11-11,Bahia,2-1,Internacional,A
1990-11-14,Palmeiras,3-2,Cruzeiro,B
1990-11-14,Fluminense,1-0,São José,B
1990-11-14,Vitória,2-2,Náutico,B
1990-11-14,Atlético Mineiro,1-3,Corinthians,A
1990-11-14,Bragantino,1-0,Vasco,A
1990-11-14,Internacional,1-0,Portuguesa,A
1990-11-14,Goiás,0-0,Bahia,A
1990-11-15,Flamengo,3-1,Inter de Limeira,B
1990-11-15,São Paulo,1-0,Grêmio,B
1990-11-15,Santos,2-1,Botafogo,A
1990-11-18,Grêmio,0-0,Palmeiras,B
1990-11-18,Náutico,1-1,São Paulo,B
1990-11-18,Inter de Limeira,0-1,Fluminense,B
1990-11-18,São José,0-3,Flamengo,B
1990-11-18,Cruzeiro,2-1,Vitória,B
1990-11-18,Corinthians,0-3,Internacional,A
1990-11-18,Portuguesa,2-0,Goiás,A
1990-11-18,Botafogo,1-2,Bragantino,A
1990-11-18,Vasco,2-2,Santos,A
1990-11-18,Bahia,2-0,Atlético Mineiro,A
1990-11-24,Corinthians,2-1,Atlético Mineiro,QF
1990-11-24,Santos,0-1,São Paulo,QF
1990-11-24,Palmeiras,1-0,Grêmio,QF
1990-11-24,Bragantino,1-1,Bahia,QF
1990-12-01,Atlético Mineiro,0-0,Corinthians,QF
1990-12-01,São Paulo,1-1,Santos,QF
1990-12-01,Grêmio,2-0,Palmeiras,QF
1990-12-01,Bahia,3-2,Bragantino,QF
1990-12-05,São Paulo,2-0,Grêmio,SF
1990-12-05,Corinthians,2-1,Bahia,SF
1990-12-08,Grêmio,1-0,São Paulo,SF
1990-12-09,Bahia,0-0,Corinthians,SF
1990-12-13,Corinthians,1-0,São Paulo,F
1990-12-16,São Paulo,0-1,Corinthians,F
