ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
1989,1989-09-06,Botafogo,Internacional,2,1,V,D,NORMAL,A
1989,1989-09-06,Bahia,Fluminense,1,2,D,V,NORMAL,B
1989,1989-09-07,Athletico Paranaense,São Paulo,0,0,E,E,NORMAL,A
1989,1989-09-07,Corinthians,Inter de Limeira,0,2,D,V,NORMAL,A
1989,1989-09-07,Flamengo,Atlético Mineiro,0,0,E,E,NORMAL,A
1989,1989-09-07,Vitória,Guarani,0,1,D,V,NORMAL,A
1989,1989-09-07,Coritiba,Grêmio,2,1,V,D,NORMAL,B
1989,1989-09-07,Cruzeiro,Vasco,0,1,D,V,NORMAL,B
1989,1989-09-07,Palmeiras,Santos,0,0,E,E,NORMAL,B
1989,1989-09-07,Sport,Goiás,0,1,D,V,NORMAL,B
1989,1989-09-09,Guarani,Corinthians,1,3,D,V,NORMAL,A
1989,1989-09-09,Santos,Fluminense,0,1,D,V,NORMAL,B
1989,1989-09-10,Athletico Paranaense,Flamengo,1,1,E,E,NORMAL,A
1989,1989-09-10,Inter de Limeira,Náutico,3,2,V,D,NORMAL,A
1989,1989-09-10,Internacional,Atlético Mineiro,1,0,V,D,NORMAL,A
1989,1989-09-10,São Paulo,Vitória,0,0,E,E,NORMAL,A
1989,1989-09-10,Bahia,Grêmio,3,2,V,D,NORMAL,B
1989,1989-09-10,Goiás,Portuguesa,2,1,V,D,NORMAL,B
1989,1989-09-10,Sport,Palmeiras,1,1,E,E,NORMAL,B
1989,1989-09-10,Vasco,Coritiba,1,1,E,E,NORMAL,B
1989,1989-09-16,Náutico,São Paulo,3,3,E,E,NORMAL,A
1989,1989-09-16,Botafogo,Athletico Paranaense,3,0,V,D,NORMAL,A
1989,1989-09-16,Vitória,Internacional,0,2,D,V,NORMAL,A
1989,1989-09-16,Portuguesa,Fluminense,4,1,V,D,NORMAL,B
1989,1989-09-17,Guarani,Inter de Limeira,0,0,E,E,NORMAL,A
1989,1989-09-17,Flamengo,Corinthians,0,1,D,V,NORMAL,A
1989,1989-09-17,Cruzeiro,Bahia,2,0,V,D,NORMAL,B
1989,1989-09-17,Palmeiras,Goiás,2,0,V,D,NORMAL,B
1989,1989-09-17,Santos,Vasco,1,2,D,V,NORMAL,B
1989,1989-09-17,Grêmio,Sport,2,0,V,D,NORMAL,B
1989,1989-09-20,Vitória,Inter de Limeira,2,1,V,D,NORMAL,A
1989,1989-09-20,Flamengo,Botafogo,1,0,V,D,NORMAL,A
1989,1989-09-20,Atlético Mineiro,São Paulo,4,1,V,D,NORMAL,A
1989,1989-09-20,Guarani,Athletico Paranaense,0,1,D,V,NORMAL,A
1989,1989-09-20,Náutico,Corinthians,1,0,V,D,NORMAL,A
1989,1989-09-20,Grêmio,Cruzeiro,2,0,V,D,NORMAL,B
1989,1989-09-20,Fluminense,Coritiba,2,0,V,D,NORMAL,B
1989,1989-09-20,Santos,Goiás,0,0,E,E,NORMAL,B
1989,1989-09-20,Portuguesa,Sport,1,1,E,E,NORMAL,B
1989,1989-09-23,Atlético Mineiro,Botafogo,2,0,V,D,NORMAL,A
1989,1989-09-23,Coritiba,Cruzeiro,0,0,E,E,NORMAL,B
1989,1989-09-24,Corinthians,São Paulo,2,1,V,D,NORMAL,A
1989,1989-09-24,Vitória,Flamengo,0,0,E,E,NORMAL,A
1989,1989-09-24,Náutico,Guarani,1,2,D,V,NORMAL,A
1989,1989-09-24,Internacional,Athletico Paranaense,0,0,E,E,NORMAL,A
1989,1989-09-24,Vasco,Bahia,2,2,E,E,NORMAL,B
1989,1989-09-24,Fluminense,Sport,2,0,V,D,NORMAL,B
1989,1989-09-24,Grêmio,Santos,0,0,E,E,NORMAL,B
1989,1989-09-24,Portuguesa,Palmeiras,1,0,V,D,NORMAL,B
1989,1989-09-27,Palmeiras,Grêmio,2,0,V,D,NORMAL,B
1989,1989-09-27,Santos,Bahia,3,1,V,D,NORMAL,B
1989,1989-09-27,Portuguesa,Cruzeiro,0,0,E,E,NORMAL,B
1989,1989-09-28,Flamengo,Guarani,2,1,V,D,NORMAL,A
1989,1989-09-30,São Paulo,Internacional,2,1,V,D,NORMAL,A
1989,1989-09-30,Sport,Santos,2,0,V,D,NORMAL,B
1989,1989-10-01,Corinthians,Vitória,2,0,V,D,NORMAL,A
1989,1989-10-01,Guarani,Botafogo,2,0,V,D,NORMAL,A
1989,1989-10-01,Inter de Limeira,Atlético Mineiro,0,2,D,V,NORMAL,A
