ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
1999,1999-07-24,Palmeiras,Juventude,3,1,V,D,NORMAL,1F
1999,1999-07-25,Botafogo-SP,Portuguesa,4,2,V,D,NORMAL,1F
1999,1999-07-25,Paraná,Santos,0,2,D,V,NORMAL,1F
1999,1999-07-25,Guarani,Internacional,2,1,V,D,NORMAL,1F
1999,1999-07-25,Grêmio,Athletico Paranaense,2,1,V,D,NORMAL,1F
1999,1999-07-25,Coritiba,Vitória,2,0,V,D,NORMAL,1F
1999,1999-07-25,Sport,Vasco,0,0,E,E,NORMAL,1F
1999,1999-07-25,Flamengo,Ponte Preta,1,0,V,D,NORMAL,1F
1999,1999-07-25,São Paulo,Atlético Mineiro,5,1,V,D,NORMAL,1F
1999,1999-07-25,Gama,Corinthians,2,4,D,V,NORMAL,1F
1999,1999-07-28,Cruzeiro,Botafogo,4,1,V,D,NORMAL,1F
1999,1999-07-28,Santos,São Paulo,3,2,V,D,NORMAL,1F
1999,1999-07-31,Vitória,Palmeiras,2,1,V,D,NORMAL,1F
1999,1999-07-31,Athletico Paranaense,Flamengo,3,2,V,D,NORMAL,1F
1999,1999-07-31,Juventude,Cruzeiro,0,0,E,E,NORMAL,1F
1999,1999-07-31,Ponte Preta,Grêmio,2,0,V,D,NORMAL,1F
1999,1999-07-31,Atlético Mineiro,Gama,2,0,V,D,NORMAL,1F
1999,1999-08-01,Botafogo,Sport,0,0,E,E,NORMAL,1F
1999,1999-08-01,Corinthians,Botafogo-SP,4,1,V,D,NORMAL,1F
1999,1999-08-01,Portuguesa,Guarani,1,0,V,D,NORMAL,1F
1999,1999-08-01,Internacional,Coritiba,0,2,D,V,NORMAL,1F
1999,1999-08-04,São Paulo,Botafogo,0,1,D,V,NORMAL,1F
1999,1999-08-04,Guarani,Corinthians,0,2,D,V,NORMAL,1F
1999,1999-08-07,Ponte Preta,Botafogo,1,1,E,E,NORMAL,1F
1999,1999-08-07,Santos,Vitória,0,0,E,E,NORMAL,1F
1999,1999-08-07,Coritiba,Botafogo-SP,1,1,E,E,NORMAL,1F
1999,1999-08-08,Flamengo,Paraná,0,1,D,V,NORMAL,1F
1999,1999-08-08,Gama,Guarani,0,1,D,V,NORMAL,1F
1999,1999-08-08,Sport,Atlético Mineiro,1,1,E,E,NORMAL,1F
1999,1999-08-08,Palmeiras,Athletico Paranaense,2,2,E,E,NORMAL,1F
1999,1999-08-08,Cruzeiro,Internacional,3,1,V,D,NORMAL,1F
1999,1999-08-11,Atlético Mineiro,Palmeiras,2,0,V,D,NORMAL,1F
1999,1999-08-11,Internacional,Flamengo,1,2,D,V,NORMAL,1F
1999,1999-08-14,Athletico Paranaense,Santos,3,0,V,D,NORMAL,1F
1999,1999-08-14,Vitória,Grêmio,0,2,D,V,NORMAL,1F
1999,1999-08-15,Vasco,Botafogo,2,1,V,D,NORMAL,1F
1999,1999-08-15,Botafogo-SP,Gama,1,3,D,V,NORMAL,1F
1999,1999-08-15,Paraná,Sport,1,0,V,D,NORMAL,1F
1999,1999-08-15,Portuguesa,São Paulo,2,1,V,D,NORMAL,1F
1999,1999-08-15,Guarani,Juventude,1,0,V,D,NORMAL,1F
1999,1999-08-15,Coritiba,Cruzeiro,2,2,E,E,NORMAL,1F
1999,1999-08-18,Cruzeiro,São Paulo,2,1,V,D,NORMAL,1F
1999,1999-08-18,Grêmio,Vasco,0,0,E,E,NORMAL,1F
1999,1999-08-18,Flamengo,Coritiba,2,1,V,D,NORMAL,1F
1999,1999-08-18,Botafogo,Atlético Mineiro,1,5,D,V,NORMAL,1F
1999,1999-08-18,Gama,Santos,0,0,E,E,NORMAL,1F
1999,1999-08-18,Corinthians,Vitória,5,1,V,D,NORMAL,1F
1999,1999-08-18,Sport,Portuguesa,1,0,V,D,NORMAL,1F
1999,1999-08-18,Botafogo-SP,Palmeiras,1,1,E,E,NORMAL,1F
1999,1999-08-18,Ponte Preta,Guarani,0,0,E,E,NORMAL,1F
1999,1999-08-18,Paraná,Juventude,2,2,E,E,NORMAL,1F
1999,1999-08-18,Santos,Botafogo,0,1,D,V,NORMAL,1F
1999,1999-08-18,Athletico Paranaense,Atlético Mineiro,2,2,E,E,NORMAL,1F
1999,1999-08-19,São Paulo,Juventude,2,0,V,D,NORMAL,1F
1999,1999-08-19,Vasco,Paraná,1,1,E,E,NORMAL,1F
1999,1999-08-19,Vitória,Ponte Preta,0,0,E,E,NORMAL,1F
1999,1999-08-21,Botafogo,Corinthians,2,4,D,V,NORMAL,1F
1999,1999-08-21,Sport,Flamengo,0,1,D,V,NORMAL,1F
