ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
2019,2019-04-27,São Paulo,Botafogo,2,0,V,D,NORMAL,R1
2019,2019-04-27,Atlético Mineiro,Avaí,2,1,V,D,NORMAL,R1
2019,2019-04-27,Chapecoense,Internacional,2,0,V,D,NORMAL,R1
2019,2019-04-27,Flamengo,Cruzeiro,3,1,V,D,NORMAL,R1
2019,2019-04-28,Grêmio,Santos,1,2,D,V,NORMAL,R1
2019,2019-04-28,Ceará,CSA,4,0,V,D,NORMAL,R1
2019,2019-04-28,Bahia,Corinthians,3,2,V,D,NORMAL,R1
2019,2019-04-28,Athletico Paranaense,Vasco,4,1,V,D,NORMAL,R1
2019,2019-04-28,Palmeiras,Fortaleza,4,0,V,D,NORMAL,R1
2019,2019-04-28,Fluminense,Goiás,0,1,D,V,NORMAL,R1
2019,2019-05-01,Internacional,Flamengo,2,1,V,D,NORMAL,R2
2019,2019-05-01,Corinthians,Chapecoense,1,0,V,D,NORMAL,R2
2019,2019-05-01,CSA,Palmeiras,1,1,E,E,NORMAL,R2
2019,2019-05-01,Cruzeiro,Ceará,1,0,V,D,NORMAL,R2
2019,2019-05-01,Avaí,Grêmio,1,1,E,E,NORMAL,R2
2019,2019-05-01,Fortaleza,Athletico Paranaense,2,1,V,D,NORMAL,R2
2019,2019-05-01,Vasco,Atlético Mineiro,1,2,D,V,NORMAL,R2
2019,2019-05-01,Goiás,São Paulo,1,2,D,V,NORMAL,R2
2019,2019-05-02,Santos,Fluminense,2,1,V,D,NORMAL,R2
2019,2019-05-02,Botafogo,Bahia,3,2,V,D,NORMAL,R2
2019,2019-05-04,Palmeiras,Internacional,1,0,V,D,NORMAL,R3
2019,2019-05-04,Vasco,Corinthians,1,1,E,E,NORMAL,R3
2019,2019-05-04,Ceará,Atlético Mineiro,1,2,D,V,NORMAL,R3
2019,2019-05-05,Chapecoense,Athletico Paranaense,1,1,E,E,NORMAL,R3
2019,2019-05-05,Cruzeiro,Goiás,2,1,V,D,NORMAL,R3
2019,2019-05-05,São Paulo,Flamengo,1,1,E,E,NORMAL,R3
2019,2019-05-05,Botafogo,Fortaleza,1,0,V,D,NORMAL,R3
2019,2019-05-05,CSA,Santos,0,0,E,E,NORMAL,R3
2019,2019-05-05,Grêmio,Fluminense,4,5,D,V,NORMAL,R3
2019,2019-05-05,Bahia,Avaí,1,0,V,D,NORMAL,R3
2019,2019-05-11,Fluminense,Botafogo,0,1,D,V,NORMAL,R4
2019,2019-05-11,Corinthians,Grêmio,0,0,E,E,NORMAL,R4
2019,2019-05-11,Goiás,Ceará,2,1,V,D,NORMAL,R4
2019,2019-05-12,Flamengo,Chapecoense,2,1,V,D,NORMAL,R4
2019,2019-05-12,Internacional,Cruzeiro,3,1,V,D,NORMAL,R4
2019,2019-05-12,Atlético Mineiro,Palmeiras,0,2,D,V,NORMAL,R4
2019,2019-05-12,Santos,Vasco,3,0,V,D,NORMAL,R4
2019,2019-05-12,Fortaleza,São Paulo,0,1,D,V,NORMAL,R4
2019,2019-05-12,Avaí,CSA,0,0,E,E,NORMAL,R4
2019,2019-05-12,Athletico Paranaense,Bahia,1,0,V,D,NORMAL,R4
2019,2019-05-18,Fluminense,Cruzeiro,4,1,V,D,NORMAL,R5
2019,2019-05-18,Atlético Mineiro,Flamengo,2,1,V,D,NORMAL,R5
2019,2019-05-18,Palmeiras,Santos,4,0,V,D,NORMAL,R5
2019,2019-05-19,São Paulo,Bahia,0,0,E,E,NORMAL,R5
2019,2019-05-19,Internacional,CSA,2,0,V,D,NORMAL,R5
2019,2019-05-19,Chapecoense,Fortaleza,1,3,D,V,NORMAL,R5
2019,2019-05-19,Goiás,Botafogo,1,0,V,D,NORMAL,R5
2019,2019-05-19,Athletico Paranaense,Corinthians,0,2,D,V,NORMAL,R5
2019,2019-05-19,Ceará,Grêmio,2,1,V,D,NORMAL,R5
2019,2019-05-19,Vasco,Avaí,1,1,E,E,NORMAL,R5
2019,2019-05-25,Botafogo,Palmeiras,0,1,D,V,NORMAL,R6
2019,2019-05-25,Grêmio,Atlético Mineiro,1,0,V,D,NORMAL,R6
2019,2019-05-26,Santos,Internacional,0,0,E,E,NORMAL,R6
2019,2019-05-26,Flamengo,Athletico Paranaense,3,2,V,D,NORMAL,R6
2019,2019-05-26,Cruzeiro,Chapecoense,1,2,D,V,NORMAL,R6
2019,2019-05-26,Fortaleza,Vasco,1,1,E,E,NORMAL,R6
2019,2019-05-26,Corinthians,São Paulo,1,0,V,D,NORMAL,R6
2019,2019-05-26,Bahia,Fluminense,3,2,V,D,NORMAL,R6
2019,2019-05-27,Avaí,Ceará,1,2,D,V,NORMAL,R6
2019,2019-05-27,CSA,Goiás,1,0,V,D,NORMAL,R6
2019,2019-06-01,Flamengo,Fortaleza,2,0,V,D,NORMAL,R7
2019,2019-06-01,Bahia,Grêmio,1,0,V,D,NORMAL,R7
2019,2019-06-02,Botafogo,Vasco,1,0,V,D,NORMAL,R7
2019,2019-06-02,Ceará,Santos,0,1,D,V,NORMAL,R7
2019,2019-06-02,São Paulo,Cruzeiro,1,1,E,E,NORMAL,R7
2019,2019-06-02,Athletico Paranaense,Fluminense,3,0,V,D,NORMAL,R7
2019,2019-06-02,Internacional,Avaí,2,0,V,D,NORMAL,R7
2019,2019-06-02,Atlético Mineiro,CSA,4,0,V,D,NORMAL,R7
2019,2019-06-02,Chapecoense,Palmeiras,1,2,D,V,NORMAL,R7
2019,2019-06-07,Vasco,Internacional,2,1,V,D,NORMAL,R8
2019,2019-06-08,Palmeiras,Athletico Paranaense,1,0,V,D,NORMAL,R8
2019,2019-06-08,Grêmio,Fortaleza,1,0,V,D,NORMAL,R8
2019,2019-06-08,Cruzeiro,Corinthians,0,0,E,E,NORMAL,R8
2019,2019-06-08,Ceará,Bahia,0,0,E,E,NORMAL,R8
2019,2019-06-08,Avaí,São Paulo,0,0,E,E,NORMAL,R8
2019,2019-06-09,Santos,Atlético Mineiro,3,1,V,D,NORMAL,R8
2019,2019-06-09,Fluminense,Flamengo,0,0,E,E,NORMAL,R8
2019,2019-06-09,CSA,Botafogo,1,2,D,V,NORMAL,R8
2019,2019-06-10,Goiás,Chapecoense,3,1,V,D,NORMAL,R8
2019,2019-06-12,Botafogo,Grêmio,0,1,D,V,NORMAL,R9
2019,2019-06-12,Fortaleza,Cruzeiro,2,1,V,D,NORMAL,R9
2019,2019-06-12,Internacional,Bahia,3,1,V,D,NORMAL,R9
2019,2019-06-12,Santos,Corinthians,1,0,V,D,NORMAL,R9
2019,2019-06-12,CSA,Flamengo,0,2,D,V,NORMAL,R9
2019,2019-06-13,Vasco,Ceará,1,0,V,D,NORMAL,R9
2019,2019-06-13,Atlético Mineiro,São Paulo,1,1,E,E,NORMAL,R9
2019,2019-06-13,Palmeiras,Avaí,2,0,V,D,NORMAL,R9
2019,2019-06-13,Chapecoense,Fluminense,1,1,E,E,NORMAL,R9
2019,2019-06-13,Goiás,Athletico Paranaense,2,1,V,D,NORMAL,R9
2019,2019-07-13,Grêmio,Vasco,2,1,V,D,NORMAL,R10
2019,2019-07-13,Fortaleza,Avaí,2,0,V,D,NORMAL,R10
2019,2019-07-13,São Paulo,Palmeiras,1,1,E,E,NORMAL,R10
2019,2019-07-13,Bahia,Santos,0,1,D,V,NORMAL,R10
2019,2019-07-14,Flamengo,Goiás,6,1,V,D,NORMAL,R10
2019,2019-07-14,Cruzeiro,Botafogo,0,0,E,E,NORMAL,R10
2019,2019-07-14,Corinthians,CSA,1,0,V,D,NORMAL,R10
2019,2019-07-14,Athletico Paranaense,Internacional,1,0,V,D,NORMAL,R10
2019,2019-07-14,Chapecoense,Atlético Mineiro,1,2,D,V,NORMAL,R10
2019,2019-07-15,Fluminense,Ceará,1,1,E,E,NORMAL,R10
2019,2019-07-20,Vasco,Fluminense,2,1,V,D,NORMAL,R11
2019,2019-07-20,Bahia,Cruzeiro,0,0,E,E,NORMAL,R11
2019,2019-07-20,Internacional,Grêmio,1,1,E,E,NORMAL,R11
2019,2019-07-20,Ceará,Palmeiras,2,0,V,D,NORMAL,R11
2019,2019-07-20,CSA,Athletico Paranaense,0,4,D,V,NORMAL,R11
2019,2019-07-21,Botafogo,Santos,0,1,D,V,NORMAL,R11
2019,2019-07-21,Atlético Mineiro,Fortaleza,2,2,E,E,NORMAL,R11
2019,2019-07-21,Corinthians,Flamengo,1,1,E,E,NORMAL,R11
2019,2019-07-21,Avaí,Goiás,0,0,E,E,NORMAL,R11
2019,2019-07-22,São Paulo,Chapecoense,4,0,V,D,NORMAL,R11
2019,2019-07-27,Palmeiras,Vasco,1,1,E,E,NORMAL,R12
2019,2019-07-27,Internacional,Ceará,1,0,V,D,NORMAL,R12
2019,2019-07-27,Cruzeiro,Athletico Paranaense,0,2,D,V,NORMAL,R12
2019,2019-07-27,Fluminense,São Paulo,1,2,D,V,NORMAL,R12
2019,2019-07-28,Chapecoense,Bahia,0,0,E,E,NORMAL,R12
2019,2019-07-28,Santos,Avaí,3,1,V,D,NORMAL,R12
2019,2019-07-28,Flamengo,Botafogo,3,2,V,D,NORMAL,R12
2019,2019-07-28,Fortaleza,Corinthians,1,3,D,V,NORMAL,R12
2019,2019-07-28,Goiás,Atlético Mineiro,0,0,E,E,NORMAL,R12
2019,2019-07-29,CSA,Grêmio,0,0,E,E,NORMAL,R12
2019,2019-08-03,Ceará,Fortaleza,2,1,V,D,NORMAL,R13
2019,2019-08-03,Fluminense,Internacional,2,1,V,D,NORMAL,R13
2019,2019-08-04,Santos,Goiás,6,1,V,D,NORMAL,R13
2019,2019-08-04,Avaí,Botafogo,0,2,D,V,NORMAL,R13
2019,2019-08-04,Bahia,Flamengo,3,0,V,D,NORMAL,R13
2019,2019-08-04,Atlético Mineiro,Cruzeiro,2,0,V,D,NORMAL,R13
2019,2019-08-04,Corinthians,Palmeiras,1,1,E,E,NORMAL,R13
2019,2019-08-04,Vasco,CSA,0,0,E,E,NORMAL,R13
2019,2019-08-05,Grêmio,Chapecoense,3,3,E,E,NORMAL,R13
2019,2019-08-07,Corinthians,Goiás,2,0,V,D,NORMAL,R7
2019,2019-08-10,Ceará,Chapecoense,4,1,V,D,NORMAL,R14
2019,2019-08-10,São Paulo,Santos,3,2,V,D,NORMAL,R14
2019,2019-08-10,Flamengo,Grêmio,3,1,V,D,NORMAL,R14
2019,2019-08-10,Atlético Mineiro,Fluminense,2,1,V,D,NORMAL,R14
2019,2019-08-11,Internacional,Corinthians,0,0,E,E,NORMAL,R14
2019,2019-08-11,Palmeiras,Bahia,2,2,E,E,NORMAL,R14
2019,2019-08-11,Botafogo,Athletico Paranaense,2,1,V,D,NORMAL,R14
2019,2019-08-11,Avaí,Cruzeiro,2,2,E,E,NORMAL,R14
2019,2019-08-11,Goiás,Vasco,0,1,D,V,NORMAL,R14
2019,2019-08-12,CSA,Fortaleza,0,2,D,V,NORMAL,R14
