ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
2026,2026-01-28,Atlético Mineiro,Palmeiras,2,2,E,E,NORMAL,R1
2026,2026-01-28,Internacional,Athletico Paranaense,0,1,D,V,NORMAL,R1
2026,2026-01-28,Coritiba,Red Bull Bragantino,0,1,D,V,NORMAL,R1
2026,2026-01-28,Vitória,Remo,2,0,V,D,NORMAL,R1
2026,2026-01-28,Fluminense,Grêmio,2,1,V,D,NORMAL,R1
2026,2026-01-28,Corinthians,Bahia,1,2,D,V,NORMAL,R1
2026,2026-01-28,Chapecoense,Santos,4,2,V,D,NORMAL,R1
2026,2026-01-28,São Paulo,Flamengo,2,1,V,D,NORMAL,R1
2026,2026-01-29,Mirassol,Vasco,2,1,V,D,NORMAL,R1
2026,2026-01-29,Botafogo,Cruzeiro,4,0,V,D,NORMAL,R1
2026,2026-02-04,Flamengo,Internacional,1,1,E,E,NORMAL,R2
2026,2026-02-04,Red Bull Bragantino,Atlético Mineiro,1,0,V,D,NORMAL,R2
2026,2026-02-04,Santos,São Paulo,1,1,E,E,NORMAL,R2
2026,2026-02-04,Remo,Mirassol,2,2,E,E,NORMAL,R2
2026,2026-02-04,Palmeiras,Vitória,5,1,V,D,NORMAL,R2
2026,2026-02-04,Grêmio,Botafogo,5,3,V,D,NORMAL,R2
2026,2026-02-05,Bahia,Fluminense,1,1,E,E,NORMAL,R2
2026,2026-02-05,Vasco,Chapecoense,1,1,E,E,NORMAL,R2
2026,2026-02-05,Cruzeiro,Coritiba,1,2,D,V,NORMAL,R2
2026,2026-02-19,Athletico Paranaense,Corinthians,0,1,D,V,NORMAL,R2
2026,2026-02-10,Vitória,Flamengo,1,2,D,V,NORMAL,R3
2026,2026-02-11,Chapecoense,Coritiba,3,3,E,E,NORMAL,R3
2026,2026-02-11,Mirassol,Cruzeiro,2,2,E,E,NORMAL,R3
2026,2026-02-11,Atlético Mineiro,Remo,3,3,E,E,NORMAL,R3
2026,2026-02-11,Vasco,Bahia,0,1,D,V,NORMAL,R3
2026,2026-02-11,São Paulo,Grêmio,2,0,V,D,NORMAL,R3
2026,2026-02-12,Athletico Paranaense,Santos,2,1,V,D,NORMAL,R3
2026,2026-02-12,Fluminense,Botafogo,1,0,V,D,NORMAL,R3
2026,2026-02-12,Corinthians,Red Bull Bragantino,2,0,V,D,NORMAL,R3
2026,2026-02-12,Internacional,Palmeiras,1,3,D,V,NORMAL,R3
2026,,Flamengo,Mirassol,,,,,NORMAL,R4
2026,2026-02-25,Red Bull Bragantino,Athletico Paranaense,1,1,E,E,NORMAL,R4
2026,2026-02-25,Remo,Internacional,1,1,E,E,NORMAL,R4
2026,2026-02-25,Coritiba,São Paulo,0,1,D,V,NORMAL,R4
2026,2026-02-25,Cruzeiro,Corinthians,1,1,E,E,NORMAL,R4
2026,2026-02-25,Grêmio,Atlético Mineiro,2,1,V,D,NORMAL,R4
2026,2026-02-25,Palmeiras,Fluminense,2,1,V,D,NORMAL,R4
2026,2026-02-26,Santos,Vasco,2,1,V,D,NORMAL,R4
2026,2026-07-17,Bahia,Chapecoense,2,0,V,D,NORMAL,R4
2026,2026-07-23,Botafogo,Vitória,0,0,E,E,NORMAL,R4
2026,2026-03-10,Mirassol,Santos,2,2,E,E,NORMAL,R5
2026,2026-03-11,Atlético Mineiro,Internacional,1,0,V,D,NORMAL,R5
2026,2026-03-11,Bahia,Vitória,1,1,E,E,NORMAL,R5
2026,2026-03-11,Flamengo,Cruzeiro,2,0,V,D,NORMAL,R5
2026,2026-03-11,Corinthians,Coritiba,0,2,D,V,NORMAL,R5
2026,2026-03-12,Remo,Fluminense,0,2,D,V,NORMAL,R5
2026,2026-03-12,Vasco,Palmeiras,2,1,V,D,NORMAL,R5
2026,2026-03-12,São Paulo,Chapecoense,2,0,V,D,NORMAL,R5
2026,2026-03-12,Grêmio,Red Bull Bragantino,1,1,E,E,NORMAL,R5
2026,2026-03-29,Athletico Paranaense,Botafogo,4,1,V,D,NORMAL,R5
