ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
1980,1980-02-23,Corinthians,Joinville,3,2,V,D,NORMAL,A
1980,1980-02-23,Internacional,Itabaiana,1,2,D,V,NORMAL,C
1980,1980-02-23,Vasco,America-RJ,1,0,V,D,NORMAL,D
1980,1980-02-24,Colorado,CRB,2,0,V,D,NORMAL,A
1980,1980-02-24,Portuguesa,Bahia,1,0,V,D,NORMAL,A
1980,1980-02-24,Operário-MS,Cruzeiro,1,1,E,E,NORMAL,A
1980,1980-02-24,Remo,Botafogo,1,3,D,V,NORMAL,A
1980,1980-02-24,Palmeiras,Vitória,1,1,E,E,NORMAL,B
1980,1980-02-24,Ceará,Flamengo-PI,2,1,V,D,NORMAL,B
1980,1980-02-24,Desportiva Ferroviária,Guarani,1,0,V,D,NORMAL,B
1980,1980-02-24,América-RN,Vila Nova,1,0,V,D,NORMAL,B
1980,1980-02-24,Fluminense,Atlético Mineiro,2,3,D,V,NORMAL,B
1980,1980-02-24,Santos,Flamengo,0,1,D,V,NORMAL,C
1980,1980-02-24,São Paulo-RS,Botafogo-PB,3,2,V,D,NORMAL,C
1980,1980-02-24,Náutico,Ferroviário,0,0,E,E,NORMAL,C
1980,1980-02-24,Mixto,Ponte Preta,1,3,D,V,NORMAL,C
1980,1980-02-24,Gama,Maranhão,2,0,V,D,NORMAL,D
1980,1980-02-24,Grêmio,São Paulo,0,0,E,E,NORMAL,D
1980,1980-02-24,Atlético Goianiense,Coritiba,1,1,E,E,NORMAL,D
1980,1980-02-24,Nacional-AM,Santa Cruz,0,2,D,V,NORMAL,D
1980,1980-02-27,Botafogo,Portuguesa,4,0,V,D,NORMAL,A
1980,1980-02-27,Cruzeiro,Remo,0,0,E,E,NORMAL,A
1980,1980-02-27,CRB,Joinville,2,0,V,D,NORMAL,A
1980,1980-02-27,Bahia,Corinthians,2,3,D,V,NORMAL,A
1980,1980-02-27,Colorado,Operário-MS,2,0,V,D,NORMAL,A
1980,1980-02-27,Ceará,América-RN,1,1,E,E,NORMAL,B
1980,1980-02-27,Guarani,Fluminense,1,2,D,V,NORMAL,B
1980,1980-02-27,Flamengo-PI,Vitória,0,0,E,E,NORMAL,B
1980,1980-02-27,Vila Nova,Desportiva Ferroviária,1,0,V,D,NORMAL,B
1980,1980-02-27,Atlético Mineiro,Palmeiras,2,0,V,D,NORMAL,B
1980,1980-02-27,Botafogo-PB,Itabaiana,2,1,V,D,NORMAL,C
1980,1980-02-27,Internacional,Mixto,3,1,V,D,NORMAL,C
1980,1980-02-27,Ferroviário,Santos,1,1,E,E,NORMAL,C
1980,1980-02-27,Gama,Nacional-AM,0,2,D,V,NORMAL,D
1980,1980-02-27,Coritiba,Grêmio,2,2,E,E,NORMAL,D
1980,1980-02-27,Santa Cruz,Atlético Goianiense,3,1,V,D,NORMAL,D
1980,1980-02-27,Maranhão,America-RJ,0,1,D,V,NORMAL,D
1980,1980-02-27,São Paulo,Vasco,1,2,D,V,NORMAL,D
1980,1980-03-01,Bahia,CRB,1,0,V,D,NORMAL,A
1980,1980-03-01,Cruzeiro,Colorado,0,0,E,E,NORMAL,A
1980,1980-03-01,Náutico,Botafogo-PB,0,1,D,V,NORMAL,C
1980,1980-03-01,America-RJ,Grêmio,2,4,D,V,NORMAL,D
1980,1980-03-01,São Paulo,Maranhão,2,0,V,D,NORMAL,D
1980,1980-03-02,Corinthians,Botafogo,2,0,V,D,NORMAL,A
1980,1980-03-02,Joinville,Portuguesa,4,1,V,D,NORMAL,A
1980,1980-03-02,Operário-MS,Remo,0,1,D,V,NORMAL,A
1980,1980-03-02,Palmeiras,Guarani,0,0,E,E,NORMAL,B
1980,1980-03-02,Vitória,Fluminense,1,1,E,E,NORMAL,B
1980,1980-03-02,Vila Nova,Ceará,0,0,E,E,NORMAL,B
1980,1980-03-02,América-RN,Desportiva Ferroviária,1,1,E,E,NORMAL,B
1980,1980-03-02,Atlético Mineiro,Flamengo-PI,2,0,V,D,NORMAL,B
1980,1980-03-02,São Paulo-RS,Mixto,1,1,E,E,NORMAL,C
1980,1980-03-02,Itabaiana,Santos,0,2,D,V,NORMAL,C
1980,1980-03-02,Ponte Preta,Ferroviário,0,0,E,E,NORMAL,C
1980,1980-03-02,Flamengo,Internacional,1,0,V,D,NORMAL,C
1980,1980-03-02,Nacional-AM,Atlético Goianiense,0,0,E,E,NORMAL,D
1980,1980-03-02,Santa Cruz,Gama,1,1,E,E,NORMAL,D
1980,1980-03-02,Vasco,Coritiba,0,1,D,V,NORMAL,D
1980,1980-03-05,Botafogo,CRB,3,1,V,D,NORMAL,A
1980,1980-03-05,Operário-MS,Corinthians,0,1,D,V,NORMAL,A
1980,1980-03-05,Remo,Bahia,1,1,E,E,NORMAL,A
1980,1980-03-05,Joinville,Colorado,1,1,E,E,NORMAL,A
1980,1980-03-05,Fluminense,Vila Nova,4,0,V,D,NORMAL,B
1980,1980-03-05,Desportiva Ferroviária,Atlético Mineiro,1,4,D,V,NORMAL,B
1980,1980-03-05,Guarani,Flamengo-PI,3,0,V,D,NORMAL,B
1980,1980-03-05,Vitória,Ceará,0,5,D,V,NORMAL,B
1980,1980-03-05,Santos,Ponte Preta,2,1,V,D,NORMAL,C
1980,1980-03-05,Internacional,Ferroviário,3,2,V,D,NORMAL,C
1980,1980-03-05,Itabaiana,São Paulo-RS,2,0,V,D,NORMAL,C
1980,1980-03-05,Mixto,Náutico,3,1,V,D,NORMAL,C
1980,1980-03-05,Vasco,Nacional-AM,1,0,V,D,NORMAL,D
1980,1980-03-05,Coritiba,Maranhão,2,0,V,D,NORMAL,D
1980,1980-03-06,Palmeiras,América-RN,4,1,V,D,NORMAL,B
1980,1980-03-06,Flamengo,Botafogo-PB,1,2,D,V,NORMAL,C
1980,1980-03-06,Grêmio,Santa Cruz,0,0,E,E,NORMAL,D
1980,1980-03-06,America-RJ,Gama,0,0,E,E,NORMAL,D
1980,1980-03-08,Cruzeiro,Joinville,2,1,V,D,NORMAL,A
1980,1980-03-08,Náutico,Internacional,0,2,D,V,NORMAL,C
1980,1980-03-08,Ferroviário,Itabaiana,2,1,V,D,NORMAL,C
1980,1980-03-08,São Paulo,Coritiba,5,3,V,D,NORMAL,D
1980,1980-03-09,Colorado,Remo,1,0,V,D,NORMAL,A
1980,1980-03-09,CRB,Operário-MS,1,3,D,V,NORMAL,A
1980,1980-03-09,Bahia,Botafogo,3,2,V,D,NORMAL,A
1980,1980-03-09,Corinthians,Portuguesa,0,0,E,E,NORMAL,A
1980,1980-03-09,Vila Nova,Vitória,0,1,D,V,NORMAL,B
1980,1980-03-09,Atlético Mineiro,Guarani,2,0,V,D,NORMAL,B
1980,1980-03-09,Flamengo-PI,América-RN,3,0,V,D,NORMAL,B
1980,1980-03-09,Ceará,Desportiva Ferroviária,0,0,E,E,NORMAL,B
1980,1980-03-09,Fluminense,Palmeiras,0,0,E,E,NORMAL,B
1980,1980-03-09,Santos,São Paulo-RS,2,0,V,D,NORMAL,C
1980,1980-03-09,Mixto,Flamengo,0,2,D,V,NORMAL,C
1980,1980-03-09,Santa Cruz,America-RJ,2,1,V,D,NORMAL,D
1980,1980-03-09,Grêmio,Vasco,3,1,V,D,NORMAL,D
1980,1980-03-09,Gama,Atlético Goianiense,1,1,E,E,NORMAL,D
1980,1980-03-12,São Paulo-RS,Náutico,1,1,E,E,NORMAL,C
1980,1980-03-12,Portuguesa,Cruzeiro,0,3,D,V,NORMAL,A
1980,1980-03-12,Ponte Preta,Itabaiana,3,1,V,D,NORMAL,C
1980,1980-03-12,Flamengo,Ferroviário,2,1,V,D,NORMAL,C
1980,1980-03-12,Maranhão,Nacional-AM,0,0,E,E,NORMAL,D
1980,1980-03-12,Joinville,Remo,3,0,V,D,NORMAL,A
1980,1980-03-12,Atlético Goianiense,Vasco,1,0,V,D,NORMAL,D
1980,1980-03-13,Botafogo-PB,Internacional,2,1,V,D,NORMAL,C
1980,1980-03-15,Botafogo,Colorado,2,0,V,D,NORMAL,A
1980,1980-03-15,Palmeiras,Vila Nova,4,0,V,D,NORMAL,B
1980,1980-03-15,America-RJ,Atlético Goianiense,1,1,E,E,NORMAL,D
1980,1980-03-16,Corinthians,Cruzeiro,3,1,V,D,NORMAL,A
1980,1980-03-16,CRB,Portuguesa,4,1,V,D,NORMAL,A
1980,1980-03-16,Operário-MS,Bahia,1,0,V,D,NORMAL,A
1980,1980-03-16,Guarani,Ceará,1,0,V,D,NORMAL,B
1980,1980-03-16,Flamengo-PI,Fluminense,2,2,E,E,NORMAL,B
1980,1980-03-16,América-RN,Atlético Mineiro,0,0,E,E,NORMAL,B
1980,1980-03-16,Vitória,Desportiva Ferroviária,4,2,V,D,NORMAL,B
1980,1980-03-16,Itabaiana,Mixto,3,2,V,D,NORMAL,C
1980,1980-03-16,Ferroviário,São Paulo-RS,1,0,V,D,NORMAL,C
1980,1980-03-16,Internacional,Ponte Preta,1,0,V,D,NORMAL,C
1980,1980-03-16,Náutico,Flamengo,2,2,E,E,NORMAL,C
1980,1980-03-16,Botafogo-PB,Santos,0,3,D,V,NORMAL,C
1980,1980-03-16,Coritiba,Gama,2,1,V,D,NORMAL,D
1980,1980-03-16,Vasco,Santa Cruz,2,0,V,D,NORMAL,D
1980,1980-03-16,Nacional-AM,São Paulo,2,2,E,E,NORMAL,D
1980,1980-03-16,Maranhão,Grêmio,1,1,E,E,NORMAL,D
1980,1980-03-19,Remo,Corinthians,1,0,V,D,NORMAL,A
1980,1980-03-19,Botafogo,Operário-MS,1,1,E,E,NORMAL,A
1980,1980-03-19,Bahia,Joinville,0,0,E,E,NORMAL,A
1980,1980-03-19,Atlético Mineiro,Vitória,5,1,V,D,NORMAL,B
1980,1980-03-19,Desportiva Ferroviária,Palmeiras,1,0,V,D,NORMAL,B
1980,1980-03-19,Vila Nova,Flamengo-PI,2,1,V,D,NORMAL,B
1980,1980-03-19,Fluminense,Ceará,4,2,V,D,NORMAL,B
1980,1980-03-19,Ponte Preta,São Paulo-RS,4,0,V,D,NORMAL,C
1980,1980-03-19,Ferroviário,Mixto,1,2,D,V,NORMAL,C
1980,1980-03-19,Grêmio,Gama,5,1,V,D,NORMAL,D
1980,1980-03-19,São Paulo,America-RJ,2,0,V,D,NORMAL,D
1980,1980-03-19,Coritiba,Nacional-AM,3,0,V,D,NORMAL,D
1980,1980-03-19,Santa Cruz,Maranhão,1,1,E,E,NORMAL,D
1980,1980-03-20,Portuguesa,Colorado,3,1,V,D,NORMAL,A
1980,1980-03-20,Cruzeiro,CRB,0,0,E,E,NORMAL,A
1980,1980-03-20,Guarani,América-RN,1,1,E,E,NORMAL,B
1980,1980-03-20,Flamengo,Itabaiana,5,0,V,D,NORMAL,C
1980,1980-03-22,Fluminense,Desportiva Ferroviária,3,1,V,D,NORMAL,B
1980,1980-03-23,Ponte Preta,Botafogo-PB,6,2,V,D,NORMAL,C
1980,1980-03-23,Santos,Náutico,4,1,V,D,NORMAL,C
1980,1980-03-23,Joinville,Operário-MS,4,0,V,D,NORMAL,A
1980,1980-03-23,Portuguesa,Remo,0,1,D,V,NORMAL,A
1980,1980-03-23,Colorado,Bahia,1,0,V,D,NORMAL,A
1980,1980-03-23,CRB,Corinthians,1,2,D,V,NORMAL,A
1980,1980-03-23,Cruzeiro,Botafogo,2,1,V,D,NORMAL,A
1980,1980-03-23,Flamengo-PI,Palmeiras,1,4,D,V,NORMAL,B
1980,1980-03-23,Vitória,América-RN,8,1,V,D,NORMAL,B
1980,1980-03-23,Ceará,Atlético Mineiro,2,1,V,D,NORMAL,B
1980,1980-03-23,Vila Nova,Guarani,1,1,E,E,NORMAL,B
1980,1980-03-23,São Paulo-RS,Flamengo,0,0,E,E,NORMAL,C
1980,1980-03-23,Gama,São Paulo,2,2,E,E,NORMAL,D
1980,1980-03-23,America-RJ,Nacional-AM,4,0,V,D,NORMAL,D
1980,1980-03-23,Grêmio,Atlético Goianiense,0,1,D,V,NORMAL,D
1980,1980-03-23,Santa Cruz,Coritiba,2,1,V,D,NORMAL,D
1980,1980-03-26,Atlético Goianiense,São Paulo,0,0,E,E,NORMAL,D
1980,1980-03-26,Ponte Preta,Náutico,1,2,D,V,NORMAL,C
1980,1980-03-26,Maranhão,Vasco,0,0,E,E,NORMAL,D
1980,1980-03-27,Santos,Internacional,1,0,V,D,NORMAL,C
1980,1980-03-27,Botafogo-PB,Mixto,2,0,V,D,NORMAL,C
1980,1980-03-30,Remo,CRB,1,0,V,D,NORMAL,A
1980,1980-03-30,Operário-MS,Portuguesa,2,1,V,D,NORMAL,A
