ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
1986,1986-08-30,Coritiba,São Paulo,0,1,D,V,NORMAL,A
1986,1986-08-31,Remo,Ceará,1,1,E,E,NORMAL,A
1986,1986-08-31,Bangu,Fluminense,0,1,D,V,NORMAL,A
1986,1986-08-31,Sampaio Corrêa,Sport,1,2,D,V,NORMAL,A
1986,1986-08-31,Sobradinho,Internacional,0,1,D,V,NORMAL,A
1986,1986-08-31,Corinthians,Goiás,3,0,V,D,NORMAL,B
1986,1986-08-31,Joinville,Athletico Paranaense,2,0,V,D,NORMAL,B
1986,1986-08-31,Botafogo-PB,America-RJ,0,1,D,V,NORMAL,B
1986,1986-08-31,Sergipe,Ponte Preta,0,4,D,V,NORMAL,B
1986,1986-08-31,Atlético Goianiense,Piauí,2,1,V,D,NORMAL,C
1986,1986-08-31,Bahia,Rio Branco-ES,4,0,V,D,NORMAL,C
1986,1986-08-31,Guarani,Cruzeiro,1,0,V,D,NORMAL,C
1986,1986-08-31,Náutico,Vasco,1,0,V,D,NORMAL,C
1986,1986-08-31,Operário-MT,Tuna Luso,2,1,V,D,NORMAL,C
1986,1986-08-31,Atlético Mineiro,Santa Cruz,1,1,E,E,NORMAL,D
1986,1986-08-31,Comercial-MS,Botafogo,1,1,E,E,NORMAL,D
1986,1986-08-31,Fortaleza,CSA,0,0,E,E,NORMAL,D
1986,1986-08-31,Nacional-AM,Alecrim,1,0,V,D,NORMAL,D
1986,1986-08-31,Portuguesa,Vitória,2,0,V,D,NORMAL,D
1986,1986-09-02,Flamengo,Paysandu,4,1,V,D,NORMAL,B
1986,1986-09-02,Coritiba,Internacional,1,0,V,D,NORMAL,A
1986,1986-09-02,Fluminense,Operário-MS,1,0,V,D,NORMAL,A
1986,1986-09-02,Remo,Sport,0,0,E,E,NORMAL,A
1986,1986-09-02,Sampaio Corrêa,Ceará,0,3,D,V,NORMAL,A
1986,1986-09-02,Sobradinho,São Paulo,1,1,E,E,NORMAL,A
1986,1986-09-02,Grêmio,Athletico Paranaense,2,1,V,D,NORMAL,B
1986,1986-09-02,Botafogo-PB,Ponte Preta,1,4,D,V,NORMAL,B
1986,1986-09-02,Sergipe,America-RJ,1,0,V,D,NORMAL,B
1986,1986-09-02,Atlético Goianiense,Tuna Luso,1,0,V,D,NORMAL,C
1986,1986-09-02,Náutico,Rio Branco-ES,0,1,D,V,NORMAL,C
1986,1986-09-02,Operário-MT,Piauí,0,0,E,E,NORMAL,C
1986,1986-09-02,Cruzeiro,Santos,2,3,D,V,NORMAL,C
1986,1986-09-02,Fortaleza,Alecrim,2,0,V,D,NORMAL,D
1986,1986-09-04,Corinthians,Paysandu,1,0,V,D,NORMAL,B
1986,1986-09-04,Flamengo,Goiás,0,0,E,E,NORMAL,B
1986,1986-09-04,Vasco,Bahia,0,1,D,V,NORMAL,C
1986,1986-09-04,Portuguesa,Santa Cruz,1,1,E,E,NORMAL,D
1986,1986-09-04,Vitória,Atlético Mineiro,0,0,E,E,NORMAL,D
1986,1986-09-04,Nacional-AM,CSA,0,0,E,E,NORMAL,D
1986,1986-09-06,Moto Club,Sport Belém,1,0,V,D,NORMAL,E
1986,1986-09-06,Rio Negro-AM,América-RN,1,1,E,E,NORMAL,E
1986,1986-09-06,River-PI,Guarany de Sobral,2,2,E,E,NORMAL,E
1986,1986-09-06,Treze,Ferroviário,1,0,V,D,NORMAL,E
1986,1986-09-06,Catuense,Fluminense de Feira,0,0,E,E,NORMAL,F
1986,1986-09-06,Central,Desportiva Ferroviária,2,1,V,D,NORMAL,F
1986,1986-09-06,CRB,Taguatinga,2,1,V,D,NORMAL,F
1986,1986-09-06,Goytacaz,Americano,0,1,D,V,NORMAL,F
1986,1986-09-06,América Mineiro,Itumbiara,2,2,E,E,NORMAL,G
1986,1986-09-06,Inter de Limeira,Uberlândia,2,0,V,D,NORMAL,G
1986,1986-09-06,Mixto,Anápolis,2,1,V,D,NORMAL,G
1986,1986-09-06,Santo André,Juventus-SP,1,1,E,E,NORMAL,G
1986,1986-09-06,Avaí,Marcílio Dias,0,1,D,V,NORMAL,H
1986,1986-09-06,Brasil de Pelotas,Juventude,0,0,E,E,NORMAL,H
1986,1986-09-06,Criciúma,Novo Hamburgo,2,0,V,D,NORMAL,H
1986,1986-09-06,Londrina,Cascavel EC,2,0,V,D,NORMAL,H
1986,1986-09-06,Sport,Coritiba,1,0,V,D,NORMAL,A
1986,1986-09-06,Tuna Luso,Náutico,3,1,V,D,NORMAL,C
1986,1986-09-06,Botafogo,Fortaleza,2,0,V,D,NORMAL,D
1986,1986-09-07,Internacional,Fluminense,2,0,V,D,NORMAL,A
1986,1986-09-07,São Paulo,Bangu,1,1,E,E,NORMAL,A
1986,1986-09-07,Operário-MS,Sampaio Corrêa,0,1,D,V,NORMAL,A
1986,1986-09-07,Ceará,Sobradinho,1,2,D,V,NORMAL,A
1986,1986-09-07,America-RJ,Flamengo,0,2,D,V,NORMAL,B
1986,1986-09-07,Athletico Paranaense,Botafogo-PB,0,0,E,E,NORMAL,B
1986,1986-09-07,Goiás,Joinville,0,0,E,E,NORMAL,B
1986,1986-09-07,Paysandu,Grêmio,1,0,V,D,NORMAL,B
1986,1986-09-07,Ponte Preta,Corinthians,1,1,E,E,NORMAL,B
1986,1986-09-07,Cruzeiro,Atlético Goianiense,2,0,V,D,NORMAL,C
1986,1986-09-07,Piauí,Bahia,1,3,D,V,NORMAL,C
1986,1986-09-07,Rio Branco-ES,Santos,0,0,E,E,NORMAL,C
1986,1986-09-07,Vasco,Guarani,0,1,D,V,NORMAL,C
1986,1986-09-07,Alecrim,Portuguesa,2,2,E,E,NORMAL,D
1986,1986-09-07,CSA,Atlético Mineiro,0,2,D,V,NORMAL,D
1986,1986-09-07,Santa Cruz,Palmeiras,2,1,V,D,NORMAL,D
1986,1986-09-07,Vitória,Comercial-MS,2,0,V,D,NORMAL,D
1986,1986-09-10,Moto Club,América-RN,1,0,V,D,NORMAL,E
1986,1986-09-10,River-PI,Ferroviário,1,1,E,E,NORMAL,E
1986,1986-09-10,Sport Belém,Maranhão,0,0,E,E,NORMAL,E
1986,1986-09-10,Treze,Guarany de Sobral,1,0,V,D,NORMAL,E
1986,1986-09-10,Americano,Confiança,3,0,V,D,NORMAL,F
1986,1986-09-10,Catuense,Taguatinga,4,3,V,D,NORMAL,F
1986,1986-09-10,CRB,Fluminense de Feira,2,0,V,D,NORMAL,F
1986,1986-09-10,Goytacaz,Desportiva Ferroviária,1,2,D,V,NORMAL,F
1986,1986-09-10,América Mineiro,Juventus-SP,1,1,E,E,NORMAL,G
1986,1986-09-10,Anápolis,Ubiratan-MS,2,0,V,D,NORMAL,G
1986,1986-09-10,Mixto,Uberlândia,0,0,E,E,NORMAL,G
1986,1986-09-10,Santo André,Itumbiara,0,0,E,E,NORMAL,G
1986,1986-09-10,Avaí,Cascavel EC,1,1,E,E,NORMAL,H
1986,1986-09-10,Brasil de Pelotas,Novo Hamburgo,1,2,D,V,NORMAL,H
1986,1986-09-10,Juventude,Pinheiros-PR,1,1,E,E,NORMAL,H
1986,1986-09-10,Londrina,Marcílio Dias,1,0,V,D,NORMAL,H
1986,1986-09-10,Sport,Sobradinho,1,0,V,D,NORMAL,A
1986,1986-09-10,Ceará,Coritiba,1,0,V,D,NORMAL,A
1986,1986-09-10,Fluminense,Sampaio Corrêa,0,0,E,E,NORMAL,A
1986,1986-09-10,Internacional,Bangu,1,1,E,E,NORMAL,A
1986,1986-09-10,Goiás,Grêmio,1,1,E,E,NORMAL,B
1986,1986-09-10,Tuna Luso,Bahia,0,3,D,V,NORMAL,C
1986,1986-09-10,Rio Branco-ES,Guarani,0,0,E,E,NORMAL,C
1986,1986-09-10,Piauí,Náutico,1,0,V,D,NORMAL,C
1986,1986-09-10,CSA,Portuguesa,4,0,V,D,NORMAL,D
1986,1986-09-10,Alecrim,Atlético Mineiro,1,2,D,V,NORMAL,D
1986,1986-09-10,Palmeiras,Vitória,2,2,E,E,NORMAL,D
1986,1986-09-10,Botafogo,Nacional-AM,0,0,E,E,NORMAL,D
