ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
1984,1984-01-28,Flamengo,Palmeiras,1,0,V,D,NORMAL,E
1984,1984-01-29,Vasco,São Paulo,2,3,D,V,NORMAL,A
1984,1984-01-29,Fortaleza,Tuna Luso,0,0,E,E,NORMAL,A
1984,1984-01-29,Bahia,Atlético Mineiro,2,0,V,D,NORMAL,B
1984,1984-01-29,Bangu,Treze,1,0,V,D,NORMAL,B
1984,1984-01-29,ABC,Confiança,3,1,V,D,NORMAL,C
1984,1984-01-29,Santos,Fluminense,1,1,E,E,NORMAL,C
1984,1984-01-29,Catuense,Santo André,0,1,D,V,NORMAL,D
1984,1984-01-29,Grêmio,Náutico,2,0,V,D,NORMAL,D
1984,1984-01-29,Brasília,Operário-MS,0,2,D,V,NORMAL,E
1984,1984-01-29,Cruzeiro,America-RJ,1,2,D,V,NORMAL,F
1984,1984-01-29,Athletico Paranaense,Rio Branco-ES,1,0,V,D,NORMAL,F
1984,1984-01-29,Anapolina,Operário-MT,0,0,E,E,NORMAL,G
1984,1984-01-29,Joinville,Internacional,0,0,E,E,NORMAL,G
1984,1984-01-29,Santa Cruz,Portuguesa,0,0,E,E,NORMAL,H
1984,1984-01-29,Auto Esporte-PI,Moto Club,4,2,V,D,NORMAL,H
1984,1984-01-31,Palmeiras,Goiás,3,1,V,D,NORMAL,E
1984,1984-02-01,Nacional-AM,Tuna Luso,1,1,E,E,NORMAL,A
1984,1984-02-01,Ferroviário,Fluminense,0,0,E,E,NORMAL,C
1984,1984-02-01,Santo André,Grêmio,1,0,V,D,NORMAL,D
1984,1984-02-01,Coritiba,Catuense,4,1,V,D,NORMAL,D
1984,1984-02-01,Brasil de Pelotas,Cruzeiro,1,0,V,D,NORMAL,F
1984,1984-02-01,America-RJ,Athletico Paranaense,1,0,V,D,NORMAL,F
1984,1984-02-01,Internacional,Anapolina,5,0,V,D,NORMAL,G
1984,1984-02-01,Portuguesa,Botafogo,0,1,D,V,NORMAL,H
1984,1984-02-01,Auto Esporte-PI,Santa Cruz,0,1,D,V,NORMAL,H
1984,1984-02-01,CRB,Bangu,0,0,E,E,NORMAL,B
1984,1984-02-02,Vasco,Fortaleza,1,0,V,D,NORMAL,A
1984,1984-02-02,Treze,Bahia,1,1,E,E,NORMAL,B
1984,1984-02-02,Confiança,Santos,0,2,D,V,NORMAL,C
1984,1984-02-02,Brasília,Flamengo,0,2,D,V,NORMAL,E
1984,1984-02-03,Corinthians,Operário-MT,0,0,E,E,NORMAL,G
1984,1984-02-04,Cruzeiro,Rio Branco-ES,1,3,D,V,NORMAL,F
1984,1984-02-05,São Paulo,Fortaleza,5,0,V,D,NORMAL,A
1984,1984-02-05,Nacional-AM,Vasco,0,3,D,V,NORMAL,A
1984,1984-02-05,Atlético Mineiro,Treze,4,1,V,D,NORMAL,B
1984,1984-02-05,CRB,Bahia,1,0,V,D,NORMAL,B
1984,1984-02-05,Ferroviário,Confiança,1,0,V,D,NORMAL,C
1984,1984-02-05,ABC,Santos,0,2,D,V,NORMAL,C
1984,1984-02-05,Náutico,Coritiba,3,2,V,D,NORMAL,D
1984,1984-02-05,Grêmio,Catuense,3,0,V,D,NORMAL,D
1984,1984-02-05,Goiás,Flamengo,0,0,E,E,NORMAL,E
1984,1984-02-05,Operário-MS,Palmeiras,1,1,E,E,NORMAL,E
1984,1984-02-05,America-RJ,Brasil de Pelotas,1,1,E,E,NORMAL,F
1984,1984-02-05,Corinthians,Anapolina,1,0,V,D,NORMAL,G
1984,1984-02-05,Operário-MT,Joinville,1,0,V,D,NORMAL,G
1984,1984-02-05,Moto Club,Portuguesa,0,1,D,V,NORMAL,H
1984,1984-02-05,Botafogo,Santa Cruz,0,1,D,V,NORMAL,H
1984,1984-02-08,Nacional-AM,São Paulo,1,1,E,E,NORMAL,A
1984,1984-02-08,Tuna Luso,Vasco,1,1,E,E,NORMAL,A
1984,1984-02-08,Bahia,Bangu,2,0,V,D,NORMAL,B
1984,1984-02-08,Fluminense,ABC,1,0,V,D,NORMAL,C
1984,1984-02-08,Santo André,Coritiba,1,0,V,D,NORMAL,D
1984,1984-02-08,Flamengo,Operário-MS,3,2,V,D,NORMAL,E
1984,1984-02-08,Goiás,Brasília,4,1,V,D,NORMAL,E
1984,1984-02-08,Rio Branco-ES,Brasil de Pelotas,1,0,V,D,NORMAL,F
1984,1984-02-08,Athletico Paranaense,Cruzeiro,3,2,V,D,NORMAL,F
1984,1984-02-08,Operário-MT,Internacional,2,2,E,E,NORMAL,G
1984,1984-02-08,Santa Cruz,Moto Club,3,1,V,D,NORMAL,H
1984,1984-02-09,Atlético Mineiro,CRB,4,0,V,D,NORMAL,B
1984,1984-02-09,Santos,Ferroviário,2,0,V,D,NORMAL,C
1984,1984-02-09,Catuense,Náutico,1,1,E,E,NORMAL,D
1984,1984-02-09,Joinville,Corinthians,2,1,V,D,NORMAL,G
1984,1984-02-09,Botafogo,Auto Esporte-PI,2,0,V,D,NORMAL,H
1984,1984-02-11,Fortaleza,Nacional-AM,3,2,V,D,NORMAL,A
1984,1984-02-11,Fluminense,Confiança,1,0,V,D,NORMAL,C
1984,1984-02-12,Tuna Luso,São Paulo,0,0,E,E,NORMAL,A
1984,1984-02-12,Treze,CRB,1,2,D,V,NORMAL,B
1984,1984-02-12,Ferroviário,ABC,0,3,D,V,NORMAL,C
1984,1984-02-12,Náutico,Santo André,2,1,V,D,NORMAL,D
1984,1984-02-12,Coritiba,Grêmio,1,3,D,V,NORMAL,D
1984,1984-02-12,Palmeiras,Brasília,4,0,V,D,NORMAL,E
1984,1984-02-12,Operário-MS,Goiás,2,0,V,D,NORMAL,E
1984,1984-02-12,Rio Branco-ES,America-RJ,2,1,V,D,NORMAL,F
1984,1984-02-12,Brasil de Pelotas,Athletico Paranaense,1,1,E,E,NORMAL,F
1984,1984-02-12,Anapolina,Joinville,1,0,V,D,NORMAL,G
1984,1984-02-12,Internacional,Corinthians,1,1,E,E,NORMAL,G
1984,1984-02-12,Moto Club,Botafogo,1,1,E,E,NORMAL,H
1984,1984-02-12,Portuguesa,Auto Esporte-PI,5,0,V,D,NORMAL,H
