ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
2022,2022-04-09,Fluminense,Santos,0,0,E,E,NORMAL,R1
2022,2022-04-09,Atlético Goianiense,Flamengo,1,1,E,E,NORMAL,R1
2022,2022-04-09,Palmeiras,Ceará,2,3,D,V,NORMAL,R1
2022,2022-04-10,Coritiba,Goiás,3,0,V,D,NORMAL,R1
2022,2022-04-10,Atlético Mineiro,Internacional,2,0,V,D,NORMAL,R1
2022,2022-04-10,Botafogo,Corinthians,1,3,D,V,NORMAL,R1
2022,2022-04-10,Fortaleza,Cuiabá,0,1,D,V,NORMAL,R1
2022,2022-04-10,São Paulo,Athletico Paranaense,4,0,V,D,NORMAL,R1
2022,2022-04-10,Avaí,América Mineiro,1,0,V,D,NORMAL,R1
2022,2022-04-11,Juventude,Red Bull Bragantino,2,2,E,E,NORMAL,R1
2022,2022-04-16,Goiás,Palmeiras,1,1,E,E,NORMAL,R2
2022,2022-04-16,América Mineiro,Juventude,4,1,V,D,NORMAL,R2
2022,2022-04-16,Corinthians,Avaí,3,0,V,D,NORMAL,R2
2022,2022-04-16,Cuiabá,Fluminense,0,1,D,V,NORMAL,R2
2022,2022-04-17,Santos,Coritiba,2,1,V,D,NORMAL,R2
2022,2022-04-17,Flamengo,São Paulo,3,1,V,D,NORMAL,R2
2022,2022-04-17,Red Bull Bragantino,Atlético Goianiense,4,0,V,D,NORMAL,R2
2022,2022-04-17,Internacional,Fortaleza,2,1,V,D,NORMAL,R2
2022,2022-04-17,Athletico Paranaense,Atlético Mineiro,0,1,D,V,NORMAL,R2
2022,2022-04-17,Ceará,Botafogo,1,3,D,V,NORMAL,R2
2022,2022-04-20,Flamengo,Palmeiras,0,0,E,E,NORMAL,R4
2022,2022-04-23,Red Bull Bragantino,São Paulo,1,1,E,E,NORMAL,R3
2022,2022-04-23,Athletico Paranaense,Flamengo,1,0,V,D,NORMAL,R3
2022,2022-04-23,Fluminense,Internacional,0,1,D,V,NORMAL,R3
2022,2022-04-23,Palmeiras,Corinthians,3,0,V,D,NORMAL,R3
2022,2022-04-23,Atlético Mineiro,Coritiba,2,2,E,E,NORMAL,R3
2022,2022-04-24,Atlético Goianiense,Botafogo,1,1,E,E,NORMAL,R3
2022,2022-04-24,Santos,América Mineiro,3,0,V,D,NORMAL,R3
2022,2022-04-24,Juventude,Cuiabá,0,1,D,V,NORMAL,R3
2022,2022-04-25,Avaí,Goiás,3,2,V,D,NORMAL,R3
2022,2022-04-30,América Mineiro,Athletico Paranaense,1,0,V,D,NORMAL,R4
2022,2022-04-30,Ceará,Red Bull Bragantino,0,1,D,V,NORMAL,R4
2022,2022-04-30,Goiás,Atlético Mineiro,2,2,E,E,NORMAL,R4
2022,2022-04-30,Cuiabá,Atlético Goianiense,1,1,E,E,NORMAL,R4
2022,2022-05-01,Botafogo,Juventude,1,1,E,E,NORMAL,R4
2022,2022-05-01,Corinthians,Fortaleza,1,0,V,D,NORMAL,R4
2022,2022-05-01,Coritiba,Fluminense,3,2,V,D,NORMAL,R4
2022,2022-05-01,Internacional,Avaí,0,0,E,E,NORMAL,R4
2022,2022-05-02,São Paulo,Santos,2,1,V,D,NORMAL,R4
2022,2022-05-07,Atlético Mineiro,América Mineiro,1,2,D,V,NORMAL,R5
2022,2022-05-07,Athletico Paranaense,Ceará,1,0,V,D,NORMAL,R5
2022,2022-05-08,Flamengo,Botafogo,0,1,D,V,NORMAL,R5
2022,2022-05-08,Palmeiras,Fluminense,1,1,E,E,NORMAL,R5
2022,2022-05-08,Atlético Goianiense,Goiás,0,1,D,V,NORMAL,R5
2022,2022-05-08,Red Bull Bragantino,Corinthians,0,1,D,V,NORMAL,R5
2022,2022-05-08,Santos,Cuiabá,4,1,V,D,NORMAL,R5
