ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
1985,1985-01-26,Fluminense,Santos,2,1,V,D,NORMAL,A e B
1985,1985-01-26,Ponte Preta,Villa Nova-MG,1,0,V,D,NORMAL,D
1985,1985-01-27,Corinthians,Vasco,2,2,E,E,NORMAL,A e B
1985,1985-01-27,Atlético Mineiro,Flamengo,1,1,E,E,NORMAL,A e B
1985,1985-01-27,Santa Cruz,Portuguesa,1,1,E,E,NORMAL,A e B
1985,1985-01-27,Guarani,Cruzeiro,0,0,E,E,NORMAL,A e B
1985,1985-01-27,Bahia,Palmeiras,1,0,V,D,NORMAL,A e B
1985,1985-01-27,Coritiba,São Paulo,3,1,V,D,NORMAL,A e B
1985,1985-01-27,Botafogo,Goiás,3,1,V,D,NORMAL,A e B
1985,1985-01-27,Grêmio,Náutico,1,0,V,D,NORMAL,A e B
1985,1985-01-27,America-RJ,Internacional,0,4,D,V,NORMAL,A e B
1985,1985-01-27,Botafogo-PB,Sampaio Corrêa,1,0,V,D,NORMAL,C
1985,1985-01-27,Sergipe,Nacional-AM,2,1,V,D,NORMAL,C
1985,1985-01-27,Sport,Flamengo-PI,1,0,V,D,NORMAL,C
1985,1985-01-27,ABC,Paysandu,1,1,E,E,NORMAL,C
1985,1985-01-27,Ceará,Remo,3,0,V,D,NORMAL,C
1985,1985-01-27,Joinville,Corumbaense,4,0,V,D,NORMAL,D
1985,1985-01-27,Bangu,Brasília,1,0,V,D,NORMAL,D
1985,1985-01-27,Leônico,Pinheiros-PR,0,0,E,E,NORMAL,D
1985,1985-01-27,Desportiva Ferroviária,Vila Nova,2,1,V,D,NORMAL,D
1985,1985-01-27,Brasil de Pelotas,Uberlândia,1,1,E,E,NORMAL,D
1985,1985-01-28,CSA,Mixto,0,1,D,V,NORMAL,C
1985,1985-01-30,Corinthians,Internacional,0,1,D,V,NORMAL,A e B
1985,1985-01-30,Fluminense,Portuguesa,2,0,V,D,NORMAL,A e B
1985,1985-01-30,Grêmio,Vasco,3,1,V,D,NORMAL,A e B
1985,1985-01-30,America-RJ,Náutico,1,1,E,E,NORMAL,A e B
1985,1985-01-30,Atlético Mineiro,Santos,4,0,V,D,NORMAL,A e B
1985,1985-01-30,Sergipe,Mixto,0,1,D,V,NORMAL,C
1985,1985-01-30,ABC,Remo,2,1,V,D,NORMAL,C
1985,1985-01-30,Sport,Sampaio Corrêa,4,1,V,D,NORMAL,C
1985,1985-01-30,Botafogo-PB,Flamengo-PI,1,0,V,D,NORMAL,C
1985,1985-01-30,Ceará,Paysandu,1,1,E,E,NORMAL,C
1985,1985-01-30,Ponte Preta,Leônico,3,0,V,D,NORMAL,D
1985,1985-01-30,Pinheiros-PR,Villa Nova-MG,1,0,V,D,NORMAL,D
1985,1985-01-30,Brasil de Pelotas,Corumbaense,1,0,V,D,NORMAL,D
1985,1985-01-30,Joinville,Uberlândia,2,0,V,D,NORMAL,D
1985,1985-01-30,Desportiva Ferroviária,Brasília,0,1,D,V,NORMAL,D
1985,1985-01-30,Bangu,Vila Nova,2,0,V,D,NORMAL,D
1985,1985-01-31,Guarani,São Paulo,3,2,V,D,NORMAL,A e B
1985,1985-01-31,Santa Cruz,Flamengo,1,4,D,V,NORMAL,A e B
1985,1985-01-31,Coritiba,Cruzeiro,2,1,V,D,NORMAL,A e B
1985,1985-01-31,Botafogo,Bahia,1,1,E,E,NORMAL,A e B
1985,1985-01-31,Palmeiras,Goiás,3,2,V,D,NORMAL,A e B
1985,1985-01-31,CSA,Nacional-AM,4,0,V,D,NORMAL,C
