ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
2012,2012-05-19,Sport,Flamengo,1,1,E,E,NORMAL,R1
2012,2012-05-19,Palmeiras,Portuguesa,1,1,E,E,NORMAL,R1
2012,2012-05-19,Figueirense,Náutico,2,1,V,D,NORMAL,R1
2012,2012-05-20,Botafogo,São Paulo,4,2,V,D,NORMAL,R1
2012,2012-05-20,Corinthians,Fluminense,0,1,D,V,NORMAL,R1
2012,2012-05-20,Internacional,Coritiba,2,0,V,D,NORMAL,R1
2012,2012-05-20,Ponte Preta,Atlético Mineiro,0,1,D,V,NORMAL,R1
2012,2012-05-20,Vasco,Grêmio,2,1,V,D,NORMAL,R1
2012,2012-05-20,Cruzeiro,Atlético Goianiense,0,0,E,E,NORMAL,R1
2012,2012-05-20,Bahia,Santos,0,0,E,E,NORMAL,R1
2012,2012-05-26,Flamengo,Internacional,3,3,E,E,NORMAL,R2
2012,2012-05-26,Portuguesa,Vasco,0,1,D,V,NORMAL,R2
2012,2012-05-26,Atlético Goianiense,Ponte Preta,1,1,E,E,NORMAL,R2
2012,2012-05-26,Náutico,Cruzeiro,0,0,E,E,NORMAL,R2
2012,2012-05-27,Santos,Sport,0,0,E,E,NORMAL,R2
2012,2012-05-27,São Paulo,Bahia,1,0,V,D,NORMAL,R2
2012,2012-05-27,Atlético Mineiro,Corinthians,1,0,V,D,NORMAL,R2
2012,2012-05-27,Coritiba,Botafogo,2,3,D,V,NORMAL,R2
2012,2012-05-27,Fluminense,Figueirense,2,2,E,E,NORMAL,R2
2012,2012-05-27,Grêmio,Palmeiras,1,0,V,D,NORMAL,R2
2012,2012-06-06,Sport,Palmeiras,2,1,V,D,NORMAL,R3
2012,2012-06-06,Atlético Goianiense,Grêmio,0,1,D,V,NORMAL,R3
2012,2012-06-06,Vasco,Náutico,4,2,V,D,NORMAL,R3
2012,2012-06-06,Atlético Mineiro,Bahia,1,1,E,E,NORMAL,R3
2012,2012-06-06,Coritiba,Portuguesa,2,0,V,D,NORMAL,R3
2012,2012-06-06,Santos,Fluminense,1,1,E,E,NORMAL,R3
2012,2012-06-06,Internacional,São Paulo,1,0,V,D,NORMAL,R3
2012,2012-06-06,Ponte Preta,Flamengo,2,2,E,E,NORMAL,R3
2012,2012-06-07,Botafogo,Cruzeiro,2,3,D,V,NORMAL,R3
2012,2012-06-07,Corinthians,Figueirense,1,1,E,E,NORMAL,R3
2012,2012-06-09,Flamengo,Coritiba,3,1,V,D,NORMAL,R4
2012,2012-06-09,Palmeiras,Atlético Mineiro,0,1,D,V,NORMAL,R4
2012,2012-06-10,Portuguesa,Atlético Goianiense,2,0,V,D,NORMAL,R4
2012,2012-06-10,Fluminense,Internacional,0,0,E,E,NORMAL,R4
2012,2012-06-10,Grêmio,Corinthians,2,0,V,D,NORMAL,R4
2012,2012-06-10,Bahia,Vasco,1,2,D,V,NORMAL,R4
2012,2012-06-10,São Paulo,Santos,1,0,V,D,NORMAL,R4
2012,2012-06-10,Cruzeiro,Sport,1,0,V,D,NORMAL,R4
2012,2012-06-10,Figueirense,Ponte Preta,0,0,E,E,NORMAL,R4
2012,2012-06-10,Náutico,Botafogo,3,2,V,D,NORMAL,R4
2012,2012-06-16,Internacional,Botafogo,1,2,D,V,NORMAL,R5
2012,2012-06-16,Cruzeiro,Figueirense,1,0,V,D,NORMAL,R5
