ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
1972,1972-09-09,Botafogo,Santos,1,1,E,E,NORMAL,1F
1972,1972-09-09,Vitória,Remo,0,0,E,E,NORMAL,1F
1972,1972-09-09,Cruzeiro,América Mineiro,0,0,E,E,NORMAL,1F
1972,1972-09-10,Sergipe,Ceará,1,3,D,V,NORMAL,1F
1972,1972-09-10,ABC,CRB,0,0,E,E,NORMAL,1F
1972,1972-09-10,Coritiba,Palmeiras,1,0,V,D,NORMAL,1F
1972,1972-09-10,Náutico,Santa Cruz,0,0,E,E,NORMAL,1F
1972,1972-09-10,Atlético Mineiro,Vasco,0,1,D,V,NORMAL,1F
1972,1972-09-10,Grêmio,São Paulo,2,0,V,D,NORMAL,1F
1972,1972-09-10,Corinthians,Fluminense,1,1,E,E,NORMAL,1F
1972,1972-09-10,Bahia,Nacional-AM,1,0,V,D,NORMAL,1F
1972,1972-09-10,Flamengo,America-RJ,1,1,E,E,NORMAL,1F
1972,1972-09-13,ABC,São Paulo,0,3,D,V,NORMAL,1F
1972,1972-09-13,Náutico,Cruzeiro,1,2,D,V,NORMAL,1F
1972,1972-09-13,Coritiba,Botafogo,0,0,E,E,NORMAL,1F
1972,1972-09-13,Grêmio,Atlético Mineiro,1,0,V,D,NORMAL,1F
1972,1972-09-13,CRB,Fluminense,0,2,D,V,NORMAL,1F
1972,1972-09-13,Ceará,Internacional,3,1,V,D,NORMAL,1F
1972,1972-09-13,Sergipe,Santos,0,1,D,V,NORMAL,1F
1972,1972-09-13,América Mineiro,Corinthians,0,0,E,E,NORMAL,1F
1972,1972-09-13,Nacional-AM,Flamengo,0,0,E,E,NORMAL,1F
1972,1972-09-13,Bahia,America-RJ,0,0,E,E,NORMAL,1F
1972,1972-09-13,Remo,Vasco,0,0,E,E,NORMAL,1F
1972,1972-09-13,Portuguesa,Santa Cruz,0,1,D,V,NORMAL,1F
1972,1972-09-14,Vitória,Palmeiras,0,3,D,V,NORMAL,1F
1972,1972-09-16,Náutico,Fluminense,0,1,D,V,NORMAL,1F
1972,1972-09-17,Corinthians,Atlético Mineiro,1,1,E,E,NORMAL,1F
1972,1972-09-17,Sergipe,Palmeiras,1,1,E,E,NORMAL,1F
1972,1972-09-17,Vitória,Santos,1,0,V,D,NORMAL,1F
1972,1972-09-17,América Mineiro,Portuguesa,2,2,E,E,NORMAL,1F
1972,1972-09-17,CRB,Cruzeiro,1,4,D,V,NORMAL,1F
1972,1972-09-17,Santa Cruz,America-RJ,1,1,E,E,NORMAL,1F
1972,1972-09-17,Botafogo,Grêmio,1,2,D,V,NORMAL,1F
1972,1972-09-17,Coritiba,Bahia,1,0,V,D,NORMAL,1F
1972,1972-09-17,Ceará,São Paulo,1,1,E,E,NORMAL,1F
1972,1972-09-17,ABC,Internacional,1,2,D,V,NORMAL,1F
1972,1972-09-17,Remo,Flamengo,1,0,V,D,NORMAL,1F
1972,1972-09-17,Nacional-AM,Vasco,1,3,D,V,NORMAL,1F
1972,1972-09-20,Vasco,America-RJ,3,0,V,D,NORMAL,1F
1972,1972-09-20,Ceará,Vitória,0,0,E,E,NORMAL,1F
1972,1972-09-20,Internacional,Grêmio,1,0,V,D,NORMAL,1F
1972,1972-09-20,Coritiba,Santos,0,0,E,E,NORMAL,1F
1972,1972-09-20,Palmeiras,Botafogo,2,2,E,E,NORMAL,1F
1972,1972-09-20,CRB,Náutico,0,0,E,E,NORMAL,1F
1972,1972-09-20,Santa Cruz,Sergipe,0,0,E,E,NORMAL,1F
1972,1972-09-20,ABC,Nacional-AM,3,3,E,E,NORMAL,1F
1972,1972-09-20,Cruzeiro,Corinthians,0,1,D,V,NORMAL,1F
1972,1972-09-20,Bahia,Remo,1,1,E,E,NORMAL,1F
1972,1972-09-21,São Paulo,Portuguesa,1,1,E,E,NORMAL,1F
1972,1972-09-21,América Mineiro,Fluminense,0,0,E,E,NORMAL,1F
1972,1972-09-21,Flamengo,Atlético Mineiro,1,0,V,D,NORMAL,1F
1972,1972-09-23,Vasco,Internacional,1,2,D,V,NORMAL,1F
1972,1972-09-23,Palmeiras,Santa Cruz,3,0,V,D,NORMAL,1F
1972,1972-09-24,São Paulo,Flamengo,0,0,E,E,NORMAL,1F
1972,1972-09-24,Cruzeiro,Bahia,1,0,V,D,NORMAL,1F
1972,1972-09-24,Nacional-AM,Corinthians,2,0,V,D,NORMAL,1F
1972,1972-09-24,Vitória,América Mineiro,0,0,E,E,NORMAL,1F
1972,1972-09-24,Coritiba,Sergipe,2,0,V,D,NORMAL,1F
1972,1972-09-24,CRB,Portuguesa,0,0,E,E,NORMAL,1F
1972,1972-09-24,Ceará,Grêmio,0,0,E,E,NORMAL,1F
1972,1972-09-24,Fluminense,Santos,2,1,V,D,NORMAL,1F
