ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
2010,2010-05-08,Botafogo,Santos,3,3,E,E,NORMAL,R1
2010,2010-05-08,Atlético Goianiense,Grêmio,0,0,E,E,NORMAL,R1
2010,2010-05-08,Palmeiras,Vitória,1,0,V,D,NORMAL,R1
2010,2010-05-09,Flamengo,São Paulo,1,1,E,E,NORMAL,R1
2010,2010-05-09,Atlético Mineiro,Vasco,2,1,V,D,NORMAL,R1
2010,2010-05-09,Internacional,Cruzeiro,1,2,D,V,NORMAL,R1
2010,2010-05-09,Corinthians,Athletico Paranaense,2,1,V,D,NORMAL,R1
2010,2010-05-09,Ceará,Fluminense,1,0,V,D,NORMAL,R1
2010,2010-05-09,Guarani,Goiás,1,0,V,D,NORMAL,R1
2010,2010-05-09,Avaí,Grêmio Barueri,6,1,V,D,NORMAL,R1
2010,2010-05-15,Fluminense,Atlético Goianiense,1,0,V,D,NORMAL,R2
2010,2010-05-15,Grêmio Barueri,Atlético Mineiro,4,0,V,D,NORMAL,R2
2010,2010-05-15,Vitória,Flamengo,1,1,E,E,NORMAL,R2
2010,2010-05-16,São Paulo,Botafogo,1,2,D,V,NORMAL,R2
2010,2010-05-16,Grêmio,Corinthians,1,2,D,V,NORMAL,R2
2010,2010-05-16,Goiás,Internacional,2,3,D,V,NORMAL,R2
2010,2010-05-16,Santos,Ceará,1,1,E,E,NORMAL,R2
2010,2010-05-16,Vasco,Palmeiras,0,0,E,E,NORMAL,R2
2010,2010-05-16,Cruzeiro,Avaí,2,2,E,E,NORMAL,R2
2010,2010-05-16,Athletico Paranaense,Guarani,2,2,E,E,NORMAL,R2
2010,2010-05-22,Botafogo,Goiás,3,0,V,D,NORMAL,R3
2010,2010-05-22,Atlético Goianiense,Santos,1,2,D,V,NORMAL,R3
2010,2010-05-22,Palmeiras,Grêmio,4,2,V,D,NORMAL,R3
2010,2010-05-23,Corinthians,Fluminense,1,0,V,D,NORMAL,R3
2010,2010-05-23,Atlético Mineiro,Athletico Paranaense,3,1,V,D,NORMAL,R3
2010,2010-05-23,Internacional,São Paulo,0,2,D,V,NORMAL,R3
2010,2010-05-23,Ceará,Vitória,1,0,V,D,NORMAL,R3
2010,2010-05-23,Avaí,Vasco,2,0,V,D,NORMAL,R3
2010,2010-05-23,Flamengo,Grêmio Barueri,3,1,V,D,NORMAL,R3
2010,2010-05-23,Guarani,Cruzeiro,2,2,E,E,NORMAL,R3
2010,2010-05-26,Vitória,Atlético Mineiro,4,3,V,D,NORMAL,R4
2010,2010-05-26,Grêmio,Avaí,3,0,V,D,NORMAL,R4
2010,2010-05-26,Fluminense,Flamengo,2,1,V,D,NORMAL,R4
2010,2010-05-26,São Paulo,Palmeiras,1,0,V,D,NORMAL,R4
2010,2010-05-26,Grêmio Barueri,Corinthians,2,2,E,E,NORMAL,R4
2010,2010-05-26,Cruzeiro,Botafogo,1,0,V,D,NORMAL,R4
2010,2010-05-26,Santos,Guarani,3,1,V,D,NORMAL,R4
2010,2010-05-27,Vasco,Internacional,3,2,V,D,NORMAL,R4
2010,2010-05-27,Athletico Paranaense,Atlético Goianiense,2,1,V,D,NORMAL,R4
2010,2010-05-27,Goiás,Ceará,0,0,E,E,NORMAL,R4
2010,2010-05-29,Flamengo,Grêmio,1,1,E,E,NORMAL,R5
2010,2010-05-29,Palmeiras,Grêmio Barueri,0,0,E,E,NORMAL,R5
2010,2010-05-29,Avaí,Vitória,0,0,E,E,NORMAL,R5
2010,2010-05-30,Corinthians,Santos,4,2,V,D,NORMAL,R5
2010,2010-05-30,Guarani,São Paulo,0,0,E,E,NORMAL,R5
2010,2010-05-30,Atlético Mineiro,Fluminense,1,3,D,V,NORMAL,R5
2010,2010-05-30,Internacional,Athletico Paranaense,4,1,V,D,NORMAL,R5
2010,2010-05-30,Ceará,Cruzeiro,1,0,V,D,NORMAL,R5
2010,2010-05-30,Atlético Goianiense,Goiás,1,3,D,V,NORMAL,R5
2010,2010-05-30,Botafogo,Vasco,1,1,E,E,NORMAL,R5
2010,2010-06-02,Athletico Paranaense,Botafogo,3,2,V,D,NORMAL,R6
2010,2010-06-02,Fluminense,Vitória,2,1,V,D,NORMAL,R6
2010,2010-06-02,Grêmio Barueri,Atlético Goianiense,1,0,V,D,NORMAL,R6
2010,2010-06-02,Ceará,Avaí,2,0,V,D,NORMAL,R6
2010,2010-06-02,Palmeiras,Flamengo,0,1,D,V,NORMAL,R6
2010,2010-06-02,Goiás,São Paulo,2,1,V,D,NORMAL,R6
2010,2010-06-02,Cruzeiro,Santos,0,0,E,E,NORMAL,R6
2010,2010-06-03,Grêmio,Atlético Mineiro,2,1,V,D,NORMAL,R6
2010,2010-06-03,Vasco,Guarani,0,1,D,V,NORMAL,R6
2010,2010-06-03,Corinthians,Internacional,2,0,V,D,NORMAL,R6
2010,2010-06-05,Avaí,Fluminense,0,3,D,V,NORMAL,R7
2010,2010-06-05,Flamengo,Goiás,1,2,D,V,NORMAL,R7
2010,2010-06-05,Vitória,Athletico Paranaense,1,0,V,D,NORMAL,R7
2010,2010-06-06,São Paulo,Grêmio,3,1,V,D,NORMAL,R7
2010,2010-06-06,Santos,Vasco,4,0,V,D,NORMAL,R7
2010,2010-06-06,Botafogo,Corinthians,2,2,E,E,NORMAL,R7
2010,2010-06-06,Atlético Mineiro,Ceará,0,1,D,V,NORMAL,R7
2010,2010-06-06,Internacional,Palmeiras,1,1,E,E,NORMAL,R7
2010,2010-06-06,Guarani,Grêmio Barueri,1,0,V,D,NORMAL,R7
2010,2010-06-06,Atlético Goianiense,Cruzeiro,2,1,V,D,NORMAL,R7
2010,2010-07-14,Grêmio,Vitória,1,1,E,E,NORMAL,R8
2010,2010-07-14,Athletico Paranaense,Cruzeiro,0,2,D,V,NORMAL,R8
2010,2010-07-14,São Paulo,Avaí,1,2,D,V,NORMAL,R8
2010,2010-07-14,Flamengo,Botafogo,1,0,V,D,NORMAL,R8
2010,2010-07-14,Guarani,Internacional,0,3,D,V,NORMAL,R8
2010,2010-07-14,Goiás,Vasco,0,0,E,E,NORMAL,R8
2010,2010-07-14,Ceará,Corinthians,0,0,E,E,NORMAL,R8
2010,2010-07-15,Palmeiras,Santos,2,1,V,D,NORMAL,R8
2010,2010-07-15,Atlético Mineiro,Atlético Goianiense,3,2,V,D,NORMAL,R8
2010,2010-07-15,Fluminense,Grêmio Barueri,1,1,E,E,NORMAL,R8
2010,2010-07-17,Vitória,São Paulo,3,2,V,D,NORMAL,R9
2010,2010-07-17,Vasco,Athletico Paranaense,3,1,V,D,NORMAL,R9
2010,2010-07-18,Corinthians,Atlético Mineiro,1,0,V,D,NORMAL,R9
2010,2010-07-18,Atlético Goianiense,Flamengo,0,1,D,V,NORMAL,R9
2010,2010-07-18,Avaí,Palmeiras,4,2,V,D,NORMAL,R9
2010,2010-07-18,Internacional,Ceará,2,1,V,D,NORMAL,R9
