ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
1976,1976-08-29,Coritiba,São Paulo,0,2,D,V,NORMAL,B
1976,1976-08-29,Londrina,Athletico Paranaense,0,3,D,V,NORMAL,B
1976,1976-08-29,Confiança,Portuguesa,2,1,V,D,NORMAL,B
1976,1976-08-29,Rio Negro-AM,Guarani,0,3,D,V,NORMAL,C
1976,1976-08-29,Remo,Ceará,2,0,V,D,NORMAL,C
1976,1976-08-29,Corinthians,Fortaleza,2,1,V,D,NORMAL,C
1976,1976-08-29,América Mineiro,Goiânia,6,0,V,D,NORMAL,D
1976,1976-08-29,Mixto,Goiás,1,1,E,E,NORMAL,D
1976,1976-08-29,Fluminense de Feira,CSA,0,0,E,E,NORMAL,E
1976,1976-08-29,Treze,CRB,0,2,D,V,NORMAL,E
1976,1976-08-29,Botafogo-PB,Vitória,1,0,V,D,NORMAL,E
1976,1976-08-29,América-RN,Santa Cruz,0,0,E,E,NORMAL,F
1976,1976-08-29,Sampaio Corrêa,Flamengo-PI,0,0,E,E,NORMAL,F
1976,1976-08-29,Sport,ABC,1,0,V,D,NORMAL,F
1976,1976-09-01,Internacional,Figueirense,6,0,V,D,NORMAL,A
1976,1976-09-01,Santos,Caxias,2,1,V,D,NORMAL,A
1976,1976-09-01,Rio Branco-ES,Grêmio,1,4,D,V,NORMAL,A
1976,1976-09-01,Londrina,São Paulo,0,0,E,E,NORMAL,B
1976,1976-09-01,Uberaba,Athletico Paranaense,0,0,E,E,NORMAL,B
1976,1976-09-01,Ponte Preta,Corinthians,1,1,E,E,NORMAL,C
1976,1976-09-01,Remo,Guarani,0,0,E,E,NORMAL,C
1976,1976-09-01,Rio Negro-AM,Ceará,1,1,E,E,NORMAL,C
1976,1976-09-01,Vasco,América Mineiro,1,0,V,D,NORMAL,D
1976,1976-09-01,Mixto,Operário-MS,1,1,E,E,NORMAL,D
1976,1976-09-01,Goiânia,Atlético Mineiro,1,1,E,E,NORMAL,D
1976,1976-09-01,Americano,Goiás,1,2,D,V,NORMAL,D
1976,1976-09-01,Fluminense de Feira,Bahia,0,2,D,V,NORMAL,E
1976,1976-09-01,Botafogo-PB,Botafogo,0,0,E,E,NORMAL,E
1976,1976-09-01,Treze,Vitória,0,2,D,V,NORMAL,E
1976,1976-09-01,Fluminense,CSA,1,1,E,E,NORMAL,E
1976,1976-09-01,Flamengo,ABC,2,0,V,D,NORMAL,F
1976,1976-09-01,Sampaio Corrêa,Santa Cruz,0,2,D,V,NORMAL,F
1976,1976-09-01,Náutico,Flamengo-PI,3,0,V,D,NORMAL,F
1976,1976-09-01,Volta Redonda,América-RN,1,1,E,E,NORMAL,F
1976,1976-09-02,Paysandu,Nacional-AM,3,0,V,D,NORMAL,C
1976,1976-09-04,Grêmio,Caxias,1,0,V,D,NORMAL,A
1976,1976-09-04,Desportiva Ferroviária,Palmeiras,0,1,D,V,NORMAL,A
1976,1976-09-04,Figueirense,Santos,1,4,D,V,NORMAL,A
1976,1976-09-04,São Paulo,Portuguesa,0,0,E,E,NORMAL,B
1976,1976-09-04,Cruzeiro,Botafogo-SP,0,0,E,E,NORMAL,B
1976,1976-09-04,Ceará,Guarani,0,0,E,E,NORMAL,C
1976,1976-09-04,Fortaleza,Remo,1,0,V,D,NORMAL,C
1976,1976-09-04,Vasco,Goiás,1,0,V,D,NORMAL,D
1976,1976-09-04,Vitória,CSA,3,1,V,D,NORMAL,E
1976,1976-09-04,Treze,Botafogo,2,4,D,V,NORMAL,E
1976,1976-09-04,Sport,Santa Cruz,1,0,V,D,NORMAL,F
1976,1976-09-04,Flamengo-PI,Flamengo,2,3,D,V,NORMAL,F
1976,1976-09-04,América-RN,Náutico,1,0,V,D,NORMAL,F
1976,1976-09-04,Volta Redonda,ABC,0,0,E,E,NORMAL,F
1976,1976-09-05,Confiança,Londrina,1,0,V,D,NORMAL,B
1976,1976-09-05,Americano,Mixto,3,2,V,D,NORMAL,D
1976,1976-09-05,Operário-MS,America-RJ,1,1,E,E,NORMAL,D
1976,1976-09-05,Atlético Mineiro,América Mineiro,1,0,V,D,NORMAL,D
1976,1976-09-07,Palmeiras,Santos,0,1,D,V,NORMAL,A
1976,1976-09-07,Internacional,Grêmio,3,1,V,D,NORMAL,A
