ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
2024,2024-04-13,Internacional,Bahia,2,1,V,D,NORMAL,R1
2024,2024-04-13,Criciúma,Juventude,1,1,E,E,NORMAL,R1
2024,2024-04-13,Fluminense,Red Bull Bragantino,2,2,E,E,NORMAL,R1
2024,2024-04-13,São Paulo,Fortaleza,1,2,D,V,NORMAL,R1
2024,2024-04-14,Vasco,Grêmio,2,1,V,D,NORMAL,R1
2024,2024-04-14,Corinthians,Atlético Mineiro,0,0,E,E,NORMAL,R1
2024,2024-04-14,Athletico Paranaense,Cuiabá,4,0,V,D,NORMAL,R1
2024,2024-04-14,Atlético Goianiense,Flamengo,1,2,D,V,NORMAL,R1
2024,2024-04-14,Cruzeiro,Botafogo,3,2,V,D,NORMAL,R1
2024,2024-04-14,Vitória,Palmeiras,0,1,D,V,NORMAL,R1
2024,2024-04-16,Bahia,Fluminense,2,1,V,D,NORMAL,R2
2024,2024-04-17,Grêmio,Athletico Paranaense,2,0,V,D,NORMAL,R2
2024,2024-04-17,Red Bull Bragantino,Vasco,2,1,V,D,NORMAL,R2
2024,2024-04-17,Atlético Mineiro,Criciúma,1,1,E,E,NORMAL,R2
2024,2024-04-17,Palmeiras,Internacional,0,1,D,V,NORMAL,R2
2024,2024-04-17,Fortaleza,Cruzeiro,1,1,E,E,NORMAL,R2
2024,2024-04-17,Juventude,Corinthians,2,0,V,D,NORMAL,R2
2024,2024-04-17,Flamengo,São Paulo,2,1,V,D,NORMAL,R2
2024,2024-04-18,Botafogo,Atlético Goianiense,1,0,V,D,NORMAL,R2
2024,2024-04-20,Fluminense,Vasco,2,1,V,D,NORMAL,R3
2024,2024-04-20,Grêmio,Cuiabá,1,0,V,D,NORMAL,R3
2024,2024-04-20,Red Bull Bragantino,Corinthians,1,0,V,D,NORMAL,R3
2024,2024-04-20,Atlético Mineiro,Cruzeiro,3,0,V,D,NORMAL,R3
2024,2024-04-21,Vitória,Bahia,2,2,E,E,NORMAL,R3
2024,2024-04-21,Palmeiras,Flamengo,0,0,E,E,NORMAL,R3
2024,2024-04-21,Athletico Paranaense,Internacional,1,0,V,D,NORMAL,R3
2024,2024-04-21,Botafogo,Juventude,5,1,V,D,NORMAL,R3
2024,2024-04-21,Atlético Goianiense,São Paulo,0,3,D,V,NORMAL,R3
2024,2024-04-27,Vasco,Criciúma,0,4,D,V,NORMAL,R4
2024,2024-04-27,Cuiabá,Atlético Mineiro,0,3,D,V,NORMAL,R4
2024,2024-04-27,Bahia,Grêmio,1,0,V,D,NORMAL,R4
2024,2024-04-28,Flamengo,Botafogo,0,2,D,V,NORMAL,R4
