ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
1982,1982-01-16,São Paulo,Treze,5,0,V,D,NORMAL,C
1982,1982-01-17,Santos,Vasco,1,0,V,D,NORMAL,A
1982,1982-01-17,Moto Club,Paysandu,0,0,E,E,NORMAL,A
1982,1982-01-17,Botafogo,Guarani,1,2,D,V,NORMAL,B
1982,1982-01-17,América-RN,Ceará,1,2,D,V,NORMAL,B
1982,1982-01-17,Ferroviário,Náutico,1,2,D,V,NORMAL,C
1982,1982-01-17,Itabaiana,Inter de Limeira,0,1,D,V,NORMAL,D
1982,1982-01-17,CSA,Sport,1,2,D,V,NORMAL,D
1982,1982-01-17,Bahia,Mixto,3,2,V,D,NORMAL,E
1982,1982-01-17,Bangu,Cruzeiro,3,0,V,D,NORMAL,E
1982,1982-01-17,Desportiva Ferroviária,Atlético Mineiro,0,2,D,V,NORMAL,F
1982,1982-01-17,São José,Grêmio,1,0,V,D,NORMAL,F
1982,1982-01-17,Ponte Preta,Goiás,1,0,V,D,NORMAL,G
1982,1982-01-17,Internacional,Grêmio Maringá,3,0,V,D,NORMAL,G
1982,1982-01-17,Londrina,Joinville,3,0,V,D,NORMAL,H
1982,1982-01-17,Anapolina,XV de Jaú,1,1,E,E,NORMAL,H
1982,1982-01-20,Santos,Moto Club,4,1,V,D,NORMAL,A
1982,1982-01-20,Paysandu,Nacional-AM,1,1,E,E,NORMAL,A
1982,1982-01-20,Guarani,América-RN,4,2,V,D,NORMAL,B
1982,1982-01-20,Ceará,River-PI,3,1,V,D,NORMAL,B
1982,1982-01-20,Flamengo,São Paulo,3,2,V,D,NORMAL,C
1982,1982-01-20,Treze,Náutico,1,1,E,E,NORMAL,C
1982,1982-01-20,Sport,Itabaiana,4,0,V,D,NORMAL,D
1982,1982-01-20,Inter de Limeira,Fluminense,2,2,E,E,NORMAL,D
1982,1982-01-20,Bangu,Bahia,0,0,E,E,NORMAL,E
1982,1982-01-20,Mixto,Operário-MS,1,2,D,V,NORMAL,E
1982,1982-01-20,Grêmio,Desportiva Ferroviária,2,0,V,D,NORMAL,F
1982,1982-01-20,Atlético Mineiro,Vitória,1,0,V,D,NORMAL,F
1982,1982-01-20,Goiás,Taguatinga,3,0,V,D,NORMAL,G
1982,1982-01-20,Grêmio Maringá,Ponte Preta,0,0,E,E,NORMAL,G
1982,1982-01-20,Joinville,Inter SM,0,3,D,V,NORMAL,H
1982,1982-01-20,XV de Jaú,Londrina,3,0,V,D,NORMAL,H
1982,1982-01-24,Vasco,Moto Club,7,0,V,D,NORMAL,A
1982,1982-01-24,Nacional-AM,Santos,2,2,E,E,NORMAL,A
1982,1982-01-24,River-PI,Guarani,1,3,D,V,NORMAL,B
1982,1982-01-24,Botafogo,América-RN,2,0,V,D,NORMAL,B
1982,1982-01-24,Náutico,Flamengo,3,4,D,V,NORMAL,C
1982,1982-01-24,Ferroviário,Treze,0,2,D,V,NORMAL,C
1982,1982-01-24,Fluminense,Sport,1,2,D,V,NORMAL,D
1982,1982-01-24,CSA,Itabaiana,2,0,V,D,NORMAL,D
1982,1982-01-24,Cruzeiro,Bahia,2,0,V,D,NORMAL,E
1982,1982-01-24,Operário-MS,Bangu,2,3,D,V,NORMAL,E
1982,1982-01-24,Vitória,Grêmio,0,2,D,V,NORMAL,F
1982,1982-01-24,São José,Desportiva Ferroviária,2,1,V,D,NORMAL,F
1982,1982-01-24,Taguatinga,Grêmio Maringá,1,2,D,V,NORMAL,G
1982,1982-01-24,Internacional,Ponte Preta,1,1,E,E,NORMAL,G
1982,1982-01-24,Anapolina,Londrina,3,1,V,D,NORMAL,H
1982,1982-01-24,Inter SM,XV de Jaú,2,1,V,D,NORMAL,H
1982,1982-01-28,Nacional-AM,Vasco,0,1,D,V,NORMAL,A
1982,1982-01-28,Paysandu,Santos,0,0,E,E,NORMAL,A
1982,1982-01-28,Ceará,Guarani,1,1,E,E,NORMAL,B
