ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
2025,2025-03-29,São Paulo,Sport,0,0,E,E,NORMAL,R1
2025,2025-03-29,Cruzeiro,Mirassol,2,1,V,D,NORMAL,R1
2025,2025-03-29,Grêmio,Atlético Mineiro,2,1,V,D,NORMAL,R1
2025,2025-03-29,Fortaleza,Fluminense,2,0,V,D,NORMAL,R1
2025,2025-03-29,Juventude,Vitória,2,0,V,D,NORMAL,R1
2025,2025-03-29,Flamengo,Internacional,1,1,E,E,NORMAL,R1
2025,2025-03-30,Palmeiras,Botafogo,0,0,E,E,NORMAL,R1
2025,2025-03-30,Vasco,Santos,2,1,V,D,NORMAL,R1
2025,2025-03-30,Bahia,Corinthians,1,1,E,E,NORMAL,R1
2025,2025-03-31,Red Bull Bragantino,Ceará,2,2,E,E,NORMAL,R1
2025,2025-04-05,Corinthians,Vasco,3,0,V,D,NORMAL,R2
2025,2025-04-05,Ceará,Grêmio,2,0,V,D,NORMAL,R2
2025,2025-04-05,Botafogo,Juventude,2,0,V,D,NORMAL,R2
2025,2025-04-06,Fluminense,Red Bull Bragantino,2,1,V,D,NORMAL,R2
2025,2025-04-06,Atlético Mineiro,São Paulo,0,0,E,E,NORMAL,R2
2025,2025-04-06,Mirassol,Fortaleza,1,1,E,E,NORMAL,R2
2025,2025-04-06,Internacional,Cruzeiro,3,0,V,D,NORMAL,R2
2025,2025-04-06,Vitória,Flamengo,1,2,D,V,NORMAL,R2
2025,2025-04-06,Sport,Palmeiras,1,2,D,V,NORMAL,R2
2025,2025-04-06,Santos,Bahia,2,2,E,E,NORMAL,R2
2025,2025-04-12,Red Bull Bragantino,Botafogo,1,0,V,D,NORMAL,R3
2025,2025-04-12,Juventude,Ceará,2,1,V,D,NORMAL,R3
2025,2025-04-12,Palmeiras,Corinthians,2,0,V,D,NORMAL,R3
2025,2025-04-12,Vasco,Sport,3,1,V,D,NORMAL,R3
2025,2025-04-13,Bahia,Mirassol,1,1,E,E,NORMAL,R3
2025,2025-04-13,São Paulo,Cruzeiro,1,1,E,E,NORMAL,R3
2025,2025-04-13,Grêmio,Flamengo,0,2,D,V,NORMAL,R3
2025,2025-04-13,Fluminense,Santos,1,0,V,D,NORMAL,R3
2025,2025-04-13,Fortaleza,Internacional,0,0,E,E,NORMAL,R3
2025,2025-04-13,Atlético Mineiro,Vitória,2,2,E,E,NORMAL,R3
