ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
1971,1971-08-07,Santa Cruz,Corinthians,1,4,D,V,NORMAL,1R
1971,1971-08-07,Internacional,Fluminense,0,0,E,E,NORMAL,1R
1971,1971-08-07,Palmeiras,Portuguesa,1,0,V,D,NORMAL,1R
1971,1971-08-07,Ceará,Vasco,0,0,E,E,NORMAL,1R
1971,1971-08-07,Coritiba,Cruzeiro,0,2,D,V,NORMAL,1R
1971,1971-08-07,São Paulo,Grêmio,0,3,D,V,NORMAL,1R
1971,1971-08-07,Sport,Flamengo,1,0,V,D,NORMAL,1R
1971,1971-08-07,Bahia,Santos,0,0,E,E,NORMAL,1R
1971,1971-08-07,Atlético Mineiro,América Mineiro,1,1,E,E,NORMAL,1R
1971,1971-08-07,Botafogo,America-RJ,0,0,E,E,NORMAL,1R
1971,1971-08-11,Ceará,Corinthians,0,1,D,V,NORMAL,1R
1971,1971-08-11,Cruzeiro,Portuguesa,2,1,V,D,NORMAL,1R
1971,1971-08-11,Bahia,Flamengo,1,1,E,E,NORMAL,1R
1971,1971-08-11,America-RJ,Grêmio,0,2,D,V,NORMAL,1R
1971,1971-08-11,Sport,Santos,0,2,D,V,NORMAL,1R
1971,1971-08-12,Santa Cruz,Vasco,1,0,V,D,NORMAL,1R
1971,1971-08-14,Santos,São Paulo,3,1,V,D,NORMAL,1R
1971,1971-08-14,Flamengo,Botafogo,1,1,E,E,NORMAL,1R
1971,1971-08-14,América Mineiro,America-RJ,1,1,E,E,NORMAL,1R
1971,1971-08-14,Grêmio,Atlético Mineiro,1,1,E,E,NORMAL,1R
1971,1971-08-15,Coritiba,Portuguesa,2,1,V,D,NORMAL,1R
1971,1971-08-15,Corinthians,Palmeiras,0,0,E,E,NORMAL,1R
1971,1971-08-15,Fluminense,Vasco,0,1,D,V,NORMAL,1R
1971,1971-08-15,Ceará,Santa Cruz,0,0,E,E,NORMAL,1R
1971,1971-08-15,Cruzeiro,Internacional,2,0,V,D,NORMAL,1R
1971,1971-08-15,Bahia,Sport,3,0,V,D,NORMAL,1R
1971,1971-08-18,Fluminense,Coritiba,2,1,V,D,NORMAL,1R
1971,1971-08-18,Bahia,São Paulo,0,1,D,V,NORMAL,1R
1971,1971-08-18,Santos,Botafogo,0,0,E,E,NORMAL,1R
1971,1971-08-18,América Mineiro,Grêmio,0,0,E,E,NORMAL,1R
1971,1971-08-21,Internacional,Palmeiras,2,1,V,D,NORMAL,1R
1971,1971-08-21,Corinthians,Cruzeiro,0,0,E,E,NORMAL,1R
1971,1971-08-21,Coritiba,Santa Cruz,1,0,V,D,NORMAL,1R
1971,1971-08-21,Ceará,Fluminense,1,0,V,D,NORMAL,1R
1971,1971-08-21,Flamengo,Atlético Mineiro,0,1,D,V,NORMAL,1R
1971,1971-08-22,Vasco,Portuguesa,0,3,D,V,NORMAL,1R
1971,1971-08-22,Sport,São Paulo,0,0,E,E,NORMAL,1R
1971,1971-08-22,Santos,America-RJ,0,0,E,E,NORMAL,1R
1971,1971-08-22,Grêmio,Botafogo,1,1,E,E,NORMAL,1R
1971,1971-08-25,Botafogo,América Mineiro,2,1,V,D,NORMAL,1R
1971,1971-08-25,Atlético Mineiro,Bahia,4,0,V,D,NORMAL,1R
1971,1971-08-25,Grêmio,Sport,2,0,V,D,NORMAL,1R
1971,1971-08-25,Santa Cruz,Fluminense,2,2,E,E,NORMAL,1R
1971,1971-08-25,Coritiba,Internacional,0,1,D,V,NORMAL,1R
1971,1971-08-25,Palmeiras,Cruzeiro,1,1,E,E,NORMAL,1R
1971,1971-08-26,Corinthians,Portuguesa,4,1,V,D,NORMAL,1R
1971,1971-08-26,Flamengo,America-RJ,1,1,E,E,NORMAL,1R
1971,1971-08-28,Sport,Atlético Mineiro,1,1,E,E,NORMAL,1R
1971,1971-08-29,Santa Cruz,Palmeiras,2,2,E,E,NORMAL,1R
1971,1971-08-29,Internacional,Portuguesa,0,1,D,V,NORMAL,1R
1971,1971-08-29,Fluminense,Corinthians,0,1,D,V,NORMAL,1R
1971,1971-08-29,Cruzeiro,Ceará,6,0,V,D,NORMAL,1R
1971,1971-08-29,Coritiba,Vasco,0,2,D,V,NORMAL,1R
1971,1971-08-29,Bahia,América Mineiro,0,0,E,E,NORMAL,1R
1971,1971-08-29,São Paulo,Flamengo,0,0,E,E,NORMAL,1R
1971,1971-09-01,Portuguesa,Fluminense,1,0,V,D,NORMAL,1R
1971,1971-09-01,Santa Cruz,Cruzeiro,1,0,V,D,NORMAL,1R
1971,1971-09-01,Ceará,Palmeiras,0,3,D,V,NORMAL,1R
