ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
1998,1998-07-25,Vasco,Corinthians,0,1,D,V,NORMAL,1F
1998,1998-07-26,Internacional,Grêmio,1,0,V,D,NORMAL,1F
1998,1998-07-26,Portuguesa,América Mineiro,2,1,V,D,NORMAL,1F
1998,1998-07-26,Guarani,Ponte Preta,2,0,V,D,NORMAL,1F
1998,1998-07-26,Juventude,Paraná,3,0,V,D,NORMAL,1F
1998,1998-07-26,Athletico Paranaense,Coritiba,2,2,E,E,NORMAL,1F
1998,1998-07-26,Santos,Red Bull Bragantino,2,0,V,D,NORMAL,1F
1998,1998-07-26,Flamengo,Botafogo,1,1,E,E,NORMAL,1F
1998,1998-07-26,Palmeiras,São Paulo,2,1,V,D,NORMAL,1F
1998,1998-07-26,Atlético Mineiro,Cruzeiro,1,1,E,E,NORMAL,1F
1998,1998-07-26,Vitória,Goiás,1,2,D,V,NORMAL,1F
1998,1998-07-26,América-RN,Sport,0,4,D,V,NORMAL,1F
1998,1998-07-29,Santos,Athletico Paranaense,1,1,E,E,NORMAL,1F
1998,1998-07-29,Atlético Mineiro,Guarani,1,1,E,E,NORMAL,1F
1998,1998-08-01,Coritiba,Flamengo,1,3,D,V,NORMAL,1F
1998,1998-08-01,Goiás,Palmeiras,1,1,E,E,NORMAL,1F
1998,1998-08-02,Ponte Preta,Internacional,0,0,E,E,NORMAL,1F
1998,1998-08-02,Corinthians,Juventude,4,0,V,D,NORMAL,1F
1998,1998-08-02,São Paulo,Guarani,2,1,V,D,NORMAL,1F
1998,1998-08-02,Paraná,Portuguesa,0,1,D,V,NORMAL,1F
1998,1998-08-02,Red Bull Bragantino,Vasco,0,0,E,E,NORMAL,1F
1998,1998-08-02,Grêmio,Atlético Mineiro,2,3,D,V,NORMAL,1F
1998,1998-08-02,Cruzeiro,Santos,1,2,D,V,NORMAL,1F
1998,1998-08-02,Botafogo,Vitória,1,2,D,V,NORMAL,1F
1998,1998-08-02,Sport,Athletico Paranaense,2,0,V,D,NORMAL,1F
1998,1998-08-02,América Mineiro,América-RN,2,2,E,E,NORMAL,1F
1998,1998-08-05,Athletico Paranaense,Palmeiras,0,1,D,V,NORMAL,1F
