ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
2018,2018-04-14,Cruzeiro,Grêmio,0,1,D,V,NORMAL,R1
2018,2018-04-14,Vitória,Flamengo,2,2,E,E,NORMAL,R1
2018,2018-04-14,Santos,Ceará,2,0,V,D,NORMAL,R1
2018,2018-04-15,América Mineiro,Sport,3,0,V,D,NORMAL,R1
2018,2018-04-15,Vasco,Atlético Mineiro,2,1,V,D,NORMAL,R1
2018,2018-04-15,Corinthians,Fluminense,2,1,V,D,NORMAL,R1
2018,2018-04-15,Internacional,Bahia,2,0,V,D,NORMAL,R1
2018,2018-04-15,Athletico Paranaense,Chapecoense,5,1,V,D,NORMAL,R1
2018,2018-04-16,Botafogo,Palmeiras,1,1,E,E,NORMAL,R1
2018,2018-04-16,São Paulo,Paraná,1,0,V,D,NORMAL,R1
2018,2018-04-21,Bahia,Santos,1,0,V,D,NORMAL,R2
2018,2018-04-21,Flamengo,América Mineiro,2,0,V,D,NORMAL,R2
2018,2018-04-22,Paraná,Corinthians,0,4,D,V,NORMAL,R2
2018,2018-04-22,Atlético Mineiro,Vitória,2,1,V,D,NORMAL,R2
2018,2018-04-22,Chapecoense,Vasco,1,1,E,E,NORMAL,R2
2018,2018-04-22,Fluminense,Cruzeiro,1,0,V,D,NORMAL,R2
2018,2018-04-22,Ceará,São Paulo,0,0,E,E,NORMAL,R2
2018,2018-04-22,Palmeiras,Internacional,1,0,V,D,NORMAL,R2
2018,2018-04-22,Grêmio,Athletico Paranaense,0,0,E,E,NORMAL,R2
2018,2018-04-23,Sport,Botafogo,1,1,E,E,NORMAL,R2
2018,2018-04-28,Botafogo,Grêmio,2,1,V,D,NORMAL,R3
2018,2018-04-29,Atlético Mineiro,Corinthians,1,0,V,D,NORMAL,R3
2018,2018-04-29,Paraná,Sport,1,2,D,V,NORMAL,R3
2018,2018-04-29,Bahia,Athletico Paranaense,0,0,E,E,NORMAL,R3
2018,2018-04-29,Fluminense,São Paulo,1,1,E,E,NORMAL,R3
2018,2018-04-29,Ceará,Flamengo,0,3,D,V,NORMAL,R3
2018,2018-04-29,Palmeiras,Chapecoense,0,0,E,E,NORMAL,R3
