ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
2004,2004-04-21,Botafogo,Goiás,1,4,D,V,NORMAL,R1
2004,2004-04-21,Figueirense,Internacional,1,0,V,D,NORMAL,R1
2004,2004-04-21,São Caetano,Vitória,1,0,V,D,NORMAL,R1
2004,2004-04-21,Cruzeiro,Juventude,2,1,V,D,NORMAL,R1
2004,2004-04-21,Palmeiras,Atlético Mineiro,0,0,E,E,NORMAL,R1
2004,2004-04-21,Grêmio,Flamengo,0,0,E,E,NORMAL,R1
2004,2004-04-21,Ponte Preta,Corinthians,3,2,V,D,NORMAL,R1
2004,2004-04-21,Paraná,Santos,3,2,V,D,NORMAL,R1
2004,2004-04-22,Coritiba,Guarani,1,0,V,D,NORMAL,R1
2004,2004-04-22,Vasco,Criciúma,0,1,D,V,NORMAL,R1
2004,2004-04-22,Paysandu,Fluminense,3,3,E,E,NORMAL,R1
2004,2004-04-22,São Paulo,Athletico Paranaense,1,0,V,D,NORMAL,R1
2004,2004-04-24,Flamengo,Ponte Preta,0,0,E,E,NORMAL,R2
2004,2004-04-24,Goiás,Cruzeiro,2,2,E,E,NORMAL,R2
2004,2004-04-24,Juventude,Grêmio,1,1,E,E,NORMAL,R2
2004,2004-04-25,Internacional,Palmeiras,1,0,V,D,NORMAL,R2
2004,2004-04-25,Atlético Mineiro,Vasco,1,1,E,E,NORMAL,R2
2004,2004-04-25,Fluminense,Coritiba,1,1,E,E,NORMAL,R2
2004,2004-04-25,Corinthians,Paysandu,2,1,V,D,NORMAL,R2
2004,2004-04-25,Guarani,São Caetano,1,1,E,E,NORMAL,R2
2004,2004-04-25,Athletico Paranaense,Figueirense,0,3,D,V,NORMAL,R2
2004,2004-04-25,Vitória,Paraná,6,1,V,D,NORMAL,R2
2004,2004-04-25,Criciúma,São Paulo,1,1,E,E,NORMAL,R2
2004,2004-04-25,Santos,Botafogo,2,0,V,D,NORMAL,R2
2004,2004-04-28,Botafogo,Atlético Mineiro,2,2,E,E,NORMAL,R3
2004,2004-04-28,Coritiba,Internacional,1,1,E,E,NORMAL,R3
2004,2004-04-28,Cruzeiro,Criciúma,2,2,E,E,NORMAL,R3
2004,2004-04-28,Paysandu,Athletico Paranaense,0,3,D,V,NORMAL,R3
2004,2004-04-28,São Caetano,Juventude,1,0,V,D,NORMAL,R3
2004,2004-04-28,Ponte Preta,Goiás,2,0,V,D,NORMAL,R3
2004,2004-04-28,Figueirense,Santos,2,1,V,D,NORMAL,R3
2004,2004-04-28,Grêmio,Corinthians,4,0,V,D,NORMAL,R3
2004,2004-04-28,São Paulo,Fluminense,1,0,V,D,NORMAL,R3
