ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
1975,1975-08-20,Fluminense,Coritiba,0,1,D,V,NORMAL,A/B
1975,1975-08-20,Athletico Paranaense,Botafogo,2,1,V,D,NORMAL,A/B
1975,1975-08-20,Corinthians,America-RJ,1,0,V,D,NORMAL,A/B
1975,1975-08-20,Moto Club,Paysandu,4,3,V,D,NORMAL,A/B
1975,1975-08-20,Fortaleza,América Mineiro,2,0,V,D,NORMAL,A/B
1975,1975-08-20,Rio Negro-AM,Tiradentes-PI,1,1,E,E,NORMAL,A/B
1975,1975-08-20,CSA,Grêmio,1,0,V,D,NORMAL,C/D
1975,1975-08-20,Internacional,Figueirense,3,1,V,D,NORMAL,C/D
1975,1975-08-20,Sergipe,São Paulo,0,0,E,E,NORMAL,C/D
1975,1975-08-20,Desportiva Ferroviária,Vitória,0,0,E,E,NORMAL,C/D
1975,1975-08-20,Goiás,Santos,0,0,E,E,NORMAL,C/D
1975,1975-08-21,Palmeiras,Guarani,1,1,E,E,NORMAL,A/B
1975,1975-08-21,Flamengo,Sport,1,2,D,V,NORMAL,C/D
1975,1975-08-23,Botafogo,Paysandu,2,1,V,D,NORMAL,A/B
1975,1975-08-23,Vitória,Internacional,0,5,D,V,NORMAL,C/D
1975,1975-08-24,Palmeiras,Fluminense,3,1,V,D,NORMAL,A/B
1975,1975-08-24,Fortaleza,Athletico Paranaense,2,1,V,D,NORMAL,A/B
1975,1975-08-24,Rio Negro-AM,Nacional-AM,0,0,E,E,NORMAL,A/B
1975,1975-08-24,Moto Club,Ceará,0,3,D,V,NORMAL,A/B
1975,1975-08-24,Atlético Mineiro,Corinthians,0,0,E,E,NORMAL,A/B
1975,1975-08-24,Remo,Tiradentes-PI,1,0,V,D,NORMAL,A/B
1975,1975-08-24,Comercial-MS,Cruzeiro,0,0,E,E,NORMAL,A/B
1975,1975-08-24,Figueirense,Sport,0,0,E,E,NORMAL,C/D
1975,1975-08-24,Sergipe,Náutico,2,3,D,V,NORMAL,C/D
1975,1975-08-24,Vasco,Grêmio,2,1,V,D,NORMAL,C/D
1975,1975-08-24,Bahia,Flamengo,0,0,E,E,NORMAL,C/D
1975,1975-08-24,América-RN,Desportiva Ferroviária,2,1,V,D,NORMAL,C/D
1975,1975-08-24,Goiânia,CEUB,2,1,V,D,NORMAL,C/D
1975,1975-08-24,Campinense,CSA,0,2,D,V,NORMAL,C/D
1975,1975-08-24,Santa Cruz,São Paulo,1,2,D,V,NORMAL,C/D
1975,1975-08-24,Americano,Santos,2,1,V,D,NORMAL,C/D
1975,1975-08-26,Comercial-MS,Paysandu,2,1,V,D,NORMAL,A/B
1975,1975-08-27,Ceará,America-RJ,0,2,D,V,NORMAL,A/B
1975,1975-08-27,Cruzeiro,Coritiba,1,0,V,D,NORMAL,A/B
1975,1975-08-27,Rio Negro-AM,Athletico Paranaense,2,0,V,D,NORMAL,A/B
1975,1975-08-27,Sergipe,Sport,0,1,D,V,NORMAL,C/D
1975,1975-08-27,Campinense,São Paulo,2,2,E,E,NORMAL,C/D
1975,1975-08-27,Portuguesa,Bahia,2,1,V,D,NORMAL,C/D
1975,1975-08-27,Náutico,Flamengo,1,0,V,D,NORMAL,C/D
1975,1975-08-27,Desportiva Ferroviária,Santos,1,2,D,V,NORMAL,C/D
1975,1975-08-27,Americano,Grêmio,0,2,D,V,NORMAL,C/D
1975,1975-08-27,Goiânia,Internacional,0,1,D,V,NORMAL,C/D
1975,1975-08-27,CSA,América-RN,2,1,V,D,NORMAL,C/D
1975,1975-08-28,Atlético Mineiro,Guarani,2,0,V,D,NORMAL,A/B
1975,1975-08-28,Santa Cruz,Vasco,1,1,E,E,NORMAL,C/D
1975,1975-08-28,Figueirense,CEUB,2,1,V,D,NORMAL,C/D
1975,1975-08-30,Fluminense,Atlético Mineiro,5,2,V,D,NORMAL,A/B
1975,1975-08-30,Portuguesa,Internacional,0,2,D,V,NORMAL,C/D
1975,1975-08-30,Santos,Bahia,0,2,D,V,NORMAL,C/D
1975,1975-08-31,Corinthians,Fortaleza,1,0,V,D,NORMAL,A/B
1975,1975-08-31,Coritiba,Ceará,4,0,V,D,NORMAL,A/B
1975,1975-08-31,Botafogo,Cruzeiro,0,2,D,V,NORMAL,A/B
1975,1975-08-31,América Mineiro,Moto Club,0,0,E,E,NORMAL,A/B
1975,1975-08-31,Tiradentes-PI,America-RJ,2,1,V,D,NORMAL,A/B
1975,1975-08-31,Comercial-MS,Nacional-AM,2,0,V,D,NORMAL,A/B
1975,1975-08-31,Remo,Athletico Paranaense,2,2,E,E,NORMAL,A/B
1975,1975-08-31,Desportiva Ferroviária,Flamengo,0,2,D,V,NORMAL,C/D
1975,1975-08-31,América-RN,São Paulo,3,4,D,V,NORMAL,C/D
1975,1975-08-31,Vitória,Vasco,2,2,E,E,NORMAL,C/D
1975,1975-08-31,Campinense,Náutico,1,1,E,E,NORMAL,C/D
1975,1975-08-31,Grêmio,CEUB,0,0,E,E,NORMAL,C/D
1975,1975-08-31,Americano,Figueirense,2,1,V,D,NORMAL,C/D
1975,1975-08-31,Goiás,Goiânia,3,1,V,D,NORMAL,C/D
1975,1975-09-03,Guarani,Remo,0,0,E,E,NORMAL,A/B
1975,1975-09-03,Tiradentes-PI,Fortaleza,0,0,E,E,NORMAL,A/B
1975,1975-09-03,Comercial-MS,Ceará,1,0,V,D,NORMAL,A/B
1975,1975-09-03,Athletico Paranaense,Moto Club,5,1,V,D,NORMAL,A/B
1975,1975-09-03,Cruzeiro,Rio Negro-AM,4,0,V,D,NORMAL,A/B
1975,1975-09-03,Paysandu,America-RJ,3,3,E,E,NORMAL,A/B
1975,1975-09-03,Sergipe,Vasco,0,1,D,V,NORMAL,C/D
1975,1975-09-03,América-RN,Sport,2,1,V,D,NORMAL,C/D
1975,1975-09-03,CSA,Figueirense,1,1,E,E,NORMAL,C/D
1975,1975-09-03,Santa Cruz,Goiás,2,2,E,E,NORMAL,C/D
1975,1975-09-03,Flamengo,Americano,1,0,V,D,NORMAL,C/D
1975,1975-09-03,Portuguesa,CEUB,1,1,E,E,NORMAL,C/D
1975,1975-09-04,Atlético Mineiro,América Mineiro,1,1,E,E,NORMAL,A/B
1975,1975-09-04,São Paulo,Goiânia,2,0,V,D,NORMAL,C/D
1975,1975-09-06,Palmeiras,Ceará,2,0,V,D,NORMAL,A/B
1975,1975-09-06,América Mineiro,Rio Negro-AM,2,0,V,D,NORMAL,A/B
1975,1975-09-06,Santos,CSA,2,0,V,D,NORMAL,C/D
1975,1975-09-07,Coritiba,Guarani,1,0,V,D,NORMAL,A/B
1975,1975-09-07,Corinthians,Botafogo,1,1,E,E,NORMAL,A/B
1975,1975-09-07,Tiradentes-PI,Moto Club,4,1,V,D,NORMAL,A/B
1975,1975-09-07,Atlético Mineiro,Cruzeiro,2,2,E,E,NORMAL,A/B
1975,1975-09-07,Nacional-AM,America-RJ,1,1,E,E,NORMAL,A/B
1975,1975-09-07,Comercial-MS,Fluminense,1,1,E,E,NORMAL,A/B
1975,1975-09-07,Remo,Paysandu,2,0,V,D,NORMAL,A/B
1975,1975-09-07,Desportiva Ferroviária,Portuguesa,0,0,E,E,NORMAL,C/D
1975,1975-09-07,América-RN,Goiás,3,3,E,E,NORMAL,C/D
1975,1975-09-07,Bahia,Vitória,1,1,E,E,NORMAL,C/D
1975,1975-09-07,Internacional,Grêmio,1,1,E,E,NORMAL,C/D
1975,1975-09-07,Vasco,Flamengo,4,2,V,D,NORMAL,C/D
1975,1975-09-07,Náutico,Goiânia,3,1,V,D,NORMAL,C/D
1975,1975-09-07,Campinense,Americano,0,1,D,V,NORMAL,C/D
1975,1975-09-10,Guarani,Rio Negro-AM,2,0,V,D,NORMAL,A/B
1975,1975-09-10,Coritiba,Tiradentes-PI,2,0,V,D,NORMAL,A/B
1975,1975-09-10,America-RJ,Cruzeiro,0,0,E,E,NORMAL,A/B
1975,1975-09-10,Nacional-AM,Fortaleza,1,1,E,E,NORMAL,A/B
1975,1975-09-10,Ceará,Remo,2,0,V,D,NORMAL,A/B
1975,1975-09-10,Atlético Mineiro,Athletico Paranaense,0,0,E,E,NORMAL,A/B
1975,1975-09-10,CEUB,Campinense,2,1,V,D,NORMAL,C/D
1975,1975-09-10,Americano,Portuguesa,0,1,D,V,NORMAL,C/D
1975,1975-09-10,São Paulo,Vitória,3,0,V,D,NORMAL,C/D
1975,1975-09-10,Sport,Goiânia,1,1,E,E,NORMAL,C/D
1975,1975-09-10,Sergipe,Bahia,1,1,E,E,NORMAL,C/D
