ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
1988,1988-09-02,Bahia,Bangu,1,1,E,E,NORMAL,1F
1988,1988-09-02,Vitória,America-RJ,0,0,E,E,NORMAL,1F
1988,1988-09-02,São Paulo,Santos,1,0,V,D,NORMAL,1F
1988,1988-09-04,Santa Cruz,Sport,0,1,D,V,NORMAL,1F
1988,1988-09-04,Goiás,Guarani,0,1,D,V,NORMAL,1F
1988,1988-09-04,Palmeiras,Santos,1,1,E,E,NORMAL,1F
1988,1988-09-04,Cruzeiro,Atlético Mineiro,0,0,E,E,NORMAL,1F
1988,1988-09-04,Botafogo,Fluminense,1,1,E,E,NORMAL,1F
1988,1988-09-04,Vasco,Flamengo,1,0,V,D,NORMAL,1F
1988,1988-09-04,Corinthians,São Paulo,0,1,D,V,NORMAL,1F
1988,1988-09-04,Grêmio,Internacional,1,0,V,D,NORMAL,1F
1988,1988-09-04,Coritiba,Athletico Paranaense,1,0,V,D,NORMAL,1F
1988,1988-09-04,Criciúma,Portuguesa,1,1,E,E,NORMAL,1F
1988,1988-09-07,Goiás,Vasco,0,2,D,V,NORMAL,1F
1988,1988-09-07,Sport,Cruzeiro,0,0,E,E,NORMAL,1F
1988,1988-09-07,Grêmio,São Paulo,3,0,V,D,NORMAL,1F
1988,1988-09-07,Corinthians,Fluminense,0,0,E,E,NORMAL,1F
1988,1988-09-07,Portuguesa,Coritiba,3,1,V,D,NORMAL,1F
1988,1988-09-07,Palmeiras,Santa Cruz,2,1,V,D,NORMAL,1F
1988,1988-09-07,America-RJ,Flamengo,1,2,D,V,NORMAL,1F
1988,1988-09-07,Bahia,Vitória,1,0,V,D,NORMAL,1F
1988,1988-09-07,Atlético Mineiro,Botafogo,1,0,V,D,NORMAL,1F
1988,1988-09-07,Criciúma,Internacional,1,3,D,V,NORMAL,1F
1988,1988-09-07,Athletico Paranaense,Santos,1,1,E,E,NORMAL,1F
1988,1988-09-11,Flamengo,Corinthians,1,0,V,D,NORMAL,1F
1988,1988-09-11,Guarani,Atlético Mineiro,1,0,V,D,NORMAL,1F
1988,1988-09-11,Fluminense,Bahia,3,0,V,D,NORMAL,1F
1988,1988-09-11,Internacional,Santos,0,0,E,E,NORMAL,1F
1988,1988-09-11,Cruzeiro,Athletico Paranaense,0,0,E,E,NORMAL,1F
1988,1988-09-11,Vitória,Santa Cruz,2,0,V,D,NORMAL,1F
1988,1988-09-11,Vasco,Portuguesa,4,2,V,D,NORMAL,1F
1988,1988-09-11,Sport,Grêmio,0,0,E,E,NORMAL,1F
1988,1988-09-11,São Paulo,Botafogo,1,0,V,D,NORMAL,1F
1988,1988-09-11,Palmeiras,Criciúma,1,0,V,D,NORMAL,1F
1988,1988-09-11,Bangu,America-RJ,2,0,V,D,NORMAL,1F
1988,1988-09-11,Coritiba,Goiás,0,0,E,E,NORMAL,1F
1988,1988-09-17,Corinthians,Vitória,2,1,V,D,NORMAL,1F
1988,1988-09-17,Santos,Bangu,2,0,V,D,NORMAL,1F
1988,1988-09-17,Fluminense,Criciúma,2,0,V,D,NORMAL,1F
