ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
2021,2021-05-29,Cuiabá,Juventude,2,2,E,E,NORMAL,R1
2021,2021-05-29,Bahia,Santos,3,0,V,D,NORMAL,R1
2021,2021-05-29,São Paulo,Fluminense,0,0,E,E,NORMAL,R1
2021,2021-05-30,Atlético Mineiro,Fortaleza,1,2,D,V,NORMAL,R1
2021,2021-05-30,Flamengo,Palmeiras,1,0,V,D,NORMAL,R1
2021,2021-05-30,Ceará,Grêmio,3,2,V,D,NORMAL,R1
2021,2021-05-30,Corinthians,Atlético Goianiense,0,1,D,V,NORMAL,R1
2021,2021-05-30,Athletico Paranaense,América Mineiro,1,0,V,D,NORMAL,R1
2021,2021-05-30,Chapecoense,Red Bull Bragantino,0,3,D,V,NORMAL,R1
2021,2021-05-30,Internacional,Sport,2,2,E,E,NORMAL,R1
2021,2021-06-05,Atlético Goianiense,São Paulo,2,0,V,D,NORMAL,R2
2021,2021-06-05,Santos,Ceará,3,1,V,D,NORMAL,R2
2021,2021-06-05,Red Bull Bragantino,Bahia,3,3,E,E,NORMAL,R2
2021,2021-06-06,Fluminense,Cuiabá,1,0,V,D,NORMAL,R2
2021,2021-06-06,América Mineiro,Corinthians,0,1,D,V,NORMAL,R2
2021,2021-06-06,Fortaleza,Internacional,5,1,V,D,NORMAL,R2
2021,2021-06-06,Palmeiras,Chapecoense,3,1,V,D,NORMAL,R2
2021,2021-06-06,Juventude,Athletico Paranaense,0,3,D,V,NORMAL,R2
2021,2021-06-06,Sport,Atlético Mineiro,0,1,D,V,NORMAL,R2
2021,2021-06-12,Palmeiras,Corinthians,1,1,E,E,NORMAL,R3
2021,2021-06-12,Santos,Juventude,0,0,E,E,NORMAL,R3
2021,2021-06-13,Flamengo,América Mineiro,2,0,V,D,NORMAL,R3
2021,2021-06-13,Atlético Mineiro,São Paulo,1,0,V,D,NORMAL,R3
2021,2021-06-13,Grêmio,Athletico Paranaense,0,1,D,V,NORMAL,R3
2021,2021-06-13,Fortaleza,Sport,1,0,V,D,NORMAL,R3
2021,2021-06-13,Bahia,Internacional,0,1,D,V,NORMAL,R3
2021,2021-06-13,Red Bull Bragantino,Fluminense,2,2,E,E,NORMAL,R3
2021,2021-06-13,Chapecoense,Ceará,0,0,E,E,NORMAL,R3
2021,2021-06-16,São Paulo,Chapecoense,1,1,E,E,NORMAL,R4
2021,2021-06-16,Internacional,Atlético Mineiro,0,1,D,V,NORMAL,R4
2021,2021-06-16,Corinthians,Red Bull Bragantino,1,2,D,V,NORMAL,R4
2021,2021-06-16,Juventude,Palmeiras,0,3,D,V,NORMAL,R4
2021,2021-06-17,América Mineiro,Cuiabá,0,0,E,E,NORMAL,R4
2021,2021-06-17,Ceará,Bahia,1,2,D,V,NORMAL,R4
2021,2021-06-17,Fluminense,Santos,1,0,V,D,NORMAL,R4
2021,2021-06-17,Sport,Grêmio,1,0,V,D,NORMAL,R4
2021,2021-06-17,Atlético Goianiense,Fortaleza,0,0,E,E,NORMAL,R4
2021,2021-06-19,Flamengo,Red Bull Bragantino,2,3,D,V,NORMAL,R5
2021,2021-06-20,Palmeiras,América Mineiro,2,1,V,D,NORMAL,R5
2021,2021-06-20,Internacional,Ceará,1,1,E,E,NORMAL,R5
2021,2021-06-20,Bahia,Corinthians,0,0,E,E,NORMAL,R5
2021,2021-06-20,Santos,São Paulo,2,0,V,D,NORMAL,R5
2021,2021-06-20,Fortaleza,Fluminense,1,1,E,E,NORMAL,R5
2021,2021-06-20,Athletico Paranaense,Atlético Goianiense,2,1,V,D,NORMAL,R5
