ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
2009,2009-05-09,Avaí,Atlético Mineiro,2,2,E,E,NORMAL,R1
2009,2009-05-09,Palmeiras,Coritiba,2,1,V,D,NORMAL,R1
2009,2009-05-09,Sport,Grêmio Barueri,1,1,E,E,NORMAL,R1
2009,2009-05-10,Corinthians,Internacional,0,1,D,V,NORMAL,R1
2009,2009-05-10,Athletico Paranaense,Vitória,0,2,D,V,NORMAL,R1
2009,2009-05-10,Fluminense,São Paulo,1,0,V,D,NORMAL,R1
2009,2009-05-10,Cruzeiro,Flamengo,2,0,V,D,NORMAL,R1
2009,2009-05-10,Santo André,Botafogo,1,1,E,E,NORMAL,R1
2009,2009-05-10,Grêmio,Santos,1,1,E,E,NORMAL,R1
2009,2009-05-10,Goiás,Náutico,3,3,E,E,NORMAL,R1
2009,2009-05-16,Coritiba,Santo André,2,4,D,V,NORMAL,R2
2009,2009-05-16,Flamengo,Avaí,0,0,E,E,NORMAL,R2
2009,2009-05-16,Atlético Mineiro,Grêmio,2,1,V,D,NORMAL,R2
2009,2009-05-17,São Paulo,Athletico Paranaense,2,2,E,E,NORMAL,R2
2009,2009-05-17,Santos,Goiás,3,3,E,E,NORMAL,R2
2009,2009-05-17,Grêmio Barueri,Fluminense,0,0,E,E,NORMAL,R2
2009,2009-05-17,Internacional,Palmeiras,2,0,V,D,NORMAL,R2
2009,2009-05-17,Vitória,Sport,1,0,V,D,NORMAL,R2
2009,2009-05-17,Náutico,Cruzeiro,2,0,V,D,NORMAL,R2
2009,2009-05-17,Botafogo,Corinthians,0,0,E,E,NORMAL,R2
2009,2009-05-23,Corinthians,Grêmio Barueri,2,1,V,D,NORMAL,R3
2009,2009-05-23,Goiás,Internacional,0,1,D,V,NORMAL,R3
2009,2009-05-23,Cruzeiro,Vitória,2,0,V,D,NORMAL,R3
2009,2009-05-24,Palmeiras,São Paulo,0,0,E,E,NORMAL,R3
2009,2009-05-24,Athletico Paranaense,Náutico,2,3,D,V,NORMAL,R3
2009,2009-05-24,Grêmio,Botafogo,2,0,V,D,NORMAL,R3
2009,2009-05-24,Fluminense,Santos,1,4,D,V,NORMAL,R3
2009,2009-05-24,Santo André,Flamengo,1,2,D,V,NORMAL,R3
2009,2009-05-24,Sport,Atlético Mineiro,2,3,D,V,NORMAL,R3
2009,2009-05-24,Avaí,Coritiba,2,2,E,E,NORMAL,R3
2009,2009-05-30,Coritiba,Goiás,1,3,D,V,NORMAL,R4
2009,2009-05-30,Atlético Mineiro,Santo André,0,0,E,E,NORMAL,R4
2009,2009-05-30,Botafogo,Sport,2,2,E,E,NORMAL,R4
2009,2009-05-31,São Paulo,Cruzeiro,3,0,V,D,NORMAL,R4
2009,2009-05-31,Santos,Corinthians,3,1,V,D,NORMAL,R4
2009,2009-05-31,Flamengo,Athletico Paranaense,2,1,V,D,NORMAL,R4
2009,2009-05-31,Vitória,Grêmio,1,0,V,D,NORMAL,R4
2009,2009-05-31,Náutico,Fluminense,1,1,E,E,NORMAL,R4
2009,2009-05-31,Grêmio Barueri,Palmeiras,2,2,E,E,NORMAL,R4
2009,2009-05-31,Internacional,Avaí,2,1,V,D,NORMAL,R4
2009,2009-06-04,Santo André,Santos,3,3,E,E,NORMAL,R5
2009,2009-06-04,Grêmio,Náutico,3,0,V,D,NORMAL,R5
2009,2009-06-06,Corinthians,Coritiba,2,0,V,D,NORMAL,R5
2009,2009-06-07,Palmeiras,Vitória,2,1,V,D,NORMAL,R5
2009,2009-06-07,Athletico Paranaense,Atlético Mineiro,0,4,D,V,NORMAL,R5
2009,2009-06-07,Sport,Flamengo,4,2,V,D,NORMAL,R5
2009,2009-06-07,Avaí,São Paulo,0,0,E,E,NORMAL,R5
2009,2009-06-07,Fluminense,Botafogo,1,0,V,D,NORMAL,R5
2009,2009-06-07,Goiás,Grêmio Barueri,2,2,E,E,NORMAL,R5
2009,2009-06-07,Cruzeiro,Internacional,1,1,E,E,NORMAL,R5
2009,2009-06-13,São Paulo,Santo André,1,1,E,E,NORMAL,R6
2009,2009-06-13,Sport,Athletico Paranaense,0,1,D,V,NORMAL,R6
2009,2009-06-13,Botafogo,Santos,2,0,V,D,NORMAL,R6
2009,2009-06-14,Coritiba,Flamengo,5,0,V,D,NORMAL,R6
2009,2009-06-14,Fluminense,Grêmio,0,0,E,E,NORMAL,R6
2009,2009-06-14,Goiás,Corinthians,0,0,E,E,NORMAL,R6
2009,2009-06-14,Atlético Mineiro,Náutico,3,0,V,D,NORMAL,R6
2009,2009-06-14,Palmeiras,Cruzeiro,3,1,V,D,NORMAL,R6
2009,2009-06-14,Grêmio Barueri,Avaí,3,1,V,D,NORMAL,R6
2009,2009-06-14,Internacional,Vitória,0,0,E,E,NORMAL,R6
2009,2009-06-20,Santo André,Sport,2,1,V,D,NORMAL,R7
2009,2009-06-20,Athletico Paranaense,Palmeiras,2,2,E,E,NORMAL,R7
2009,2009-06-20,Vitória,Botafogo,4,3,V,D,NORMAL,R7
2009,2009-06-20,Grêmio,Goiás,2,2,E,E,NORMAL,R7
2009,2009-06-20,Náutico,Coritiba,0,1,D,V,NORMAL,R7
2009,2009-06-20,Avaí,Fluminense,3,2,V,D,NORMAL,R7
2009,2009-06-21,Corinthians,São Paulo,3,1,V,D,NORMAL,R7
2009,2009-06-21,Santos,Atlético Mineiro,2,3,D,V,NORMAL,R7
2009,2009-06-21,Flamengo,Internacional,4,0,V,D,NORMAL,R7
2009,2009-06-21,Cruzeiro,Grêmio Barueri,2,4,D,V,NORMAL,R7
2009,2009-06-27,São Paulo,Náutico,2,0,V,D,NORMAL,R8
2009,2009-06-27,Grêmio Barueri,Atlético Mineiro,4,2,V,D,NORMAL,R8
2009,2009-06-27,Athletico Paranaense,Corinthians,1,0,V,D,NORMAL,R8
2009,2009-06-27,Cruzeiro,Avaí,1,0,V,D,NORMAL,R8
2009,2009-06-27,Botafogo,Goiás,1,4,D,V,NORMAL,R8
2009,2009-06-28,Palmeiras,Santos,1,1,E,E,NORMAL,R8
2009,2009-06-28,Internacional,Coritiba,3,0,V,D,NORMAL,R8
2009,2009-06-28,Fluminense,Flamengo,0,0,E,E,NORMAL,R8
2009,2009-06-28,Vitória,Santo André,4,1,V,D,NORMAL,R8
2009,2009-06-28,Sport,Grêmio,3,1,V,D,NORMAL,R8
2009,2009-07-04,Santos,Sport,1,0,V,D,NORMAL,R9
2009,2009-07-04,Santo André,Grêmio Barueri,1,1,E,E,NORMAL,R9
2009,2009-07-04,Flamengo,Vitória,2,1,V,D,NORMAL,R9
2009,2009-07-05,Coritiba,São Paulo,2,0,V,D,NORMAL,R9
