ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
2007,2007-05-12,Figueirense,Athletico Paranaense,3,6,D,V,NORMAL,R1
2007,2007-05-12,Fluminense,Cruzeiro,2,2,E,E,NORMAL,R1
2007,2007-05-12,São Paulo,Goiás,2,0,V,D,NORMAL,R1
2007,2007-05-13,Atlético Mineiro,Náutico,2,1,V,D,NORMAL,R1
2007,2007-05-13,Flamengo,Palmeiras,2,4,D,V,NORMAL,R1
2007,2007-05-13,Internacional,Botafogo,2,3,D,V,NORMAL,R1
2007,2007-05-13,Paraná,Grêmio,3,0,V,D,NORMAL,R1
2007,2007-05-13,América-RN,Vasco,0,1,D,V,NORMAL,R1
2007,2007-05-13,Corinthians,Juventude,1,0,V,D,NORMAL,R1
2007,2007-05-13,Sport,Santos,4,1,V,D,NORMAL,R1
2007,2007-05-19,Santos,América-RN,2,3,D,V,NORMAL,R2
2007,2007-05-19,Athletico Paranaense,Internacional,2,1,V,D,NORMAL,R2
2007,2007-05-19,Juventude,Paraná,1,2,D,V,NORMAL,R2
2007,2007-05-20,Palmeiras,Figueirense,2,1,V,D,NORMAL,R2
2007,2007-05-20,Botafogo,Atlético Mineiro,2,1,V,D,NORMAL,R2
2007,2007-05-20,Cruzeiro,Corinthians,0,3,D,V,NORMAL,R2
2007,2007-05-20,Goiás,Flamengo,1,3,D,V,NORMAL,R2
2007,2007-05-20,Náutico,São Paulo,1,0,V,D,NORMAL,R2
2007,2007-05-20,Vasco,Sport,3,1,V,D,NORMAL,R2
2007,2007-05-20,Grêmio,Fluminense,2,0,V,D,NORMAL,R2
2007,2007-05-26,América-RN,Figueirense,0,1,D,V,NORMAL,R3
2007,2007-05-26,Corinthians,Atlético Mineiro,0,0,E,E,NORMAL,R3
2007,2007-05-26,Fluminense,Internacional,3,0,V,D,NORMAL,R3
2007,2007-05-27,Athletico Paranaense,Santos,0,1,D,V,NORMAL,R3
2007,2007-05-27,Grêmio,Sport,1,0,V,D,NORMAL,R3
2007,2007-05-27,Náutico,Vasco,2,2,E,E,NORMAL,R3
2007,2007-05-27,São Paulo,Palmeiras,0,0,E,E,NORMAL,R3
2007,2007-05-27,Cruzeiro,Paraná,3,4,D,V,NORMAL,R3
2007,2007-05-27,Flamengo,Botafogo,2,2,E,E,NORMAL,R3
2007,2007-05-27,Goiás,Juventude,3,1,V,D,NORMAL,R3
2007,2007-06-02,Atlético Mineiro,Athletico Paranaense,1,1,E,E,NORMAL,R4
2007,2007-06-02,Botafogo,Grêmio,3,0,V,D,NORMAL,R4
2007,2007-06-02,Figueirense,Goiás,2,1,V,D,NORMAL,R4
2007,2007-06-03,Juventude,América-RN,3,0,V,D,NORMAL,R4
2007,2007-06-03,Palmeiras,Cruzeiro,1,3,D,V,NORMAL,R4
2007,2007-06-03,Santos,Corinthians,1,1,E,E,NORMAL,R4
2007,2007-06-03,Sport,Flamengo,2,2,E,E,NORMAL,R4
2007,2007-06-03,Paraná,São Paulo,0,1,D,V,NORMAL,R4
2007,2007-06-03,Vasco,Fluminense,1,1,E,E,NORMAL,R4
2007,2007-06-04,Internacional,Náutico,2,0,V,D,NORMAL,R4
2007,2007-06-09,Náutico,Paraná,4,4,E,E,NORMAL,R5
2007,2007-06-09,Palmeiras,Botafogo,1,1,E,E,NORMAL,R5
2007,2007-06-09,Vasco,Grêmio,4,0,V,D,NORMAL,R5
2007,2007-06-10,América-RN,Corinthians,1,2,D,V,NORMAL,R5
2007,2007-06-10,Athletico Paranaense,Goiás,0,3,D,V,NORMAL,R5
2007,2007-06-10,Figueirense,Flamengo,4,0,V,D,NORMAL,R5
2007,2007-06-10,Fluminense,Sport,3,0,V,D,NORMAL,R5
2007,2007-06-10,Cruzeiro,Juventude,2,3,D,V,NORMAL,R5
2007,2007-06-10,Internacional,Santos,1,0,V,D,NORMAL,R5
2007,2007-06-10,São Paulo,Atlético Mineiro,0,1,D,V,NORMAL,R5
2007,2007-06-14,Botafogo,Vasco,4,0,V,D,NORMAL,R12
2007,2007-06-16,Corinthians,Paraná,0,0,E,E,NORMAL,R6
2007,2007-06-16,Flamengo,Internacional,2,2,E,E,NORMAL,R6
2007,2007-06-16,Grêmio,Cruzeiro,0,2,D,V,NORMAL,R6
2007,2007-06-17,Atlético Mineiro,Figueirense,4,1,V,D,NORMAL,R6
2007,2007-06-17,Athletico Paranaense,Fluminense,1,1,E,E,NORMAL,R6
2007,2007-06-17,Goiás,Palmeiras,3,1,V,D,NORMAL,R6
2007,2007-06-17,São Paulo,Vasco,2,0,V,D,NORMAL,R6
2007,2007-06-17,Botafogo,Náutico,3,1,V,D,NORMAL,R6
