ano_campeonato,Data,Mandante,Visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase
1995,1995-08-19,Vitória,Botafogo,2,2,E,E,NORMAL,A
1995,1995-08-19,Palmeiras,Guarani,3,0,V,D,NORMAL,A
1995,1995-08-19,Santos,Goiás,1,1,E,E,NORMAL,B
1995,1995-08-20,Cruzeiro,Juventude,0,0,E,E,NORMAL,A
1995,1995-08-20,Paraná,Grêmio,2,0,V,D,NORMAL,A
1995,1995-08-20,Fluminense,Criciúma,1,0,V,D,NORMAL,B
1995,1995-08-20,Sport,Portuguesa,0,0,E,E,NORMAL,B
1995,1995-08-23,Botafogo,Paysandu,3,1,V,D,NORMAL,A
1995,1995-08-23,Red Bull Bragantino,Palmeiras,0,2,D,V,NORMAL,A
1995,1995-08-23,Juventude,Paraná,1,2,D,V,NORMAL,A
1995,1995-08-24,Guarani,Corinthians,2,1,V,D,NORMAL,A
1995,1995-08-24,Bahia,Fluminense,0,1,D,V,NORMAL,B
1995,1995-08-26,Paraná,Palmeiras,1,0,V,D,NORMAL,A
1995,1995-08-26,Santos,Vasco,3,5,D,V,NORMAL,B
1995,1995-08-27,Botafogo,Guarani,3,1,V,D,NORMAL,A
1995,1995-08-27,Flamengo,Red Bull Bragantino,2,1,V,D,NORMAL,A
1995,1995-08-27,Cruzeiro,Corinthians,2,0,V,D,NORMAL,A
1995,1995-08-27,Paysandu,Vitória,1,1,E,E,NORMAL,A
1995,1995-08-27,União São João,Fluminense,1,3,D,V,NORMAL,B
1995,1995-08-27,São Paulo,Atlético Mineiro,1,1,E,E,NORMAL,B
1995,1995-08-27,Portuguesa,Goiás,2,1,V,D,NORMAL,B
1995,1995-08-27,Internacional,Criciúma,2,2,E,E,NORMAL,B
1995,1995-08-27,Bahia,Sport,1,1,E,E,NORMAL,B
1995,1995-08-30,Red Bull Bragantino,Botafogo,1,0,V,D,NORMAL,A
1995,1995-08-30,Paysandu,Juventude,2,0,V,D,NORMAL,A
1995,1995-08-30,Criciúma,Sport,1,0,V,D,NORMAL,B
1995,1995-08-30,Vasco,União São João,1,0,V,D,NORMAL,B
1995,1995-08-30,Fluminense,Santos,1,0,V,D,NORMAL,B
1995,1995-08-30,Goiás,São Paulo,0,0,E,E,NORMAL,B
1995,1995-08-30,Atlético Mineiro,Portuguesa,2,2,E,E,NORMAL,B
1995,1995-08-30,Corinthians,Paraná,1,1,E,E,NORMAL,A
1995,1995-08-31,Guarani,Flamengo,0,0,E,E,NORMAL,A
1995,1995-08-31,Palmeiras,Cruzeiro,2,3,D,V,NORMAL,A
1995,1995-08-31,Internacional,Bahia,2,1,V,D,NORMAL,B
1995,1995-09-02,Botafogo,Corinthians,2,1,V,D,NORMAL,A
1995,1995-09-02,São Paulo,Fluminense,1,1,E,E,NORMAL,B
1995,1995-09-03,Flamengo,Palmeiras,1,2,D,V,NORMAL,A
1995,1995-09-03,Guarani,Paraná,1,0,V,D,NORMAL,A
1995,1995-09-03,Grêmio,Paysandu,1,1,E,E,NORMAL,A
1995,1995-09-03,Red Bull Bragantino,Cruzeiro,2,1,V,D,NORMAL,A
1995,1995-09-03,Portuguesa,Vasco,3,3,E,E,NORMAL,B
1995,1995-09-03,Santos,Criciúma,1,0,V,D,NORMAL,B
1995,1995-09-03,União São João,Internacional,0,1,D,V,NORMAL,B
1995,1995-09-03,Bahia,Atlético Mineiro,2,0,V,D,NORMAL,B
1995,1995-09-03,Sport,Goiás,2,3,D,V,NORMAL,B
1995,1995-09-05,Juventude,Grêmio,1,1,E,E,NORMAL,A
1995,1995-09-06,Paysandu,Flamengo,2,0,V,D,NORMAL,A
1995,1995-09-06,Atlético Mineiro,Sport,0,0,E,E,NORMAL,B
1995,1995-09-06,Corinthians,Red Bull Bragantino,1,2,D,V,NORMAL,A
1995,1995-09-07,Vitória,Grêmio,2,0,V,D,NORMAL,A
1995,1995-09-07,Palmeiras,Botafogo,2,1,V,D,NORMAL,A
1995,1995-09-07,São Paulo,União São João,2,0,V,D,NORMAL,B
1995,1995-09-07,Vasco,Fluminense,0,0,E,E,NORMAL,B
1995,1995-09-07,Internacional,Santos,4,2,V,D,NORMAL,B
1995,1995-09-07,Goiás,Bahia,2,0,V,D,NORMAL,B
1995,1995-09-09,Corinthians,Flamengo,2,1,V,D,NORMAL,A
1995,1995-09-09,Atlético Mineiro,Santos,1,2,D,V,NORMAL,B
1995,1995-09-10,Juventude,Red Bull Bragantino,1,1,E,E,NORMAL,A
1995,1995-09-10,Grêmio,Guarani,2,1,V,D,NORMAL,A
1995,1995-09-10,Cruzeiro,Vitória,3,0,V,D,NORMAL,A
1995,1995-09-10,Vasco,São Paulo,1,0,V,D,NORMAL,B
1995,1995-09-10,Fluminense,Portuguesa,0,1,D,V,NORMAL,B
1995,1995-09-10,Goiás,União São João,3,0,V,D,NORMAL,B
